# MCTS: [] []
# PLAYERS: [MCTS_TicketToRide.PlayerType.random]
GAME,WINNER,TIME,random
918,0,0.04694390296936035,32
919,0,0.04381895065307617,32
920,0,0.04050600528717041,32
921,0,0.04875504970550537,34
922,0,0.0633230209350586,34
923,0,0.04149007797241211,32
924,0,0.05617201328277588,32
925,0,0.04058706760406494,32
926,0,0.05583298206329346,32
927,0,0.04637300968170166,32
928,0,0.04340791702270508,33
929,0,0.04499101638793945,32
930,0,0.04555201530456543,32
931,0,0.04031503200531006,32
932,0,0.039994001388549805,32
933,0,0.04531896114349365,32
934,0,0.04332101345062256,32
935,0,0.04586303234100342,34
936,0,0.04323399066925049,34
937,0,0.04043591022491455,32
938,0,0.0500340461730957,32
939,0,0.043733954429626465,32
940,0,0.04140901565551758,32
941,0,0.04461097717285156,32
942,0,0.04106700420379639,32
943,0,0.04280698299407959,32
944,0,0.043241024017333984,34
945,0,0.05358600616455078,34
946,0,0.04627704620361328,34
947,0,0.046144962310791016,34
948,0,0.03985893726348877,32
949,0,0.04879891872406006,34
950,0,0.041880011558532715,32
951,0,0.04549694061279297,34
952,0,0.046440958976745605,32
953,0,0.040928006172180176,32
954,0,0.03974795341491699,32
955,0,0.04403805732727051,32
956,0,0.04972505569458008,32
957,0,0.04801595211029053,32
958,0,0.04817402362823486,32
959,0,0.053758978843688965,34
960,0,0.04069089889526367,32
961,0,0.04288792610168457,32
962,0,0.04537200927734375,34
963,0,0.04514801502227783,32
964,0,0.04465591907501221,32
965,0,0.040583014488220215,32
966,0,0.04850292205810547,32
967,0,0.04152107238769531,32
968,0,0.03842198848724365,34
969,0,0.043460965156555176,32
970,0,0.04494595527648926,32
971,0,0.04901599884033203,32
972,0,0.04374897480010986,33
973,0,0.038947105407714844,32
974,0,0.05080902576446533,34
975,0,0.04681098461151123,32
976,0,0.04506099224090576,32
977,0,0.0421299934387207,32
978,0,0.04082298278808594,32
979,0,0.04437100887298584,32
980,0,0.04946303367614746,32
981,0,0.042266011238098145,32
982,0,0.039312005043029785,32
983,0,0.04178595542907715,32
984,0,0.044754981994628906,32
985,0,0.040264010429382324,32
986,0,0.04494905471801758,32
987,0,0.04260706901550293,34
988,0,0.04431605339050293,32
989,0,0.03493499755859375,35
990,0,0.044273972511291504,32
991,0,0.0421680212020874,34
992,0,0.04337596893310547,32
993,0,0.04395604133605957,32
994,0,0.04076707363128662,32
995,0,0.0361180305480957,32
996,0,0.0460209846496582,32
997,0,0.042326927185058594,34
998,0,0.04169595241546631,32
999,0,0.04367697238922119,32
1000,0,0.0446009635925293,34
1001,0,0.044988036155700684,32
1002,0,0.03680300712585449,32
1003,0,0.04196202754974365,32
1004,0,0.040689945220947266,32
1005,0,0.043284058570861816,34
1006,0,0.04361891746520996,32
1007,0,0.037240028381347656,32
1008,0,0.04701197147369385,32
1009,0,0.0435260534286499,32
1010,0,0.04612600803375244,32
1011,0,0.0407029390335083,32
1012,0,0.03995800018310547,32
1013,0,0.05178499221801758,34
1014,0,0.041390061378479004,32
1015,0,0.040479063987731934,32
1016,0,0.04389607906341553,32
1017,0,0.04100298881530762,32
1018,0,0.03744697570800781,32
1019,0,0.044541001319885254,32
1020,0,0.03622710704803467,34
1021,0,0.041243910789489746,32
1022,0,0.04274296760559082,32
1023,0,0.04539203643798828,32
1024,0,0.07138192653656006,32
1025,0,0.03998100757598877,32
1026,0,0.046597957611083984,34
1027,0,0.04143106937408447,34
1028,0,0.03904008865356445,34
1029,0,0.04403102397918701,32
1030,0,0.04586994647979736,32
1031,0,0.047189950942993164,34
1032,0,0.04389595985412598,32
1033,0,0.04185605049133301,32
1034,0,0.039797067642211914,32
1035,0,0.047051072120666504,32
1036,0,0.04249405860900879,34
1037,0,0.05403900146484375,34
1038,0,0.05039405822753906,32
1039,0,0.053871989250183105,32
1040,0,0.05389297008514404,32
1041,0,0.05589401721954346,35
1042,0,0.056820034980773926,32
1043,0,0.0503159761428833,32
1044,0,0.05029594898223877,32
1045,0,0.05189800262451172,34
1046,0,0.0464479923248291,34
1047,0,0.045832037925720215,32
1048,0,0.03914201259613037,32
1049,0,0.05236995220184326,32
1050,0,0.04564404487609863,32
1051,0,0.047315001487731934,32
1052,0,0.0460360050201416,32
1053,0,0.04409801959991455,32
1054,0,0.05562293529510498,34
1055,0,0.0498049259185791,32
1056,0,0.04785001277923584,32
1057,0,0.042018890380859375,32
1058,0,0.05759000778198242,32
1059,0,0.05058705806732178,34
1060,0,0.05722498893737793,32
1061,0,0.05273699760437012,32
1062,0,0.043276071548461914,32
1063,0,0.046223998069763184,32
1064,0,0.04547595977783203,32
1065,0,0.05221700668334961,32
1066,0,0.055206894874572754,32
1067,0,0.06254291534423828,32
1068,0,0.050421953201293945,32
1069,0,0.05904996395111084,32
1070,0,0.05452895164489746,32
1071,0,0.049772024154663086,32
1072,0,0.05537402629852295,32
1073,0,0.05819499492645264,32
1074,0,0.0478510856628418,32
1075,0,0.0538409948348999,32
1076,0,0.047445058822631836,32
1077,0,0.05398404598236084,34
1078,0,0.04675304889678955,32
1079,0,0.04819595813751221,34
1080,0,0.05430591106414795,34
1081,0,0.045246005058288574,32
1082,0,0.0454869270324707,32
1083,0,0.045022010803222656,32
1084,0,0.04595804214477539,32
1085,0,0.046862006187438965,32
1086,0,0.04640793800354004,32
1087,0,0.04430198669433594,32
1088,0,0.04254496097564697,32
1089,0,0.04641997814178467,32
1090,0,0.0411989688873291,32
1091,0,0.04227805137634277,32
1092,0,0.047688961029052734,32
1093,0,0.05266308784484863,32
1094,0,0.05368208885192871,34
1095,0,0.04522895812988281,32
1096,0,0.04334092140197754,32
1097,0,0.04299807548522949,32
1098,0,0.057955026626586914,34
1099,0,0.04173600673675537,32
1100,0,0.04806697368621826,34
1101,0,0.044461965560913086,32
1102,0,0.04529404640197754,32
1103,0,0.043959975242614746,32
1104,0,0.04969501495361328,32
1105,0,0.046755075454711914,34
1106,0,0.0468670129776001,32
1107,0,0.0567469596862793,32
1108,0,0.04127395153045654,32
1109,0,0.05152595043182373,34
1110,0,0.060730934143066406,34
1111,0,0.04792499542236328,32
1112,0,0.05761992931365967,32
1113,0,0.06558001041412354,34
1114,0,0.05169498920440674,32
1115,0,0.043655991554260254,32
1116,0,0.05268204212188721,32
1117,0,0.05353701114654541,32
1118,0,0.05760800838470459,34
1119,0,0.05902290344238281,34
1120,0,0.04579603672027588,32
1121,0,0.043501973152160645,32
1122,0,0.04717910289764404,32
1123,0,0.04239499568939209,32
1124,0,0.04584002494812012,32
1125,0,0.06018507480621338,34
1126,0,0.04618406295776367,34
1127,0,0.04193294048309326,33
1128,0,0.043718934059143066,32
1129,0,0.04508805274963379,32
1130,0,0.0471649169921875,32
1131,0,0.04275405406951904,32
1132,0,0.05368697643280029,32
1133,0,0.045539021492004395,32
1134,0,0.050212979316711426,34
1135,0,0.04153800010681152,32
1136,0,0.045741915702819824,32
1137,0,0.04883694648742676,34
1138,0,0.0542910099029541,34
1139,0,0.043388962745666504,32
1140,0,0.04704403877258301,32
1141,0,0.04161500930786133,32
1142,0,0.04582500457763672,32
1143,0,0.04308199882507324,33
1144,0,0.04892003536224365,34
1145,0,0.0463639497756958,32
1146,0,0.04551208019256592,32
1147,0,0.04693293571472168,33
1148,0,0.04556000232696533,32
1149,0,0.04152393341064453,34
1150,0,0.048300981521606445,32
1151,0,0.055570006370544434,35
1152,0,0.05400896072387695,34
1153,0,0.045646071434020996,32
1154,0,0.04614102840423584,34
1155,0,0.043446898460388184,32
1156,0,0.04361605644226074,32
1157,0,0.05676698684692383,33
1158,0,0.047708988189697266,33
1159,0,0.053175926208496094,32
1160,0,0.0426790714263916,32
1161,0,0.053848981857299805,32
1162,0,0.0526200532913208,32
1163,0,0.054682016372680664,32
1164,0,0.04655301570892334,32
1165,0,0.060198068618774414,34
1166,0,0.054409027099609375,32
1167,0,0.051307082176208496,32
1168,0,0.05280101299285889,32
1169,0,0.05559694766998291,32
1170,0,0.04550302028656006,32
1171,0,0.047531962394714355,32
1172,0,0.042800068855285645,32
1173,0,0.04679298400878906,32
1174,0,0.04717898368835449,34
1175,0,0.05504000186920166,34
1176,0,0.04865097999572754,32
1177,0,0.05759704113006592,32
1178,0,0.046690940856933594,32
1179,0,0.038720011711120605,32
1180,0,0.04584205150604248,32
1181,0,0.04266500473022461,32
1182,0,0.04928600788116455,32
1183,0,0.046986937522888184,35
1184,0,0.04504096508026123,32
1185,0,0.058503031730651855,34
1186,0,0.04812896251678467,32
1187,0,0.049638986587524414,35
1188,0,0.04257798194885254,32
1189,0,0.03884005546569824,32
1190,0,0.05454897880554199,35
1191,0,0.04197800159454346,32
1192,0,0.045530080795288086,32
1193,0,0.038632988929748535,32
1194,0,0.03733205795288086,32
1195,0,0.041420936584472656,32
1196,0,0.04422593116760254,32
1197,0,0.04707002639770508,32
1198,0,0.040350914001464844,32
1199,0,0.04513406753540039,32
1200,0,0.040368080139160156,34
1201,0,0.04269099235534668,32
1202,0,0.03991889953613281,34
1203,0,0.041481971740722656,32
1204,0,0.05441093444824219,32
1205,0,0.059149980545043945,32
1206,0,0.06559193134307861,34
1207,0,0.03648197650909424,34
1208,0,0.04276096820831299,32
1209,0,0.050669074058532715,34
1210,0,0.044499993324279785,32
1211,0,0.046000003814697266,34
1212,0,0.05652594566345215,35
1213,0,0.04020202159881592,32
1214,0,0.04670000076293945,32
1215,0,0.04507601261138916,32
1216,0,0.042172908782958984,32
1217,0,0.04260694980621338,32
1218,0,0.041491031646728516,32
1219,0,0.04751300811767578,34
1220,0,0.04525101184844971,32
1221,0,0.04769909381866455,32
1222,0,0.048596978187561035,34
1223,0,0.0478060245513916,32
1224,0,0.05090498924255371,34
1225,0,0.04578602313995361,32
1226,0,0.04510700702667236,32
1227,0,0.0442960262298584,32
1228,0,0.04477202892303467,32
1229,0,0.042616963386535645,34
1230,0,0.041220903396606445,32
1231,0,0.04620695114135742,32
1232,0,0.039260029792785645,32
1233,0,0.04728400707244873,32
1234,0,0.051844000816345215,34
1235,0,0.041867971420288086,32
1236,0,0.052529096603393555,32
1237,0,0.03971505165100098,32
1238,0,0.046954989433288574,34
1239,0,0.047088027000427246,32
1240,0,0.04937899112701416,34
1241,0,0.0495600700378418,32
1242,0,0.054931044578552246,34
1243,0,0.05205798149108887,34
1244,0,0.048002004623413086,33
1245,0,0.044783949851989746,32
1246,0,0.03936493396759033,32
1247,0,0.0577089786529541,32
1248,0,0.05398106575012207,32
1249,0,0.05248391628265381,32
1250,0,0.04229390621185303,34
1251,0,0.048094987869262695,34
1252,0,0.04049193859100342,32
1253,0,0.045240044593811035,32
1254,0,0.045783042907714844,32
1255,0,0.0416179895401001,34
1256,0,0.03957200050354004,32
1257,0,0.04687607288360596,32
1258,0,0.04046905040740967,32
1259,0,0.0424199104309082,32
1260,0,0.044502973556518555,34
1261,0,0.04196202754974365,32
1262,0,0.0429840087890625,34
1263,0,0.03819608688354492,32
1264,0,0.04191100597381592,32
1265,0,0.043341994285583496,32
1266,0,0.04413795471191406,32
1267,0,0.048010945320129395,34
1268,0,0.041337013244628906,32
1269,0,0.0408400297164917,32
1270,0,0.040585994720458984,32
1271,0,0.04939007759094238,34
1272,0,0.04056596755981445,32
1273,0,0.041777968406677246,32
1274,0,0.05057203769683838,32
1275,0,0.05371809005737305,32
1276,0,0.058067917823791504,32
1277,0,0.04552102088928223,32
1278,0,0.053427934646606445,32
1279,0,0.045990943908691406,32
1280,0,0.04293203353881836,32
1281,0,0.0493549108505249,32
1282,0,0.04621100425720215,32
1283,0,0.04884207248687744,32
1284,0,0.04454302787780762,34
1285,0,0.051350951194763184,32
1286,0,0.045675039291381836,34
1287,0,0.04125094413757324,32
1288,0,0.05035197734832764,32
1289,0,0.052287936210632324,32
1290,0,0.05155003070831299,32
1291,0,0.04954695701599121,34
1292,0,0.055381059646606445,36
1293,0,0.045680999755859375,32
1294,0,0.05229294300079346,34
1295,0,0.05738997459411621,34
1296,0,0.05002295970916748,34
1297,0,0.05028092861175537,32
1298,0,0.05076193809509277,32
1299,0,0.04953503608703613,32
1300,0,0.04907798767089844,34
1301,0,0.044625043869018555,32
1302,0,0.04926300048828125,32
1303,0,0.04846501350402832,32
1304,0,0.05338597297668457,34
1305,0,0.04617297649383545,34
1306,0,0.04521298408508301,32
1307,0,0.04358100891113281,32
1308,0,0.04797697067260742,32
1309,0,0.05130195617675781,32
1310,0,0.043910980224609375,32
1311,0,0.043457984924316406,32
1312,0,0.049765944480895996,32
1313,0,0.04810500144958496,34
1314,0,0.04737997055053711,32
1315,0,0.044119954109191895,34
1316,0,0.06141400337219238,34
1317,0,0.04412496089935303,32
1318,0,0.05221199989318848,32
1319,0,0.045236945152282715,33
1320,0,0.03779494762420654,32
1321,0,0.042961955070495605,32
1322,0,0.05533099174499512,32
1323,0,0.04711198806762695,32
1324,0,0.046841979026794434,32
1325,0,0.04644298553466797,34
1326,0,0.04303693771362305,32
1327,0,0.052345991134643555,32
1328,0,0.04257690906524658,32
1329,0,0.04638397693634033,32
1330,0,0.04495799541473389,32
1331,0,0.04504799842834473,32
1332,0,0.05329406261444092,32
1333,0,0.05704307556152344,32
1334,0,0.04880797863006592,32
1335,0,0.05895793437957764,34
1336,0,0.04472196102142334,32
1337,0,0.04233098030090332,32
1338,0,0.05123400688171387,32
1339,0,0.05725502967834473,32
1340,0,0.050404906272888184,32
1341,0,0.0473630428314209,32
1342,0,0.04391801357269287,32
1343,0,0.04328203201293945,32
1344,0,0.0437769889831543,32
1345,0,0.04211997985839844,32
1346,0,0.05600893497467041,32
1347,0,0.04569995403289795,32
1348,0,0.045156002044677734,32
1349,0,0.04549407958984375,32
1350,0,0.03759002685546875,32
1351,0,0.05464804172515869,32
1352,0,0.043850064277648926,32
1353,0,0.04623603820800781,32
1354,0,0.03411400318145752,32
1355,0,0.05953991413116455,33
1356,0,0.056259989738464355,32
1357,0,0.04726302623748779,32
1358,0,0.04832196235656738,32
1359,0,0.03989100456237793,32
1360,0,0.04228711128234863,32
1361,0,0.03826498985290527,32
1362,0,0.0425870418548584,32
1363,0,0.04177498817443848,32
1364,0,0.044169068336486816,32
1365,0,0.04516494274139404,32
1366,0,0.04196608066558838,33
1367,0,0.04297506809234619,32
1368,0,0.03847801685333252,32
1369,0,0.04919600486755371,35
1370,0,0.03937101364135742,32
1371,0,0.045426011085510254,32
1372,0,0.047673940658569336,32
1373,0,0.03946101665496826,32
1374,0,0.04039502143859863,34
1375,0,0.03868305683135986,32
1376,0,0.03550302982330322,32
1377,0,0.045104026794433594,32
1378,0,0.048663973808288574,32
1379,0,0.06497299671173096,34
1380,0,0.05814707279205322,33
1381,0,0.05607497692108154,32
1382,0,0.06401693820953369,32
1383,0,0.06459200382232666,34
1384,0,0.06339800357818604,32
1385,0,0.05555295944213867,32
1386,0,0.04744303226470947,32
1387,0,0.05637097358703613,32
1388,0,0.04788994789123535,32
1389,0,0.049914002418518066,32
1390,0,0.05103003978729248,34
1391,0,0.05487704277038574,32
1392,0,0.056488990783691406,34
1393,0,0.04400491714477539,32
1394,0,0.050457000732421875,32
1395,0,0.05050301551818848,32
1396,0,0.049786925315856934,32
1397,0,0.05094003677368164,32
1398,0,0.05425393581390381,34
1399,0,0.050575971603393555,34
1400,0,0.04848909378051758,32
1401,0,0.05193793773651123,32
1402,0,0.05295300483703613,32
1403,0,0.04931199550628662,32
1404,0,0.045889973640441895,32
1405,0,0.04697000980377197,32
1406,0,0.045817017555236816,32
1407,0,0.06129300594329834,34
1408,0,0.045938968658447266,32
1409,0,0.060719966888427734,32
1410,0,0.05132710933685303,32
1411,0,0.055560946464538574,34
1412,0,0.05534398555755615,32
1413,0,0.053346991539001465,34
1414,0,0.057283997535705566,34
1415,0,0.05167102813720703,32
1416,0,0.05429697036743164,32
1417,0,0.03769993782043457,34
1418,0,0.0558929443359375,32
1419,0,0.058120012283325195,32
1420,0,0.05461990833282471,34
1421,0,0.05852401256561279,32
1422,0,0.051249027252197266,32
1423,0,0.059223055839538574,32
1424,0,0.04530608654022217,32
1425,0,0.05311691761016846,32
1426,0,0.05684792995452881,32
1427,0,0.05138194561004639,32
1428,0,0.04204607009887695,32
1429,0,0.06534504890441895,32
1430,0,0.05264294147491455,34
1431,0,0.0478520393371582,32
1432,0,0.04962003231048584,32
1433,0,0.055163025856018066,32
1434,0,0.04628801345825195,32
1435,0,0.060562968254089355,32
1436,0,0.04163801670074463,33
1437,0,0.05430197715759277,32
1438,0,0.053977012634277344,32
1439,0,0.05232703685760498,32
1440,0,0.0511699914932251,34
1441,0,0.05080592632293701,32
1442,0,0.05477499961853027,32
1443,0,0.04972493648529053,32
1444,0,0.04731404781341553,32
1445,0,0.04810500144958496,32
1446,0,0.048880934715270996,32
1447,0,0.04925203323364258,32
1448,0,0.0560380220413208,34
1449,0,0.04933500289916992,32
1450,0,0.05203700065612793,33
1451,0,0.05284690856933594,32
1452,0,0.05017900466918945,32
1453,0,0.04900503158569336,33
1454,0,0.04949295520782471,32
1455,0,0.05080997943878174,32
1456,0,0.04897892475128174,32
1457,0,0.04842102527618408,32
1458,0,0.05261099338531494,32
1459,0,0.05201101303100586,32
1460,0,0.04629099369049072,32
1461,0,0.04668700695037842,32
1462,0,0.053460001945495605,32
1463,0,0.05799293518066406,32
1464,0,0.04950404167175293,32
1465,0,0.04959094524383545,32
1466,0,0.04852795600891113,32
1467,0,0.060716986656188965,34
1468,0,0.04865896701812744,32
1469,0,0.05352795124053955,32
1470,0,0.05192697048187256,32
1471,0,0.06192302703857422,32
1472,0,0.07138001918792725,32
1473,0,0.0659569501876831,32
1474,0,0.056797027587890625,32
1475,0,0.05142998695373535,34
1476,0,0.05501997470855713,32
1477,0,0.05260598659515381,32
1478,0,0.04852890968322754,32
1479,0,0.057589054107666016,32
1480,0,0.049202919006347656,32
1481,0,0.05790591239929199,32
1482,0,0.03798997402191162,33
1483,0,0.057180047035217285,32
1484,0,0.04583394527435303,32
1485,0,0.06108701229095459,32
1486,0,0.06580901145935059,35
1487,0,0.0543520450592041,32
1488,0,0.046617984771728516,32
1489,0,0.050485968589782715,32
1490,0,0.051188111305236816,32
1491,0,0.048602938652038574,32
1492,0,0.05543100833892822,34
1493,0,0.060202956199645996,34
1494,0,0.05172097682952881,32
1495,0,0.047280073165893555,33
1496,0,0.052206993103027344,32
1497,0,0.04646003246307373,32
1498,0,0.05321502685546875,32
1499,0,0.06213808059692383,34
1500,0,0.05396294593811035,32
1501,0,0.05235707759857178,32
1502,0,0.05188798904418945,34
1503,0,0.047698020935058594,32
1504,0,0.05024099349975586,32
1505,0,0.0498349666595459,34
1506,0,0.05016505718231201,32
1507,0,0.05054295063018799,32
1508,0,0.04862689971923828,32
1509,0,0.04714810848236084,32
1510,0,0.04650700092315674,33
1511,0,0.05004000663757324,32
1512,0,0.04797399044036865,32
1513,0,0.05309402942657471,34
1514,0,0.046319007873535156,32
1515,0,0.053990960121154785,32
1516,0,0.04857301712036133,32
1517,0,0.05370903015136719,32
1518,0,0.05913400650024414,32
1519,0,0.04915904998779297,34
1520,0,0.05191004276275635,32
1521,0,0.05069005489349365,32
1522,0,0.05080592632293701,32
1523,0,0.051689982414245605,33
1524,0,0.04998898506164551,32
1525,0,0.054367899894714355,34
1526,0,0.04816293716430664,32
1527,0,0.04729604721069336,32
1528,0,0.05211901664733887,32
1529,0,0.05368494987487793,32
1530,0,0.05527901649475098,32
1531,0,0.048545002937316895,32
1532,0,0.05358397960662842,32
1533,0,0.05396103858947754,34
1534,0,0.04469108581542969,32
1535,0,0.04836595058441162,32
1536,0,0.048802971839904785,32
1537,0,0.05001699924468994,32
1538,0,0.04535400867462158,32
1539,0,0.05650198459625244,32
1540,0,0.06379806995391846,35
1541,0,0.04576003551483154,33
1542,0,0.051651954650878906,35
1543,0,0.047853946685791016,32
1544,0,0.0390700101852417,32
1545,0,0.06376504898071289,34
1546,0,0.052810072898864746,32
1547,0,0.0509190559387207,34
1548,0,0.05343794822692871,34
1549,0,0.054252028465270996,34
1550,0,0.06186199188232422,34
1551,0,0.05645596981048584,32
1552,0,0.04600691795349121,32
1553,0,0.060246944427490234,32
1554,0,0.04782402515411377,32
1555,0,0.04998302459716797,32
1556,0,0.039382100105285645,33
1557,0,0.04544997215270996,32
1558,0,0.05926704406738281,32
1559,0,0.05331301689147949,32
1560,0,0.05894601345062256,34
1561,0,0.054429054260253906,32
1562,0,0.04537701606750488,32
1563,0,0.047114014625549316,34
1564,0,0.0481870174407959,32
1565,0,0.054585933685302734,32
1566,0,0.06143903732299805,32
1567,0,0.053350090980529785,34
1568,0,0.054855942726135254,32
1569,0,0.052925944328308105,34
1570,0,0.04968595504760742,33
1571,0,0.05092799663543701,32
1572,0,0.05591404438018799,32
1573,0,0.05348002910614014,32
1574,0,0.06021392345428467,34
1575,0,0.037735939025878906,32
1576,0,0.03665900230407715,32
1577,0,0.043897032737731934,32
1578,0,0.04066109657287598,32
1579,0,0.04264092445373535,32
1580,0,0.04369199275970459,32
1581,0,0.04580390453338623,32
1582,0,0.04571700096130371,32
1583,0,0.04295706748962402,32
1584,0,0.0475919246673584,32
1585,0,0.044409990310668945,32
1586,0,0.04365706443786621,32
1587,0,0.042199015617370605,32
1588,0,0.04375588893890381,32
1589,0,0.03932297229766846,32
1590,0,0.05437600612640381,32
1591,0,0.04111599922180176,33
1592,0,0.0863339900970459,35
1593,0,0.05846297740936279,32
1594,0,0.05852401256561279,32
1595,0,0.05855000019073486,32
1596,0,0.06190192699432373,34
1597,0,0.049139976501464844,32
1598,0,0.05330204963684082,32
1599,0,0.07300090789794922,34
1600,0,0.05569100379943848,32
1601,0,0.04903006553649902,32
1602,0,0.05548501014709473,35
1603,0,0.053956031799316406,34
1604,0,0.044197916984558105,32
1605,0,0.05249309539794922,32
1606,0,0.04735696315765381,32
1607,0,0.047163963317871094,32
1608,0,0.046000003814697266,32
1609,0,0.045861005783081055,32
1610,0,0.054504990577697754,34
1611,0,0.05223703384399414,32
1612,0,0.0457080602645874,32
1613,0,0.04461097717285156,32
1614,0,0.04575800895690918,32
1615,0,0.05773293972015381,34
1616,0,0.05113506317138672,32
1617,0,0.052905917167663574,32
1618,0,0.04757499694824219,32
1619,0,0.04194903373718262,32
1620,0,0.046249985694885254,32
1621,0,0.046427011489868164,32
1622,0,0.04619705677032471,32
1623,0,0.04888010025024414,32
1624,0,0.052532076835632324,32
1625,0,0.045603036880493164,32
1626,0,0.044152021408081055,32
1627,0,0.05395996570587158,32
1628,0,0.04434490203857422,32
1629,0,0.04775798320770264,32
1630,0,0.04662501811981201,32
1631,0,0.05450093746185303,32
1632,0,0.04649794101715088,32
1633,0,0.0481489896774292,34
1634,0,0.04276001453399658,32
1635,0,0.05470001697540283,34
1636,0,0.042170047760009766,32
1637,0,0.08437788486480713,32
1638,0,0.05362701416015625,32
1639,0,0.045472025871276855,32
1640,0,0.045507073402404785,32
1641,0,0.052363038063049316,32
1642,0,0.055873990058898926,32
1643,0,0.04691505432128906,32
1644,0,0.047572970390319824,32
1645,0,0.04910993576049805,34
1646,0,0.061573028564453125,32
1647,0,0.04237699508666992,32
1648,0,0.045500993728637695,32
1649,0,0.04527902603149414,32
1650,0,0.044281005859375,32
1651,0,0.04387509822845459,32
1652,0,0.053698062896728516,32
1653,0,0.04444599151611328,32
1654,0,0.04769301414489746,32
1655,0,0.06124591827392578,32
1656,0,0.062332987785339355,32
1657,0,0.044389963150024414,32
1658,0,0.054216980934143066,32
1659,0,0.04354894161224365,33
1660,0,0.0451350212097168,32
1661,0,0.04584693908691406,32
1662,0,0.047927021980285645,32
1663,0,0.04402303695678711,32
1664,0,0.04794597625732422,32
1665,0,0.04686307907104492,32
1666,0,0.049772024154663086,32
1667,0,0.04505503177642822,32
1668,0,0.04048895835876465,32
1669,0,0.05965697765350342,34
1670,0,0.04683804512023926,32
1671,0,0.041198015213012695,32
1672,0,0.046249985694885254,32
1673,0,0.04530501365661621,32
1674,0,0.045652031898498535,32
1675,0,0.05526399612426758,34
1676,0,0.044696927070617676,32
1677,0,0.0555340051651001,32
1678,0,0.048722028732299805,34
1679,0,0.04646098613739014,34
1680,0,0.05245697498321533,32
1681,0,0.05566394329071045,32
1682,0,0.04740500450134277,34
1683,0,0.04270303249359131,32
1684,0,0.046990036964416504,32
1685,0,0.043827056884765625,32
1686,0,0.045529961585998535,32
1687,0,0.044862985610961914,33
1688,0,0.044775962829589844,32
1689,0,0.05243504047393799,33
1690,0,0.04975998401641846,34
1691,0,0.04950594902038574,34
1692,0,0.05012798309326172,32
1693,0,0.045915961265563965,32
1694,0,0.05280900001525879,32
1695,0,0.04761505126953125,32
1696,0,0.04999899864196777,32
1697,0,0.04672598838806152,32
1698,0,0.05232095718383789,32
1699,0,0.04570603370666504,34
1700,0,0.044888973236083984,32
1701,0,0.05349290370941162,35
1702,0,0.04435598850250244,32
1703,0,0.047857046127319336,32
1704,0,0.052096009254455566,32
1705,0,0.044726014137268066,32
1706,0,0.04334390163421631,32
1707,0,0.05346202850341797,32
1708,0,0.05306994915008545,34
1709,0,0.04684102535247803,32
1710,0,0.04530501365661621,32
1711,0,0.042236924171447754,32
1712,0,0.04451191425323486,32
1713,0,0.04865407943725586,32
1714,0,0.047888994216918945,32
1715,0,0.03893601894378662,32
1716,0,0.0708000659942627,34
1717,0,0.053042054176330566,32
1718,0,0.04585897922515869,32
1719,0,0.05908393859863281,32
1720,0,0.05675303936004639,32
1721,0,0.057742953300476074,32
1722,0,0.05938899517059326,34
1723,0,0.0481719970703125,33
1724,0,0.053578972816467285,32
1725,0,0.0531160831451416,32
1726,0,0.06147503852844238,35
1727,0,0.05676698684692383,34
1728,0,0.05599105358123779,34
1729,0,0.06673896312713623,32
1730,0,0.052918076515197754,34
1731,0,0.04967904090881348,32
1732,0,0.0468519926071167,32
1733,0,0.057476043701171875,32
1734,0,0.05548989772796631,32
1735,0,0.05111491680145264,34
1736,0,0.06382405757904053,35
1737,0,0.06559097766876221,34
1738,0,0.06115901470184326,32
1739,0,0.0481950044631958,34
1740,0,0.04291701316833496,32
1741,0,0.04698598384857178,32
1742,0,0.0456540584564209,32
1743,0,0.05329406261444092,34
1744,0,0.044801950454711914,32
1745,0,0.046386003494262695,32
1746,0,0.0460129976272583,34
1747,0,0.044235944747924805,32
1748,0,0.04191792011260986,32
1749,0,0.04074299335479736,33
1750,0,0.0569460391998291,32
1751,0,0.050653934478759766,32
1752,0,0.04803204536437988,32
1753,0,0.04970502853393555,32
1754,0,0.046095967292785645,32
1755,0,0.04522109031677246,32
1756,0,0.057572007179260254,34
1757,0,0.04778099060058594,32
1758,0,0.05934298038482666,34
1759,0,0.040925025939941406,32
1760,0,0.04814302921295166,32
1761,0,0.0451200008392334,32
1762,0,0.0422130823135376,32
1763,0,0.06826496124267578,32
1764,0,0.09216797351837158,34
1765,0,0.06890201568603516,32
1766,0,0.03768205642700195,32
1767,0,0.05880308151245117,32
1768,0,0.05949699878692627,34
1769,0,0.0607609748840332,34
1770,0,0.048419952392578125,32
1771,0,0.046864986419677734,34
1772,0,0.057882070541381836,34
1773,0,0.04977405071258545,32
1774,0,0.06306302547454834,32
1775,0,0.04409301280975342,32
1776,0,0.06015205383300781,32
1777,0,0.046560049057006836,32
1778,0,0.04854691028594971,32
1779,0,0.04425203800201416,32
1780,0,0.04970407485961914,32
1781,0,0.04566395282745361,33
1782,0,0.049082040786743164,34
1783,0,0.05189990997314453,32
1784,0,0.04628109931945801,32
1785,0,0.04377901554107666,32
1786,0,0.05742001533508301,32
1787,0,0.04679405689239502,32
1788,0,0.04619002342224121,32
1789,0,0.038797974586486816,32
1790,0,0.05147397518157959,34
1791,0,0.04418599605560303,32
1792,0,0.04453110694885254,32
1793,0,0.04647696018218994,34
