# MCTS: [] []
# PLAYERS: [MCTS_TicketToRide.PlayerType.big]
GAME,WINNER,TIME,big
926,0,0.0951230525970459,60
927,0,0.029471993446350098,60
928,0,0.022656917572021484,60
929,0,0.02973794937133789,60
930,0,0.02212703227996826,60
931,0,0.07824695110321045,60
932,0,0.0662539005279541,60
933,0,0.0282210111618042,60
934,0,0.0490950345993042,60
935,0,0.025885939598083496,60
936,0,0.04854297637939453,60
937,0,0.061503052711486816,60
938,0,0.06261599063873291,60
939,0,0.0251539945602417,60
940,0,0.06421804428100586,60
941,0,0.06663298606872559,60
942,0,0.06012296676635742,60
943,0,0.07144796848297119,60
944,0,0.029801011085510254,60
945,0,0.026692986488342285,60
946,0,0.023787975311279297,60
947,0,0.034143924713134766,60
948,0,0.04275095462799072,60
949,0,0.06905102729797363,60
950,0,0.031672000885009766,60
951,0,0.043931007385253906,60
952,0,0.02283000946044922,60
953,0,0.03538393974304199,60
954,0,0.026319026947021484,60
955,0,0.06438398361206055,60
956,0,0.030827999114990234,60
957,0,0.02803504467010498,60
958,0,0.030493974685668945,60
959,0,0.027853012084960938,60
960,0,0.0824970006942749,60
961,0,0.06082606315612793,60
962,0,0.0707329511642456,60
963,0,0.06565797328948975,60
964,0,0.06626594066619873,60
965,0,0.0864870548248291,60
966,0,0.02865290641784668,60
967,0,0.023403048515319824,60
968,0,0.02393507957458496,60
969,0,0.02166891098022461,60
970,0,0.04702401161193848,60
971,0,0.09690999984741211,60
972,0,0.030125975608825684,60
973,0,0.03331196308135986,60
974,0,0.0430680513381958,60
975,0,0.030220985412597656,60
976,0,0.04678690433502197,60
977,0,0.08764207363128662,60
978,0,0.03815293312072754,60
979,0,0.02783191204071045,60
980,0,0.027966022491455078,60
981,0,0.026991963386535645,60
982,0,0.023252010345458984,60
983,0,0.08525609970092773,60
984,0,0.06811797618865967,60
985,0,0.03136289119720459,60
986,0,0.032246947288513184,60
987,0,0.03354692459106445,60
988,0,0.050253987312316895,60
989,0,0.025094032287597656,60
990,0,0.07898890972137451,60
991,0,0.05526900291442871,60
992,0,0.02158188819885254,60
993,0,0.0373380184173584,60
994,0,0.02303004264831543,60
995,0,0.06302797794342041,60
996,0,0.023231983184814453,60
997,0,0.03733503818511963,60
998,0,0.04381000995635986,60
999,0,0.0248030424118042,60
1000,0,0.03695201873779297,60
1001,0,0.030041933059692383,60
1002,0,0.06473696231842041,60
1003,0,0.07658696174621582,60
1004,0,0.025375962257385254,60
1005,0,0.04581797122955322,60
1006,0,0.060336947441101074,60
1007,0,0.023571014404296875,60
1008,0,0.07570600509643555,60
1009,0,0.026311039924621582,60
1010,0,0.025289058685302734,60
1011,0,0.02687203884124756,60
1012,0,0.04101598262786865,60
1013,0,0.038401007652282715,60
1014,0,0.07274305820465088,60
1015,0,0.09971702098846436,60
1016,0,0.08575904369354248,60
1017,0,0.06027400493621826,60
1018,0,0.023898005485534668,60
1019,0,0.05716097354888916,60
1020,0,0.07491207122802734,60
1021,0,0.025810956954956055,60
1022,0,0.031203031539916992,60
1023,0,0.01820993423461914,60
1024,0,0.07536303997039795,60
1025,0,0.08631789684295654,60
1026,0,0.05169999599456787,60
1027,0,0.03140997886657715,60
1028,0,0.04621601104736328,60
1029,0,0.024030089378356934,60
1030,0,0.060487985610961914,60
1031,0,0.056411027908325195,60
1032,0,0.09057700634002686,60
1033,0,0.09620797634124756,60
1034,0,0.02239394187927246,60
1035,0,0.02786099910736084,60
1036,0,0.02388596534729004,60
1037,0,0.028949975967407227,60
1038,0,0.022503018379211426,60
1039,0,0.06712806224822998,60
1040,0,0.0605769157409668,60
1041,0,0.02431797981262207,60
1042,0,0.031614065170288086,60
1043,0,0.02399301528930664,60
1044,0,0.023182034492492676,60
1045,0,0.06357896327972412,60
1046,0,0.06437897682189941,60
1047,0,0.027498960494995117,60
1048,0,0.02298903465270996,60
1049,0,0.06701898574829102,60
1050,0,0.014521002769470215,60
1051,0,0.04994499683380127,60
1052,0,0.021808981895446777,60
1053,0,0.027768969535827637,60
1054,0,0.04058098793029785,60
1055,0,0.03140401840209961,60
1056,0,0.030624032020568848,60
1057,0,0.05705094337463379,60
1058,0,0.02195000648498535,60
1059,0,0.14327192306518555,60
1060,0,0.02211606502532959,60
1061,0,0.018885016441345215,60
1062,0,0.01967906951904297,60
1063,0,0.057588934898376465,60
1064,0,0.06642210483551025,60
1065,0,0.05748903751373291,60
1066,0,0.023774027824401855,60
1067,0,0.03698599338531494,60
1068,0,0.06246507167816162,60
1069,0,0.06282305717468262,60
1070,0,0.026026010513305664,60
1071,0,0.017669081687927246,60
1072,0,0.02862393856048584,60
1073,0,0.02286696434020996,60
1074,0,0.024603962898254395,60
1075,0,0.023347020149230957,60
1076,0,0.06864595413208008,60
1077,0,0.03264296054840088,60
1078,0,0.022265076637268066,60
1079,0,0.04429304599761963,60
1080,0,0.01690196990966797,60
1081,0,0.047770023345947266,60
1082,0,0.017248988151550293,60
1083,0,0.037435054779052734,60
1084,0,0.019587993621826172,60
1085,0,0.027356982231140137,60
1086,0,0.018249988555908203,60
1087,0,0.03215193748474121,60
1088,0,0.039083003997802734,60
1089,0,0.04563295841217041,60
1090,0,0.04011797904968262,60
1091,0,0.04361093044281006,60
1092,0,0.09013605117797852,60
1093,0,0.03490102291107178,60
1094,0,0.03334200382232666,60
1095,0,0.021342992782592773,60
1096,0,0.025874018669128418,60
1097,0,0.027218103408813477,60
1098,0,0.06835699081420898,60
1099,0,0.03411304950714111,60
1100,0,0.04728209972381592,60
1101,0,0.0349959135055542,60
1102,0,0.03402101993560791,60
1103,0,0.031394004821777344,60
1104,0,0.02423691749572754,60
1105,0,0.021315932273864746,60
1106,0,0.07683098316192627,60
1107,0,0.022144079208374023,60
1108,0,0.025647997856140137,60
1109,0,0.031183958053588867,60
1110,0,0.02997899055480957,60
1111,0,0.04522395133972168,60
1112,0,0.05814695358276367,60
1113,0,0.06506109237670898,60
1114,0,0.025968074798583984,60
1115,0,0.02466905117034912,60
1116,0,0.0467829704284668,60
1117,0,0.03599107265472412,60
1118,0,0.02173793315887451,60
1119,0,0.041453003883361816,60
1120,0,0.05003499984741211,60
1121,0,0.01985800266265869,60
1122,0,0.04961395263671875,60
1123,0,0.015240907669067383,60
1124,0,0.05502903461456299,60
1125,0,0.03784990310668945,60
1126,0,0.05789792537689209,60
1127,0,0.019625067710876465,60
1128,0,0.0169450044631958,60
1129,0,0.06690096855163574,60
1130,0,0.05578601360321045,60
1131,0,0.03082895278930664,60
1132,0,0.016491055488586426,60
1133,0,0.021468043327331543,60
1134,0,0.03026294708251953,60
1135,0,0.01802802085876465,60
1136,0,0.062103986740112305,60
1137,0,0.02431201934814453,60
1138,0,0.016975045204162598,60
1139,0,0.02982795238494873,60
1140,0,0.031275033950805664,60
1141,0,0.054072022438049316,60
1142,0,0.0582660436630249,60
1143,0,0.02057206630706787,60
1144,0,0.04079294204711914,60
1145,0,0.043966054916381836,60
1146,0,0.047271013259887695,60
1147,0,0.018249988555908203,60
1148,0,0.018757104873657227,60
1149,0,0.019073963165283203,60
1150,0,0.017336010932922363,60
1151,0,0.022073030471801758,60
1152,0,0.0313570499420166,60
1153,0,0.021252989768981934,60
1154,0,0.017004013061523438,60
1155,0,0.04616498947143555,60
1156,0,0.01894402503967285,60
1157,0,0.06192207336425781,60
1158,0,0.015620946884155273,60
1159,0,0.02179098129272461,60
1160,0,0.029736042022705078,60
1161,0,0.01583099365234375,60
1162,0,0.05943906307220459,60
1163,0,0.06448793411254883,60
1164,0,0.028315067291259766,60
1165,0,0.022233963012695312,60
1166,0,0.01837301254272461,60
1167,0,0.018203020095825195,60
1168,0,0.03911006450653076,60
1169,0,0.06038796901702881,60
1170,0,0.05745995044708252,60
1171,0,0.021310925483703613,60
1172,0,0.04016304016113281,60
1173,0,0.031706929206848145,60
1174,0,0.06357598304748535,60
1175,0,0.02567005157470703,60
1176,0,0.062315940856933594,60
1177,0,0.02210700511932373,60
1178,0,0.019917011260986328,60
1179,0,0.08008301258087158,60
1180,0,0.06868994235992432,60
1181,0,0.01716291904449463,60
1182,0,0.027464985847473145,60
1183,0,0.026290059089660645,60
1184,0,0.019553065299987793,60
1185,0,0.018085002899169922,60
1186,0,0.026291966438293457,60
1187,0,0.060684919357299805,60
1188,0,0.06698203086853027,60
1189,0,0.01853501796722412,60
1190,0,0.0321270227432251,60
1191,0,0.02507495880126953,60
1192,0,0.054177045822143555,60
1193,0,0.07878899574279785,60
1194,0,0.027189016342163086,60
1195,0,0.018602967262268066,60
1196,0,0.029724955558776855,60
1197,0,0.017729997634887695,60
1198,0,0.017125964164733887,60
1199,0,0.06529498100280762,60
1200,0,0.019636988639831543,60
1201,0,0.09473097324371338,60
1202,0,0.024251937866210938,60
1203,0,0.03349900245666504,60
1204,0,0.05115997791290283,60
1205,0,0.018694043159484863,60
1206,0,0.053529977798461914,60
1207,0,0.02500605583190918,60
1208,0,0.01812911033630371,60
1209,0,0.037846922874450684,60
1210,0,0.07810699939727783,60
1211,0,0.05444800853729248,60
1212,0,0.018251895904541016,60
1213,0,0.06712508201599121,60
1214,0,0.016929984092712402,60
1215,0,0.03054797649383545,60
1216,0,0.01928091049194336,60
1217,0,0.01768207550048828,60
1218,0,0.07795798778533936,60
1219,0,0.059924960136413574,60
1220,0,0.056014060974121094,60
1221,0,0.01763904094696045,60
1222,0,0.06265103816986084,60
1223,0,0.01822209358215332,60
1224,0,0.03997504711151123,60
1225,0,0.024260997772216797,60
1226,0,0.03347301483154297,60
1227,0,0.01763904094696045,60
1228,0,0.0543440580368042,60
1229,0,0.055577993392944336,60
1230,0,0.016003966331481934,60
1231,0,0.018772006034851074,60
1232,0,0.03568601608276367,60
1233,0,0.01653599739074707,60
1234,0,0.027657032012939453,60
1235,0,0.07697105407714844,60
1236,0,0.061792969703674316,60
1237,0,0.024985909461975098,60
1238,0,0.019845008850097656,60
1239,0,0.0674370527267456,60
1240,0,0.015154004096984863,60
1241,0,0.01435399055480957,60
1242,0,0.05863595008850098,60
1243,0,0.023880958557128906,60
1244,0,0.03272199630737305,60
1245,0,0.02725696563720703,60
1246,0,0.015651941299438477,60
1247,0,0.035260915756225586,60
1248,0,0.05594003200531006,60
1249,0,0.024345993995666504,60
1250,0,0.032492995262145996,60
1251,0,0.06694900989532471,60
1252,0,0.01580798625946045,60
1253,0,0.06472408771514893,60
1254,0,0.05601096153259277,60
1255,0,0.018963932991027832,60
1256,0,0.031971096992492676,60
1257,0,0.017622947692871094,60
1258,0,0.05869698524475098,60
1259,0,0.028036952018737793,60
1260,0,0.024150967597961426,60
1261,0,0.0564039945602417,60
1262,0,0.018023967742919922,60
1263,0,0.019145965576171875,60
1264,0,0.02448296546936035,60
1265,0,0.054785966873168945,60
1266,0,0.08151006698608398,60
1267,0,0.03785598278045654,60
1268,0,0.06363999843597412,60
1269,0,0.01628398895263672,60
1270,0,0.06047403812408447,60
1271,0,0.02632904052734375,60
1272,0,0.03238999843597412,60
1273,0,0.01668095588684082,60
1274,0,0.033814072608947754,60
1275,0,0.024868011474609375,60
1276,0,0.015005946159362793,60
1277,0,0.057366013526916504,60
1278,0,0.02500593662261963,60
1279,0,0.01703798770904541,60
1280,0,0.018584012985229492,60
1281,0,0.027081966400146484,60
1282,0,0.05386006832122803,60
1283,0,0.044850945472717285,60
1284,0,0.06226003170013428,60
1285,0,0.018710017204284668,60
1286,0,0.02410900592803955,60
1287,0,0.06422090530395508,60
1288,0,0.036663055419921875,60
1289,0,0.06325900554656982,60
1290,0,0.024731040000915527,60
1291,0,0.026704072952270508,60
1292,0,0.051583051681518555,60
1293,0,0.048558950424194336,60
1294,0,0.025712966918945312,60
1295,0,0.059107065200805664,60
1296,0,0.029201984405517578,60
1297,0,0.0490880012512207,60
1298,0,0.029983043670654297,60
1299,0,0.01884305477142334,60
1300,0,0.062156081199645996,60
1301,0,0.038529038429260254,60
1302,0,0.024996042251586914,60
1303,0,0.039059996604919434,60
1304,0,0.0168459415435791,60
1305,0,0.04857003688812256,60
1306,0,0.07734501361846924,60
1307,0,0.05621194839477539,60
1308,0,0.020495057106018066,60
1309,0,0.019363045692443848,60
1310,0,0.029356002807617188,60
1311,0,0.017140984535217285,60
1312,0,0.06673502922058105,60
1313,0,0.049914002418518066,60
1314,0,0.02860403060913086,60
1315,0,0.026188969612121582,60
1316,0,0.05917501449584961,60
1317,0,0.017470955848693848,60
1318,0,0.017358064651489258,60
1319,0,0.042288899421691895,60
1320,0,0.062172889709472656,60
1321,0,0.030740976333618164,60
1322,0,0.026830077171325684,60
1323,0,0.029017925262451172,60
1324,0,0.09246504306793213,60
1325,0,0.019742965698242188,60
1326,0,0.02437293529510498,60
1327,0,0.043646931648254395,60
1328,0,0.018152952194213867,60
1329,0,0.05247795581817627,60
1330,0,0.017277956008911133,60
1331,0,0.026543021202087402,60
1332,0,0.02015697956085205,60
1333,0,0.017340898513793945,60
1334,0,0.036965012550354004,60
1335,0,0.020803093910217285,60
1336,0,0.06733405590057373,60
1337,0,0.024020075798034668,60
1338,0,0.03548002243041992,60
1339,0,0.07759404182434082,60
1340,0,0.060441017150878906,60
1341,0,0.032498955726623535,60
1342,0,0.025810956954956055,60
1343,0,0.057080984115600586,60
1344,0,0.0151139497756958,60
1345,0,0.059692978858947754,60
1346,0,0.05000901222229004,60
1347,0,0.06334888935089111,60
1348,0,0.018973946571350098,60
1349,0,0.03686106204986572,60
1350,0,0.05340099334716797,60
1351,0,0.05614197254180908,60
1352,0,0.019040942192077637,60
1353,0,0.019029974937438965,60
1354,0,0.04112398624420166,60
1355,0,0.018000006675720215,60
1356,0,0.03149294853210449,60
1357,0,0.032369017601013184,60
1358,0,0.0650550127029419,60
1359,0,0.08379900455474854,60
1360,0,0.02494192123413086,60
1361,0,0.03223693370819092,60
1362,0,0.019221067428588867,60
1363,0,0.05845499038696289,60
1364,0,0.05060100555419922,60
1365,0,0.05981707572937012,60
1366,0,0.0543370246887207,60
1367,0,0.060986995697021484,60
1368,0,0.0603870153427124,60
1369,0,0.017445921897888184,60
1370,0,0.12888002395629883,60
1371,0,0.01877593994140625,60
1372,0,0.026540040969848633,60
1373,0,0.01891303062438965,60
1374,0,0.06639599800109863,60
1375,0,0.030573010444641113,60
1376,0,0.027642011642456055,60
1377,0,0.027316927909851074,60
1378,0,0.016939997673034668,60
1379,0,0.023834943771362305,60
1380,0,0.0618060827255249,60
1381,0,0.019415974617004395,60
1382,0,0.04300200939178467,60
1383,0,0.01766490936279297,60
1384,0,0.03717696666717529,60
1385,0,0.03258705139160156,60
1386,0,0.07949602603912354,60
1387,0,0.018846988677978516,60
1388,0,0.019357919692993164,60
1389,0,0.024457931518554688,60
1390,0,0.026496052742004395,60
1391,0,0.03793501853942871,60
1392,0,0.017061948776245117,60
1393,0,0.06810498237609863,60
1394,0,0.018208980560302734,60
1395,0,0.03554797172546387,60
1396,0,0.01891493797302246,60
1397,0,0.05575406551361084,60
1398,0,0.055999040603637695,60
1399,0,0.020224928855895996,60
1400,0,0.02466905117034912,60
1401,0,0.019505023956298828,60
1402,0,0.018725991249084473,60
1403,0,0.07885503768920898,60
1404,0,0.02620100975036621,60
1405,0,0.05646991729736328,60
1406,0,0.01599705219268799,60
1407,0,0.025732994079589844,60
1408,0,0.02035808563232422,60
1409,0,0.024953007698059082,60
1410,0,0.015551090240478516,60
1411,0,0.054559946060180664,60
1412,0,0.028751015663146973,60
1413,0,0.03702199459075928,60
1414,0,0.015643954277038574,60
1415,0,0.03319692611694336,60
1416,0,0.01928400993347168,60
1417,0,0.06976103782653809,60
1418,0,0.025780916213989258,60
1419,0,0.01910698413848877,60
1420,0,0.02442610263824463,60
1421,0,0.033535003662109375,60
1422,0,0.01931607723236084,60
1423,0,0.055087924003601074,60
1424,0,0.0565260648727417,60
1425,0,0.029559969902038574,60
1426,0,0.03042304515838623,60
1427,0,0.018404006958007812,60
1428,0,0.016934990882873535,60
1429,0,0.024978041648864746,60
1430,0,0.039656996726989746,60
1431,0,0.018898963928222656,60
1432,0,0.017992019653320312,60
1433,0,0.02844703197479248,60
1434,0,0.030668973922729492,60
1435,0,0.06437897682189941,60
1436,0,0.01860201358795166,60
1437,0,0.05966997146606445,60
1438,0,0.019951939582824707,60
1439,0,0.019180893898010254,60
1440,0,0.024636030197143555,60
1441,0,0.024742960929870605,60
1442,0,0.020686984062194824,60
1443,0,0.06177496910095215,60
1444,0,0.03920793533325195,60
1445,0,0.017956018447875977,60
1446,0,0.023988008499145508,60
1447,0,0.058941006660461426,60
1448,0,0.016566991806030273,60
1449,0,0.03836691379547119,60
1450,0,0.047759056091308594,60
1451,0,0.028346896171569824,60
1452,0,0.025393009185791016,60
1453,0,0.031957030296325684,60
1454,0,0.028078079223632812,60
1455,0,0.016070961952209473,60
1456,0,0.024738073348999023,60
1457,0,0.06584405899047852,60
1458,0,0.02839493751525879,60
1459,0,0.030959010124206543,60
1460,0,0.01847696304321289,60
1461,0,0.01711595058441162,60
1462,0,0.02852797508239746,60
1463,0,0.05943500995635986,60
1464,0,0.06272900104522705,60
1465,0,0.024457931518554688,60
1466,0,0.04146099090576172,60
1467,0,0.062268972396850586,60
1468,0,0.013941049575805664,60
1469,0,0.08068597316741943,60
1470,0,0.01966404914855957,60
1471,0,0.024812936782836914,60
1472,0,0.028895974159240723,60
1473,0,0.026010990142822266,60
1474,0,0.015652060508728027,60
1475,0,0.01841604709625244,60
1476,0,0.07576799392700195,60
1477,0,0.06328296661376953,60
1478,0,0.018728017807006836,60
1479,0,0.01887202262878418,60
1480,0,0.027427077293395996,60
1481,0,0.054324984550476074,60
1482,0,0.019257068634033203,60
1483,0,0.04793190956115723,60
1484,0,0.025501012802124023,60
1485,0,0.037518978118896484,60
1486,0,0.023427963256835938,60
1487,0,0.01652991771697998,60
1488,0,0.02554500102996826,60
1489,0,0.030637025833129883,60
1490,0,0.017746925354003906,60
1491,0,0.05916297435760498,60
1492,0,0.058349013328552246,60
1493,0,0.023694992065429688,60
1494,0,0.06421792507171631,60
1495,0,0.027648091316223145,60
1496,0,0.08447790145874023,60
1497,0,0.017688989639282227,60
1498,0,0.056825995445251465,60
1499,0,0.01576697826385498,60
1500,0,0.0287320613861084,60
1501,0,0.07411909103393555,60
1502,0,0.025352001190185547,60
1503,0,0.035614013671875,60
1504,0,0.01792001724243164,60
1505,0,0.027567028999328613,60
1506,0,0.026697993278503418,60
1507,0,0.08037495613098145,60
1508,0,0.038697004318237305,60
1509,0,0.021634936332702637,60
1510,0,0.02502906322479248,60
1511,0,0.032163023948669434,60
1512,0,0.0320509672164917,60
1513,0,0.07810497283935547,60
1514,0,0.06079304218292236,60
1515,0,0.11335301399230957,60
1516,0,0.017668962478637695,60
1517,0,0.027835965156555176,60
1518,0,0.038056015968322754,60
1519,0,0.026977062225341797,60
1520,0,0.018105030059814453,60
1521,0,0.05717599391937256,60
1522,0,0.05022001266479492,60
1523,0,0.02970099449157715,60
1524,0,0.05866706371307373,60
1525,0,0.026652097702026367,60
1526,0,0.016468048095703125,60
1527,0,0.0260009765625,60
1528,0,0.018926024436950684,60
1529,0,0.026620984077453613,60
1530,0,0.06305396556854248,60
1531,0,0.09129106998443604,60
1532,0,0.022744059562683105,60
1533,0,0.023373007774353027,60
1534,0,0.018679022789001465,60
1535,0,0.03807401657104492,60
1536,0,0.046388983726501465,60
1537,0,0.047392964363098145,60
1538,0,0.025344014167785645,60
1539,0,0.030211925506591797,60
1540,0,0.023834943771362305,60
1541,0,0.07576000690460205,60
1542,0,0.021965980529785156,60
1543,0,0.028493046760559082,60
1544,0,0.02138698101043701,60
1545,0,0.025297999382019043,60
1546,0,0.023615002632141113,60
1547,0,0.08349394798278809,60
1548,0,0.059449076652526855,60
1549,0,0.03475308418273926,60
1550,0,0.040258049964904785,60
1551,0,0.052268028259277344,60
1552,0,0.04648292064666748,60
1553,0,0.06131899356842041,60
1554,0,0.06292307376861572,60
1555,0,0.022639036178588867,60
1556,0,0.03539896011352539,60
1557,0,0.0307309627532959,60
1558,0,0.043247103691101074,60
1559,0,0.058197975158691406,60
1560,0,0.01752603054046631,60
1561,0,0.021937966346740723,60
1562,0,0.0174100399017334,60
1563,0,0.022675037384033203,60
1564,0,0.016914010047912598,60
1565,0,0.022572994232177734,60
1566,0,0.018677949905395508,60
1567,0,0.0551990270614624,60
1568,0,0.022503018379211426,60
1569,0,0.030310988426208496,60
1570,0,0.05122101306915283,60
1571,0,0.06049394607543945,60
1572,0,0.04688096046447754,60
1573,0,0.022326946258544922,60
1574,0,0.05846893787384033,60
1575,0,0.04673802852630615,60
1576,0,0.019610047340393066,60
1577,0,0.021315932273864746,60
1578,0,0.03962302207946777,60
1579,0,0.019848942756652832,60
1580,0,0.03440499305725098,60
1581,0,0.03475594520568848,60
1582,0,0.01903700828552246,60
1583,0,0.018347978591918945,60
1584,0,0.0151289701461792,60
1585,0,0.0355910062789917,60
1586,0,0.03462696075439453,60
1587,0,0.09805798530578613,60
1588,0,0.02314603328704834,60
1589,0,0.052926063537597656,60
1590,0,0.018777966499328613,60
1591,0,0.06147599220275879,60
1592,0,0.021833062171936035,60
1593,0,0.05781197547912598,60
1594,0,0.02200603485107422,60
1595,0,0.018023967742919922,60
1596,0,0.04640209674835205,60
1597,0,0.03975200653076172,60
1598,0,0.02017796039581299,60
1599,0,0.022549986839294434,60
1600,0,0.020524024963378906,60
1601,0,0.01906001567840576,60
1602,0,0.04594099521636963,60
1603,0,0.0356060266494751,60
1604,0,0.02097296714782715,60
1605,0,0.02736198902130127,60
1606,0,0.019126057624816895,60
1607,0,0.025537967681884766,60
1608,0,0.05560708045959473,60
1609,0,0.06845605373382568,60
1610,0,0.018578052520751953,60
1611,0,0.019092082977294922,60
1612,0,0.038583993911743164,60
1613,0,0.018282055854797363,60
1614,0,0.053125977516174316,60
1615,0,0.053363919258117676,60
1616,0,0.020110011100769043,60
1617,0,0.023403048515319824,60
1618,0,0.037988901138305664,60
1619,0,0.015967965126037598,60
1620,0,0.022004008293151855,60
1621,0,0.02018105983734131,60
1622,0,0.06554889678955078,60
1623,0,0.01894199848175049,60
1624,0,0.048172950744628906,60
1625,0,0.045307040214538574,60
1626,0,0.02263200283050537,60
1627,0,0.018756985664367676,60
1628,0,0.04714393615722656,60
1629,0,0.06619405746459961,60
1630,0,0.06009197235107422,60
1631,0,0.04309999942779541,60
1632,0,0.022039055824279785,60
1633,0,0.019222021102905273,60
1634,0,0.06398200988769531,60
1635,0,0.04500901699066162,60
1636,0,0.044818997383117676,60
1637,0,0.027534961700439453,60
1638,0,0.016715049743652344,60
1639,0,0.035842061042785645,60
1640,0,0.06362307071685791,60
1641,0,0.06218695640563965,60
1642,0,0.025817036628723145,60
1643,0,0.03325092792510986,60
1644,0,0.04313099384307861,60
1645,0,0.019276976585388184,60
1646,0,0.061331987380981445,60
1647,0,0.028035998344421387,60
1648,0,0.018891096115112305,60
1649,0,0.02111196517944336,60
1650,0,0.015295982360839844,60
1651,0,0.019536972045898438,60
1652,0,0.0651170015335083,60
1653,0,0.053758978843688965,60
1654,0,0.05256092548370361,60
1655,0,0.02851104736328125,60
1656,0,0.041783928871154785,60
1657,0,0.06603598594665527,60
1658,0,0.020157933235168457,60
1659,0,0.027834057807922363,60
1660,0,0.045068979263305664,60
1661,0,0.026936054229736328,60
1662,0,0.041961073875427246,60
1663,0,0.019050002098083496,60
1664,0,0.021940946578979492,60
1665,0,0.09011399745941162,60
1666,0,0.03657495975494385,60
1667,0,0.023166894912719727,60
1668,0,0.02843499183654785,60
1669,0,0.05261802673339844,60
1670,0,0.05546307563781738,60
1671,0,0.05378901958465576,60
1672,0,0.025475025177001953,60
1673,0,0.03902900218963623,60
1674,0,0.018542051315307617,60
1675,0,0.03887808322906494,60
1676,0,0.055171966552734375,60
1677,0,0.029560089111328125,60
1678,0,0.023780107498168945,60
1679,0,0.03376805782318115,60
1680,0,0.05611610412597656,60
1681,0,0.020591020584106445,60
1682,0,0.07116401195526123,60
1683,0,0.02522099018096924,60
1684,0,0.02319800853729248,60
1685,0,0.024577975273132324,60
1686,0,0.015738964080810547,60
1687,0,0.016484975814819336,60
1688,0,0.062460899353027344,60
1689,0,0.03041708469390869,60
1690,0,0.02836000919342041,60
1691,0,0.029983043670654297,60
1692,0,0.03203999996185303,60
1693,0,0.03161299228668213,60
1694,0,0.061837077140808105,60
1695,0,0.05486798286437988,60
1696,0,0.06602299213409424,60
1697,0,0.027098894119262695,60
1698,0,0.02838897705078125,60
1699,0,0.06958794593811035,60
1700,0,0.08328104019165039,60
1701,0,0.05409395694732666,60
1702,0,0.0522160530090332,60
1703,0,0.0278780460357666,60
1704,0,0.05102097988128662,60
1705,0,0.06516408920288086,60
1706,0,0.06371200084686279,60
1707,0,0.06910395622253418,60
1708,0,0.049912095069885254,60
1709,0,0.020895004272460938,60
1710,0,0.06181502342224121,60
1711,0,0.06985294818878174,60
1712,0,0.023339033126831055,60
1713,0,0.02198803424835205,60
1714,0,0.02303004264831543,60
1715,0,0.07788705825805664,60
1716,0,0.02061903476715088,60
1717,0,0.061564087867736816,60
1718,0,0.06599807739257812,60
1719,0,0.02559196949005127,60
1720,0,0.03220498561859131,60
1721,0,0.02749800682067871,60
1722,0,0.025668025016784668,60
1723,0,0.049903035163879395,60
1724,0,0.026395082473754883,60
1725,0,0.055390000343322754,60
1726,0,0.025233030319213867,60
1727,0,0.024300098419189453,60
1728,0,0.06423592567443848,60
1729,0,0.06375598907470703,60
1730,0,0.06976199150085449,60
1731,0,0.03136909008026123,60
1732,0,0.028015971183776855,60
1733,0,0.0289839506149292,60
1734,0,0.036152005195617676,60
1735,0,0.07015001773834229,60
1736,0,0.060893893241882324,60
1737,0,0.02306997776031494,60
1738,0,0.053476929664611816,60
1739,0,0.06814193725585938,60
1740,0,0.05421102046966553,60
1741,0,0.05764305591583252,60
1742,0,0.07576906681060791,60
1743,0,0.02956104278564453,60
1744,0,0.04162395000457764,60
1745,0,0.025763988494873047,60
1746,0,0.05608808994293213,60
1747,0,0.054118990898132324,60
1748,0,0.02153003215789795,60
1749,0,0.0516209602355957,60
1750,0,0.025143980979919434,60
1751,0,0.01749897003173828,60
1752,0,0.021921992301940918,60
1753,0,0.07278203964233398,60
1754,0,0.07722294330596924,60
1755,0,0.02759099006652832,60
1756,0,0.02313697338104248,60
1757,0,0.022518038749694824,60
1758,0,0.08252203464508057,60
1759,0,0.02910792827606201,60
1760,0,0.07527494430541992,60
1761,0,0.03180289268493652,60
1762,0,0.023739933967590332,60
1763,0,0.02763509750366211,60
1764,0,0.031579017639160156,60
1765,0,0.027526021003723145,60
1766,0,0.06451296806335449,60
1767,0,0.06319308280944824,60
1768,0,0.02706599235534668,60
1769,0,0.02948904037475586,60
1770,0,0.04451096057891846,60
1771,0,0.02327597141265869,60
1772,0,0.07216298580169678,60
1773,0,0.04743003845214844,60
1774,0,0.029012084007263184,60
1775,0,0.02848505973815918,60
1776,0,0.03370404243469238,60
1777,0,0.024479985237121582,60
1778,0,0.068092942237854,60
1779,0,0.06120502948760986,60
1780,0,0.022929072380065918,60
1781,0,0.022798895835876465,60
1782,0,0.033815979957580566,60
1783,0,0.025677919387817383,60
1784,0,0.027824044227600098,60
1785,0,0.1015549898147583,60
1786,0,0.07006692886352539,60
1787,0,0.04740893840789795,60
1788,0,0.02314305305480957,60
1789,0,0.06158006191253662,60
1790,0,0.06038105487823486,60
1791,0,0.025468945503234863,60
1792,0,0.02050793170928955,60
1793,0,0.09559690952301025,60
1794,0,0.03840994834899902,60
1795,0,0.05638301372528076,60
1796,0,0.02560102939605713,60
1797,0,0.043553948402404785,60
1798,0,0.023317933082580566,60
1799,0,0.030506014823913574,60
1800,0,0.022297024726867676,60
1801,0,0.02365589141845703,60
