GAME,WINNER,TIME,big,big,big,big
1950,2,0.11682796478271484,35,35,59,36
1951,3,0.4125330448150635,21,21,42,53
1952,3,0.11063802242279053,21,28,42,53
1953,0,0.1263120174407959,59,43,35,28
1954,1,0.1180499792098999,42,53,35,21
1955,1,0.12489497661590576,42,53,35,21
1956,2,0.2259960174560547,35,35,59,36
1957,0,0.16120898723602295,59,21,36,28
1958,1,0.11831307411193848,42,53,35,21
1959,2,0.11201596260070801,28,42,53,28
1960,0,0.13097095489501953,59,36,21,35
1961,1,0.23554396629333496,43,52,28,42
1962,3,0.13468396663665771,43,28,35,59
1963,3,0.1196669340133667,36,35,35,59
1964,3,0.19870400428771973,35,35,42,53
1965,0,0.15082097053527832,59,36,28,52
1966,0,0.2616790533065796,59,43,35,28
1967,3,0.12304401397705078,35,35,35,53
1968,3,0.16757702827453613,42,43,39,52
1969,3,0.4614909887313843,29,35,28,59
1970,1,0.1211249828338623,42,53,35,21
1971,3,0.23302197456359863,28,35,42,53
1972,1,0.13760089874267578,35,59,36,21
1973,3,0.3830840587615967,43,35,35,59
1974,3,0.15069103240966797,43,28,35,59
1975,3,0.13708508014678955,35,21,42,53
1976,2,0.424968957901001,35,28,59,43
1977,0,0.1348559856414795,59,43,35,35
1978,1,0.3294639587402344,28,59,36,28
1979,3,0.15569400787353516,43,28,35,59
1980,3,0.15369200706481934,43,35,35,59
1981,3,0.10602295398712158,28,29,28,59
1982,2,0.37067699432373047,35,35,59,43
1983,3,0.13290297985076904,35,35,42,53
1984,1,0.3166320323944092,35,52,42,36
1985,2,0.16266000270843506,42,28,53,28
1986,3,0.20854294300079346,43,28,35,59
1987,2,0.3449519872665405,28,42,53,35
1988,1,0.1943190097808838,35,59,36,52
1989,2,0.148406982421875,36,35,52,42
1990,0,0.23833692073822021,59,43,28,35
1991,2,0.1661849021911621,28,42,53,28
1992,1,0.1260850429534912,42,53,35,21
1993,1,0.8345159292221069,52,59,54,39
1994,2,0.2301110029220581,42,35,53,35
1995,3,0.1252819299697876,28,35,35,53
1996,1,0.1385049819946289,35,59,43,28
1997,1,0.1907060146331787,36,52,52,42
1998,3,0.16417598724365234,43,28,35,59
1999,1,0.16489708423614502,36,52,52,35
2000,1,0.3478769063949585,52,59,43,32
2001,3,0.2103029489517212,36,28,28,59
2002,0,0.11307203769683838,53,35,35,42
2003,1,0.4536709785461426,49,57,39,39
2004,1,0.47739899158477783,46,57,42,39
2005,3,0.2205749750137329,43,35,28,59
2006,0,0.15626704692840576,59,36,35,35
2007,0,0.20801007747650146,59,43,35,35
2008,0,0.12693798542022705,59,36,28,28
2009,1,0.17712199687957764,28,53,35,35
2010,3,0.26493608951568604,43,21,52,59
2011,2,0.16334795951843262,28,42,53,28
2012,0,0.14892709255218506,52,42,36,35
2013,1,0.11692190170288086,42,53,28,21
2014,1,0.18873298168182373,28,59,43,35
2015,1,0.49243807792663574,46,57,42,39
2016,0,0.25905001163482666,59,35,43,28
2017,0,0.13150393962860107,53,35,21,42
2018,1,0.1811310052871704,42,53,35,35
2019,3,0.26682889461517334,28,28,36,59
2020,0,0.14223504066467285,59,36,35,35
2021,2,0.12646007537841797,21,21,59,29
2022,0,0.3479130268096924,57,42,36,49
2023,0,0.16450703144073486,52,35,42,43
2024,0,0.12275898456573486,59,28,35,43
2025,1,0.21315205097198486,43,52,35,42
2026,3,0.1258690357208252,36,35,35,59
2027,1,0.1904599666595459,28,59,36,28
2028,0,0.30365097522735596,53,35,35,42
2029,1,0.12315404415130615,42,53,35,35
2030,0,0.3183929920196533,59,36,35,35
2031,3,0.4068160057067871,35,42,46,57
2032,0,0.1736609935760498,52,42,36,52
2033,0,0.20247089862823486,59,43,35,35
2034,1,0.3439919948577881,49,57,32,42
2035,1,0.11577403545379639,28,59,43,28
2036,1,0.2696559429168701,28,59,43,35
2037,1,0.13127291202545166,35,59,29,28
2038,3,0.1210399866104126,36,35,35,59
2039,2,0.20132791996002197,39,49,57,39
2040,3,0.1028510332107544,21,29,21,59
2041,3,0.1041100025177002,21,28,28,60
2042,3,0.1244879961013794,35,28,35,53
2043,3,0.20202398300170898,28,29,35,59
2044,1,0.11785697937011719,42,53,35,28
2045,1,0.1508619785308838,52,59,36,28
2046,0,0.14773201942443848,53,35,35,42
2047,1,0.25332701206207275,29,59,35,28
2048,2,0.1474590301513672,28,35,59,43
2049,0,0.1589740514755249,59,36,35,52
2050,2,0.23804700374603271,28,52,59,36
2051,1,0.17038297653198242,35,52,42,43
2052,2,0.16445398330688477,35,42,53,35
2053,2,0.23642301559448242,35,28,59,43
2054,1,0.09954297542572021,21,59,29,21
2055,2,0.16845297813415527,35,28,59,43
2056,1,0.24831807613372803,32,59,43,52
2057,3,0.19861996173858643,35,21,42,53
2058,3,0.11674094200134277,28,28,42,53
2059,0,0.14629602432250977,59,43,35,28
2060,0,0.36800694465637207,52,42,43,35
2061,0,0.2273409366607666,53,35,21,42
2062,1,0.12073898315429688,35,59,43,35
2063,1,0.3486140966415405,52,59,29,35
2064,2,0.1751190423965454,42,43,52,28
2065,2,0.30128490924835205,35,28,59,36
2066,2,0.14852499961853027,28,35,59,43
2067,0,0.1614680290222168,57,35,39,49
2068,0,0.12863898277282715,59,43,28,35
2069,3,0.46806108951568604,42,39,46,57
2070,2,0.12725591659545898,35,42,53,35
2071,3,0.13172197341918945,36,35,35,59
2072,0,0.32571494579315186,59,28,35,36
2073,3,0.3623390197753906,42,35,42,57
2074,1,0.17238998413085938,42,53,21,35
2075,0,0.1375739574432373,59,43,35,28
2076,2,0.1663060188293457,42,40,52,52
2077,0,0.15497994422912598,59,52,36,28
2078,1,0.15100109577178955,35,59,43,28
2079,0,0.1652359962463379,59,43,32,52
2080,0,0.1384899616241455,59,36,28,28
2081,1,0.22111594676971436,21,59,43,52
2082,1,0.1484590768814087,42,53,35,21
2083,0,0.12354803085327148,59,36,35,35
2084,3,0.23573505878448486,42,43,35,52
2085,1,0.11688506603240967,35,59,36,35
2086,1,0.18506193161010742,28,59,43,52
2087,2,0.3470879793167114,36,52,59,28
2088,2,0.16210699081420898,35,43,59,35
2089,0,0.22233796119689941,59,43,28,35
2090,3,0.3002610206604004,35,42,43,52
2091,1,0.2176879644393921,28,59,43,28
2092,0,0.1375209093093872,59,29,35,28
2093,3,0.223580002784729,43,52,28,59
2094,1,0.279089093208313,46,57,42,35
2095,3,0.3796830177307129,54,39,52,59
2096,0,0.13417303562164307,53,35,28,35
2097,0,0.30331194400787354,59,36,28,52
2098,2,0.11769294738769531,35,36,59,35
2099,0,0.13692903518676758,52,42,43,28
2100,0,0.12190496921539307,59,43,35,35
2101,2,0.12387001514434814,28,42,53,28
2102,3,0.16985797882080078,36,28,52,59
2103,1,0.12627601623535156,42,53,35,35
2104,1,0.28178703784942627,42,53,28,28
2105,0,0.38078999519348145,59,43,28,52
2106,0,0.14385902881622314,52,28,42,29
2107,1,0.20097601413726807,42,53,35,21
2108,3,0.1633141040802002,43,32,52,59
2109,2,0.17789506912231445,35,42,53,28
2110,0,0.23623597621917725,59,43,35,21
2111,2,0.13250303268432617,35,35,59,36
2112,1,0.21510803699493408,28,59,43,35
2113,3,0.14330804347991943,36,28,28,59
2114,0,0.09713900089263916,59,29,21,21
2115,2,0.12779700756072998,35,35,59,36
2116,3,0.23992300033569336,43,39,39,59
2117,1,0.3351590633392334,40,52,52,42
2118,3,0.155722975730896,36,35,52,59
2119,3,0.34416091442108154,35,35,36,59
2120,0,0.13031005859375,52,35,36,28
2121,0,0.47382593154907227,59,40,52,39
2122,0,0.11944103240966797,59,43,21,28
2123,3,0.15548193454742432,29,35,28,59
2124,0,0.11289691925048828,53,28,28,42
2125,0,0.2951298952102661,59,43,28,35
2126,0,0.35151898860931396,53,42,35,35
2127,3,0.23154199123382568,35,42,43,52
2128,2,0.1299499273300171,35,42,53,35
2129,1,0.13978195190429688,35,59,36,21
2130,1,0.1464020013809204,28,59,29,35
2131,3,0.27087199687957764,43,52,28,59
2132,0,0.15210402011871338,59,43,52,21
2133,2,0.436445951461792,32,52,59,43
2134,1,0.12434303760528564,35,59,43,35
2135,1,0.13294196128845215,35,59,36,28
2136,2,0.15679001808166504,35,35,59,36
2137,0,0.33685994148254395,57,35,39,49
2138,3,0.34467196464538574,42,43,28,52
2139,3,0.1476759910583496,35,35,42,53
2140,2,0.18351900577545166,43,35,59,28
2141,1,0.1352940797805786,28,59,36,28
2142,2,0.126708984375,21,42,53,35
2143,2,0.12306606769561768,35,21,59,36
2144,1,0.21248292922973633,35,59,43,35
2145,3,0.15616393089294434,43,35,39,59
2146,2,0.18424499034881592,35,35,59,36
2147,1,0.18497002124786377,43,52,39,42
2148,3,0.15115296840667725,35,42,43,52
2149,0,0.15698397159576416,59,36,28,52
2150,1,0.1745690107345581,28,52,42,43
2151,1,0.18212890625,40,52,52,46
2152,0,0.24443089962005615,59,36,52,35
2153,3,0.2614309787750244,28,28,42,53
2154,1,0.11684691905975342,28,59,35,43
2155,3,0.10089695453643799,29,21,21,59
2156,3,0.35679495334625244,36,35,35,59
2157,2,0.2529510259628296,35,35,59,43
2158,1,0.283721923828125,43,52,39,46
2159,2,0.3547400236129761,35,52,59,36
2160,0,0.2979849576950073,53,28,35,42
2161,1,0.3223210573196411,35,53,28,42
2162,2,0.13567698001861572,28,28,59,36
2163,1,0.1137000322341919,42,53,35,21
2164,2,0.13438200950622559,35,28,59,43
2165,1,0.1302560567855835,35,59,43,35
2166,3,0.4419829845428467,52,54,39,59
2167,2,0.20243608951568604,35,35,59,36
2168,2,0.1761399507522583,35,42,53,35
2169,1,0.35884904861450195,28,59,43,35
2170,3,0.11405599117279053,43,28,21,59
2171,3,0.12296891212463379,43,28,35,59
2172,1,0.22160208225250244,52,59,43,28
2173,1,0.26134204864501953,28,59,29,35
2174,3,0.49342191219329834,40,39,52,59
2175,1,0.1719759702682495,52,59,36,28
2176,3,0.12773597240447998,28,28,42,53
2177,2,0.13121092319488525,28,28,59,36
2178,1,0.13142311573028564,35,59,43,35
2179,3,0.12513995170593262,35,21,42,53
2180,0,0.11751604080200195,59,36,35,35
2181,3,0.12677502632141113,28,28,42,53
2182,3,0.373494029045105,42,39,46,57
2183,3,0.19675493240356445,35,21,36,59
2184,3,0.10629403591156006,35,21,42,53
2185,2,0.13129806518554688,35,42,53,35
2186,1,0.17974793910980225,46,57,42,35
2187,0,0.21389508247375488,52,35,42,36
2188,0,0.17786598205566406,59,43,28,52
2189,0,0.12204992771148682,59,36,35,35
2190,3,0.21763288974761963,35,35,42,53
2191,2,0.11789000034332275,35,42,53,35
2192,1,0.3671039342880249,52,59,40,35
2193,2,0.12290501594543457,28,35,59,29
2194,3,0.35631096363067627,43,28,35,59
2195,1,0.17614901065826416,49,57,42,28
2196,1,0.11061596870422363,42,53,28,28
2197,3,0.20885396003723145,35,28,43,59
2198,3,0.5768558979034424,39,39,49,57
2199,1,0.4946420192718506,35,59,43,28
2200,1,0.15182101726531982,35,59,29,28
2201,3,0.13833796977996826,43,35,28,59
2202,0,0.1580829620361328,57,39,35,49
2203,0,0.06306195259094238,60,21,14,7
2204,0,0.12616801261901855,53,35,28,35
2205,0,0.11426997184753418,59,43,35,35
2206,1,0.29456591606140137,39,57,39,49
2207,2,0.38405394554138184,42,28,52,43
2208,2,0.15247094631195068,35,35,59,43
2209,2,0.19912493228912354,52,28,59,36
2210,0,0.119576096534729,59,36,35,35
2211,3,0.12695908546447754,35,35,42,53
2212,0,0.19176995754241943,53,28,42,28
2213,1,0.11625194549560547,42,53,28,28
2214,1,0.13633406162261963,42,53,35,35
2215,3,0.30439305305480957,42,36,35,52
2216,1,0.24931597709655762,28,59,43,35
2217,1,0.13640904426574707,42,53,35,35
2218,1,0.22877299785614014,35,52,42,43
2219,3,0.2098979949951172,43,35,35,59
2220,0,0.11003303527832031,59,43,28,28
2221,2,0.14999008178710938,52,35,59,36
2222,3,0.29992997646331787,42,36,28,52
2223,2,0.2794489860534668,39,52,59,40
2224,2,0.24055194854736328,43,35,52,42
2225,0,0.13066506385803223,59,36,35,28
2226,0,0.22493600845336914,59,43,35,28
2227,0,0.1384449005126953,53,35,28,35
2228,3,0.42639994621276855,35,35,35,53
2229,1,0.12630605697631836,35,59,36,21
2230,0,0.1684589385986328,59,43,35,28
2231,1,0.25081896781921387,35,59,36,35
2232,0,0.20492100715637207,52,28,42,43
2233,0,0.15101706981658936,59,35,35,36
2234,0,0.13173294067382812,59,36,28,28
2235,3,0.1368570327758789,29,28,21,59
2236,0,0.18463599681854248,53,35,35,42
2237,0,0.25958502292633057,59,36,35,35
2238,3,0.5761839151382446,43,28,28,59
2239,3,0.4024209976196289,43,35,28,59
2240,0,0.16818106174468994,52,42,43,35
2241,2,0.20877909660339355,42,43,52,35
2242,3,0.3295339345932007,35,29,35,52
2243,0,0.1237030029296875,53,28,28,42
2244,1,0.10698294639587402,21,59,29,21
2245,3,0.2611429691314697,43,28,35,59
2246,0,0.12542593479156494,53,28,28,42
2247,1,0.13684701919555664,35,59,43,28
2248,0,0.16663408279418945,53,35,35,42
2249,0,0.1531200408935547,59,36,35,35
2250,2,0.16569697856903076,39,39,59,43
2251,0,0.10204195976257324,53,14,21,42
2252,2,0.12340402603149414,21,42,53,35
2253,0,0.12460100650787354,59,43,35,28
2254,2,0.12960004806518555,28,35,53,35
2255,2,0.43096494674682617,35,43,52,42
2256,2,0.5844149589538574,52,39,59,54
2257,3,0.1475200653076172,43,35,35,59
2258,1,0.32978904247283936,28,53,28,42
2259,3,0.2557179927825928,28,35,42,53
2260,2,0.12381494045257568,28,42,53,28
2261,3,0.19988298416137695,43,52,21,59
2262,3,0.15267705917358398,21,21,42,53
2263,1,0.5124039649963379,43,59,39,39
2264,3,0.16782701015472412,28,28,42,53
2265,2,0.24272596836090088,35,35,59,43
2266,3,0.2386770248413086,36,52,39,59
2267,3,0.1202089786529541,35,35,42,53
2268,3,0.1449899673461914,43,35,28,59
2269,0,0.14774203300476074,59,43,28,35
2270,2,0.3891490697860718,42,46,57,35
2271,1,0.16051793098449707,28,59,36,28
2272,3,0.1425020694732666,21,35,42,53
2273,2,0.2518969774246216,28,52,59,43
2274,1,0.1775590181350708,42,53,35,35
2275,2,0.18220901489257812,28,21,59,43
2276,0,0.2175670862197876,59,36,39,52
2277,1,0.1353379487991333,28,59,29,35
2278,1,0.1479189395904541,52,59,36,28
2279,3,0.2677779197692871,36,28,52,59
2280,0,0.12414407730102539,53,35,35,42
2281,1,0.10897207260131836,42,53,35,21
2282,2,0.26443707942962646,35,35,59,43
2283,3,0.15733909606933594,28,42,35,53
2284,3,0.1541450023651123,35,35,42,53
2285,2,0.10542094707489014,14,42,53,21
2286,1,0.305853009223938,35,59,43,35
2287,1,0.21837091445922852,35,59,36,35
2288,1,0.1523970365524292,42,53,28,28
2289,2,0.21339702606201172,28,35,59,43
2290,0,0.4342470169067383,57,39,42,46
2291,1,0.10528099536895752,35,53,35,28
2292,0,0.21817004680633545,59,43,35,35
2293,1,0.12952208518981934,35,53,35,28
2294,1,0.35286808013916016,52,59,40,39
2295,0,0.12647390365600586,59,29,28,28
2296,3,0.35714101791381836,28,28,43,59
2297,3,0.1601259708404541,28,28,42,53
2298,2,0.12526392936706543,28,35,59,29
2299,0,0.1536780595779419,59,36,35,21
2300,3,0.25697505474090576,35,21,42,53
2301,0,0.14185500144958496,59,36,21,35
2302,1,0.1527770757675171,42,52,36,21
2303,3,0.2387470006942749,43,32,52,59
2304,0,0.1527639627456665,59,43,32,52
2305,1,0.11237609386444092,42,53,35,21
2306,1,0.13532400131225586,21,59,43,28
2307,3,0.11876499652862549,28,28,42,53
2308,1,0.10705900192260742,28,59,36,28
2309,2,0.15865600109100342,42,40,52,52
2310,0,0.22464501857757568,59,36,28,28
2311,3,0.32445597648620605,35,35,43,59
2312,1,0.26234304904937744,35,59,43,21
2313,2,0.18742799758911133,35,35,59,36
2314,3,0.19617295265197754,43,28,35,59
2315,1,0.21061992645263672,39,59,43,39
2316,0,0.1805729866027832,59,36,35,35
2317,2,0.1280379295349121,28,28,59,36
2318,1,0.2421180009841919,42,53,35,35
2319,2,0.13275599479675293,35,28,59,43
2320,3,0.13817203044891357,43,35,28,59
2321,2,0.11594903469085693,42,29,52,28
2322,0,0.12796807289123535,59,36,28,35
2323,0,0.1877739429473877,52,36,28,35
2324,2,0.28746795654296875,39,49,57,39
2325,2,0.10072004795074463,28,28,59,36
2326,2,0.11399400234222412,35,42,53,28
2327,3,0.13075506687164307,35,21,42,53
2328,1,0.26036500930786133,35,59,43,28
2329,2,0.1271820068359375,35,21,59,36
2330,0,0.13848304748535156,52,35,42,36
2331,3,0.25388801097869873,35,35,42,53
2332,0,0.11973392963409424,59,35,36,21
2333,1,0.2985410690307617,52,59,36,35
2334,2,0.13442504405975342,21,42,53,35
2335,3,0.12961602210998535,35,21,42,53
2336,3,0.20831596851348877,42,43,28,52
2337,3,0.13656198978424072,43,28,35,59
2338,3,0.13217604160308838,35,21,42,53
2339,1,0.10885000228881836,42,53,28,28
2340,1,0.17757189273834229,28,59,43,35
2341,2,0.10044896602630615,21,21,59,29
2342,0,0.20862305164337158,52,46,40,52
2343,1,0.17816197872161865,43,52,39,46
2344,3,0.14480102062225342,35,35,42,53
2345,0,0.1717280149459839,59,43,52,28
2346,1,0.20129907131195068,52,59,36,28
2347,0,0.19561409950256348,57,42,32,49
2348,1,0.13950002193450928,42,53,28,35
2349,1,0.12837600708007812,28,59,43,35
2350,1,0.14290308952331543,35,59,43,35
2351,2,0.11699795722961426,35,35,59,43
2352,2,0.17701303958892822,28,52,59,36
2353,2,0.5197789669036865,42,46,57,39
2354,0,0.13173091411590576,53,28,28,42
2355,1,0.3194509744644165,35,59,43,35
2356,2,0.13563001155853271,35,36,59,35
2357,3,0.6625230312347412,42,39,46,57
2358,2,0.11615991592407227,28,28,59,36
2359,0,0.13818204402923584,59,43,28,35
2360,0,0.14061105251312256,59,43,35,28
2361,2,0.30204904079437256,42,29,52,28
2362,0,0.29538702964782715,59,43,28,35
2363,0,0.1342790126800537,52,28,42,43
2364,2,0.2150510549545288,42,43,52,28
2365,1,0.19106698036193848,28,59,35,36
2366,3,0.13627898693084717,35,42,43,52
2367,3,0.17132902145385742,29,28,35,59
2368,0,0.13278603553771973,59,36,35,28
2369,0,0.10173201560974121,53,35,28,14
2370,3,0.19504892826080322,43,28,35,59
2371,0,0.18329203128814697,59,43,28,35
2372,3,0.23504602909088135,43,52,28,59
2373,2,0.24503695964813232,35,35,59,43
2374,2,0.1544179916381836,35,46,57,42
2375,0,0.16447508335113525,59,36,28,52
2376,2,0.13236010074615479,35,28,59,36
2377,3,0.12411797046661377,43,35,21,59
2378,2,0.6224879026412964,39,46,57,42
2379,0,0.14034700393676758,53,28,28,42
2380,3,0.2527660131454468,36,35,52,59
2381,3,0.14880990982055664,35,21,36,59
2382,0,0.1293489933013916,53,35,35,42
2383,2,0.1389540433883667,42,43,52,28
2384,0,0.3349800109863281,59,43,32,52
2385,1,0.17855405807495117,21,59,43,52
2386,1,0.12096297740936279,28,59,21,36
2387,2,0.21374201774597168,28,52,59,36
2388,3,0.11677801609039307,28,28,42,53
2389,1,0.25161194801330566,35,52,52,36
2390,0,0.2467869520187378,52,52,46,40
2391,0,0.6838719844818115,53,35,28,42
2392,2,0.1460859775543213,42,36,52,35
2393,2,0.135856032371521,35,35,59,36
2394,0,0.12632691860198975,59,28,43,21
2395,3,0.18929195404052734,43,28,52,59
2396,1,0.11514997482299805,28,59,29,35
2397,1,0.22176098823547363,36,52,35,42
2398,0,0.12053894996643066,59,43,35,21
2399,2,0.30661797523498535,28,42,53,28
2400,1,0.14695096015930176,35,53,35,28
2401,0,0.11926698684692383,53,35,28,21
2402,2,0.14591002464294434,36,28,52,35
2403,0,0.14514803886413574,59,36,35,35
2404,2,0.15435302257537842,28,42,53,28
2405,1,0.17076396942138672,42,53,28,28
2406,3,0.1459789276123047,35,21,42,53
2407,3,0.24247097969055176,35,35,42,53
2408,0,0.1089179515838623,59,36,35,35
2409,0,0.35109496116638184,52,36,35,52
2410,0,0.12167096138000488,59,43,35,35
2411,0,0.1513819694519043,59,36,35,21
2412,3,0.28400301933288574,43,35,28,59
2413,2,0.10766899585723877,28,42,53,35
2414,3,0.2538459300994873,42,35,35,53
2415,1,0.22741401195526123,52,59,36,28
2416,1,0.11410403251647949,35,53,35,28
2417,0,0.373386025428772,59,36,35,52
2418,0,0.18457305431365967,59,43,52,28
2419,1,0.24117398262023926,28,59,36,28
2420,2,0.30421197414398193,32,52,59,43
2421,2,0.15739905834197998,32,49,57,42
2422,2,0.22818398475646973,28,42,53,35
2423,2,0.3468080759048462,39,46,57,42
2424,0,0.11586594581604004,53,28,28,42
2425,0,0.22480404376983643,53,28,28,42
2426,2,0.18262791633605957,35,21,59,36
2427,0,0.1320260763168335,53,28,28,42
2428,2,0.13786303997039795,42,43,52,28
2429,0,0.12610197067260742,53,28,28,42
2430,3,0.1350189447402954,36,28,28,59
2431,1,0.3183630704879761,35,59,43,28
2432,1,0.23241198062896729,35,59,43,35
2433,0,0.1360100507736206,52,28,42,43
2434,3,0.17766499519348145,43,28,35,59
2435,1,0.15087199211120605,35,59,43,28
2436,1,0.1306849718093872,35,59,43,28
2437,2,0.13292193412780762,28,42,53,28
2438,1,0.27686190605163574,35,59,40,52
2439,3,0.4899311065673828,49,39,39,57
2440,0,0.2604649066925049,59,43,28,21
2441,3,0.45110809803009033,28,35,36,52
2442,2,0.16402006149291992,28,52,59,43
2443,3,0.1596519947052002,35,21,42,53
2444,1,0.1720060110092163,46,57,42,35
2445,0,0.22058498859405518,52,42,43,35
2446,2,0.25151705741882324,28,35,59,36
2447,3,0.1311889886856079,43,21,35,59
2448,3,0.1620500087738037,28,35,42,53
2449,3,0.16073989868164062,42,35,46,57
2450,2,0.27167701721191406,39,46,57,42
2451,0,0.1785750389099121,59,36,39,52
2452,0,0.37914907932281494,59,43,28,52
2453,2,0.1459730863571167,36,28,59,28
2454,0,0.1941930055618286,59,43,28,28
2455,3,0.1411299705505371,29,21,21,59
2456,1,0.1301870346069336,28,59,36,52
2457,3,0.15627098083496094,43,35,35,59
2458,2,0.17431104183197021,28,21,59,43
2459,1,0.4236910343170166,49,57,32,42
2460,2,0.13338303565979004,52,35,59,36
2461,3,0.34705400466918945,43,28,28,59
2462,2,0.12168598175048828,36,28,59,28
2463,0,0.16535496711730957,52,21,36,42
2464,3,0.4600980281829834,42,43,35,52
2465,3,0.12003099918365479,35,28,35,53
2466,2,0.12597203254699707,21,42,53,35
2467,1,0.1219170093536377,28,59,43,35
2468,1,0.11875796318054199,42,53,28,28
2469,3,0.1106560230255127,28,28,42,53
2470,0,0.22668206691741943,52,28,35,36
2471,3,0.14930903911590576,21,35,42,53
2472,3,0.45757198333740234,39,39,49,57
2473,0,0.7267780303955078,57,42,49,36
2474,3,0.20558393001556396,35,35,42,53
2475,1,0.15648889541625977,42,52,43,28
2476,3,0.11523306369781494,35,35,42,53
2477,2,0.09749901294708252,28,21,60,21
2478,3,0.25896406173706055,35,35,42,53
2479,1,0.2192140817642212,35,59,43,28
2480,2,0.1341949701309204,42,43,52,35
2481,0,0.12877798080444336,59,36,28,35
2482,2,0.29821300506591797,28,52,59,36
2483,2,0.18426203727722168,35,36,59,35
2484,0,0.32103610038757324,52,28,35,36
2485,3,0.1584709882736206,36,35,35,59
2486,2,0.12494003772735596,35,35,59,43
2487,1,0.4714709520339966,35,59,43,35
2488,0,0.15748000144958496,59,36,28,52
2489,3,0.20466899871826172,39,42,46,57
2490,3,0.15946507453918457,36,21,35,59
2491,0,0.11249899864196777,59,43,35,35
2492,2,0.15300202369689941,28,42,53,28
2493,3,0.14815092086791992,43,28,35,59
2494,0,0.21080398559570312,59,36,28,52
2495,0,0.11937499046325684,59,36,35,35
2496,0,0.11291611194610596,53,35,28,35
2497,2,0.6632529497146606,36,49,57,42
2498,1,0.10629594326019287,21,59,29,21
2499,0,0.3872629404067993,52,42,43,28
2500,0,0.20563292503356934,59,28,43,35
2501,1,0.15120697021484375,35,59,36,35
2502,0,0.14465999603271484,59,36,28,28
2503,1,0.15377497673034668,28,59,43,28
2504,2,0.140144944190979,35,42,53,35
2505,1,0.1926800012588501,42,53,35,35
2506,1,0.13397300243377686,21,59,36,35
2507,0,0.17164099216461182,52,42,43,28
2508,3,0.1306530237197876,36,21,35,59
2509,0,0.10320389270782471,53,14,21,42
2510,2,0.596580982208252,28,52,59,43
2511,0,0.2720320224761963,52,46,40,52
2512,3,0.12805700302124023,29,21,35,59
2513,0,0.14020395278930664,52,42,36,35
2514,1,0.26742398738861084,42,53,35,35
2515,1,0.3168070316314697,35,59,28,43
2516,0,0.34467196464538574,59,43,28,35
2517,3,0.16981291770935059,52,36,28,59
2518,2,0.16752994060516357,28,42,53,28
2519,3,0.14908194541931152,35,35,28,53
2520,1,0.13444900512695312,42,53,35,21
2521,1,0.46669304370880127,28,59,43,28
2522,0,0.16421890258789062,59,43,39,35
2523,0,0.14831697940826416,59,43,28,35
2524,1,0.11915898323059082,28,59,43,35
2525,3,0.37274694442749023,42,39,46,57
2526,1,0.13370895385742188,35,59,36,21
2527,2,0.12891197204589844,35,28,59,43
2528,3,0.15597593784332275,43,52,28,59
2529,1,0.31561899185180664,35,59,43,35
2530,3,0.2623329162597656,40,52,39,59
2531,2,0.1120830774307251,28,42,53,28
2532,3,0.35278892517089844,42,32,49,57
2533,1,0.15418291091918945,42,53,21,35
2534,2,0.16444802284240723,35,43,52,52
2535,0,0.134971022605896,52,36,21,42
2536,3,0.1837090253829956,42,43,35,52
2537,0,0.21069300174713135,59,43,35,28
2538,1,0.1468120813369751,35,59,36,35
2539,3,0.14917397499084473,28,21,42,53
2540,2,0.18485605716705322,35,42,53,28
2541,3,0.1416870355606079,35,28,35,53
2542,0,0.12664103507995605,59,36,35,35
2543,2,0.26976799964904785,28,52,59,36
2544,1,0.13923108577728271,35,59,43,28
2545,1,0.25921499729156494,52,59,36,35
2546,0,0.12151491641998291,53,28,28,42
2547,0,0.13678503036499023,52,35,42,36
2548,1,0.13648700714111328,28,59,52,36
2549,2,0.17796003818511963,42,43,52,28
2550,0,0.6843459606170654,59,43,35,35
2551,0,0.2425469160079956,59,43,28,35
2552,2,0.14392495155334473,42,43,52,28
2553,0,0.1405010223388672,59,43,35,35
2554,2,0.39394402503967285,28,36,59,35
2555,1,0.11963701248168945,35,59,36,35
2556,3,0.32385897636413574,36,35,52,59
2557,0,0.24126708507537842,52,28,42,29
2558,0,0.374798059463501,59,43,28,52
2559,0,0.19658005237579346,59,36,35,35
2560,2,0.24450397491455078,35,28,59,43
2561,0,0.20440006256103516,59,36,28,28
2562,3,0.23486602306365967,43,35,35,59
2563,1,0.1202620267868042,42,53,28,28
2564,1,0.13161897659301758,35,59,43,28
2565,3,0.24943101406097412,52,21,29,59
2566,1,0.12404894828796387,42,53,35,21
2567,0,0.27084505558013916,59,36,35,35
2568,0,0.23333203792572021,53,35,21,42
2569,1,0.23465895652770996,35,59,36,35
2570,0,0.17861902713775635,52,42,40,52
2571,0,0.14146506786346436,59,43,21,35
2572,1,0.13138210773468018,21,59,43,28
2573,1,0.2754160165786743,35,59,36,35
2574,2,0.11307907104492188,28,28,59,36
2575,2,0.18295800685882568,35,35,59,43
2576,1,0.1578279733657837,28,59,36,28
2577,0,0.19163095951080322,59,43,35,35
2578,0,0.3106229305267334,59,43,35,35
2579,0,0.15931296348571777,52,42,43,35
2580,1,0.10778594017028809,28,59,28,29
2581,2,0.4629499912261963,42,46,57,39
2582,2,0.15767109394073486,28,42,53,28
2583,1,0.1500309705734253,28,59,29,35
2584,1,0.151574969291687,39,59,43,35
2585,1,0.11261701583862305,28,59,21,36
