# MCTS: [] []
# PLAYERS: [MCTS_TicketToRide.PlayerType.big, MCTS_TicketToRide.PlayerType.big, MCTS_TicketToRide.PlayerType.big]
GAME,WINNER,TIME,big,big,big
2115,1,0.07768595218658447,28,59,43
2116,2,0.08443999290466309,36,35,59
2117,1,0.08381009101867676,28,59,36
2118,1,0.08935296535491943,42,53,28
2119,0,0.12134897708892822,59,43,28
2120,1,0.09490406513214111,42,53,35
2121,0,0.1313920021057129,59,43,28
2122,0,0.08745396137237549,53,28,42
2123,2,0.2880210876464844,43,28,59
2124,0,0.15158700942993164,53,35,42
2125,2,0.11874902248382568,43,35,59
2126,0,0.18663394451141357,52,42,36
2127,0,0.121940016746521,59,35,36
2128,0,0.1348639726638794,52,42,36
2129,1,0.08794605731964111,28,59,43
2130,2,0.08094000816345215,43,28,59
2131,0,0.06913602352142334,59,36,28
2132,1,0.07734501361846924,28,59,43
2133,0,0.08048593997955322,59,36,35
2134,0,0.0761491060256958,59,36,35
2135,2,0.08531105518341064,43,28,59
2136,0,0.07769203186035156,59,36,35
2137,2,0.07903707027435303,43,28,59
2138,2,0.08294796943664551,35,42,53
2139,0,0.08623397350311279,59,43,28
2140,0,0.07066798210144043,53,28,42
2141,0,0.06065809726715088,53,28,42
2142,0,0.09720802307128906,59,43,28
2143,0,0.07091093063354492,59,36,35
2144,0,0.0838700532913208,59,43,28
2145,0,0.10010695457458496,59,43,28
2146,1,0.10857999324798584,43,59,28
2147,2,0.07816994190216064,43,28,59
2148,2,0.11734902858734131,42,35,53
2149,2,0.10525691509246826,35,42,53
2150,0,0.11427998542785645,59,43,28
2151,0,0.08422601222991943,53,35,42
2152,1,0.14378201961517334,42,53,35
2153,0,0.07395005226135254,59,36,28
2154,1,0.11392009258270264,42,53,35
2155,2,0.10702705383300781,35,42,53
2156,1,0.07496190071105957,35,59,36
2157,2,0.07665896415710449,43,28,59
2158,1,0.09729599952697754,28,59,36
2159,2,0.10760605335235596,43,28,59
2160,2,0.15608596801757812,35,42,53
2161,1,0.10338199138641357,42,53,28
2162,2,0.09011399745941162,43,28,59
2163,2,0.08283400535583496,43,28,59
2164,0,0.11643803119659424,59,43,28
2165,2,0.08482897281646729,35,42,53
2166,1,0.10217392444610596,42,53,35
2167,0,0.06353306770324707,59,29,28
2168,0,0.11039900779724121,59,36,35
2169,0,0.1234140396118164,59,43,28
2170,1,0.08796989917755127,42,53,28
2171,2,0.1276029348373413,43,28,59
2172,1,0.09442996978759766,36,52,42
2173,0,0.09148001670837402,59,43,28
2174,2,0.09699690341949463,36,35,59
2175,1,0.0833669900894165,42,53,35
2176,0,0.12475991249084473,59,43,28
2177,2,0.12709999084472656,43,35,59
2178,2,0.0732879638671875,43,28,59
2179,1,0.08010399341583252,35,59,36
2180,0,0.09970998764038086,53,35,42
2181,0,0.15406394004821777,53,35,42
2182,1,0.09309101104736328,36,52,42
2183,2,0.1065748929977417,28,43,59
2184,0,0.08548307418823242,59,36,35
2185,0,0.09477198123931885,53,35,42
2186,0,0.11081898212432861,59,36,28
2187,0,0.09405791759490967,53,35,42
2188,1,0.09204995632171631,42,53,35
2189,0,0.10666191577911377,59,43,28
2190,0,0.08002793788909912,59,43,28
2191,1,0.09082198143005371,42,53,28
2192,2,0.08437204360961914,36,35,59
2193,0,0.1358480453491211,59,36,28
2194,1,0.08867299556732178,35,59,36
2195,2,0.14174091815948486,43,28,59
2196,1,0.09607803821563721,42,53,35
2197,1,0.10938692092895508,28,59,43
2198,2,0.1026160717010498,36,35,59
2199,2,0.12452900409698486,35,42,53
2200,0,0.11962699890136719,59,43,28
2201,2,0.10980498790740967,43,28,59
2202,2,0.07671797275543213,28,42,53
2203,2,0.07361292839050293,36,35,59
2204,2,0.1040489673614502,35,42,53
2205,2,0.0776970386505127,35,42,53
2206,0,0.21405601501464844,59,43,28
2207,0,0.15162992477416992,53,35,42
2208,1,0.09878695011138916,28,59,43
2209,2,0.08707499504089355,36,35,59
2210,0,0.2798229455947876,59,52,43
2211,0,0.06946492195129395,59,36,28
2212,1,0.09276008605957031,42,53,35
2213,1,0.11584603786468506,42,53,28
2214,1,0.09831202030181885,28,59,43
2215,1,0.08896994590759277,42,53,35
2216,0,0.13425898551940918,53,35,42
2217,2,0.08208608627319336,36,35,59
2218,1,0.08957505226135254,35,59,43
2219,2,0.08232700824737549,35,42,53
2220,0,0.07027900218963623,59,36,28
2221,0,0.11097502708435059,59,36,35
2222,1,0.08689594268798828,28,59,43
2223,0,0.09797000885009766,59,43,35
2224,1,0.10265195369720459,28,59,43
2225,2,0.11607992649078369,43,28,59
2226,1,0.06693589687347412,21,59,36
2227,0,0.09271395206451416,59,36,35
2228,0,0.09602904319763184,59,36,28
2229,2,0.07069790363311768,28,42,53
2230,0,0.08805501461029053,53,35,42
2231,1,0.09648597240447998,28,59,43
2232,2,0.16123294830322266,36,35,59
2233,0,0.09736800193786621,59,36,35
2234,2,0.1941128969192505,43,35,59
2235,1,0.10846602916717529,28,59,43
2236,0,0.08249592781066895,53,35,42
2237,2,0.15581607818603516,35,42,53
2238,0,0.2545959949493408,59,43,35
2239,1,0.1866239309310913,52,59,43
2240,1,0.08909296989440918,28,59,43
2241,0,0.1171349287033081,59,36,35
2242,0,0.0853269100189209,53,35,42
2243,2,0.09395098686218262,42,36,52
2244,0,0.08028304576873779,59,43,35
2245,0,0.07190501689910889,53,28,42
2246,1,0.08384907245635986,28,59,43
2247,2,0.09920799732208252,43,28,59
2248,1,0.08471798896789551,35,59,36
2249,0,0.08282601833343506,59,36,35
2250,0,0.08658707141876221,59,36,35
2251,2,0.08720207214355469,43,28,59
2252,0,0.10014903545379639,53,35,42
2253,1,0.18053293228149414,28,59,43
2254,2,0.0955580472946167,35,42,53
2255,2,0.11341702938079834,36,35,59
2256,0,0.08268606662750244,53,35,42
2257,1,0.08817100524902344,42,53,35
2258,0,0.12384796142578125,59,43,28
2259,2,0.07178103923797607,36,28,59
2260,2,0.08559894561767578,43,35,59
2261,0,0.08926892280578613,59,43,35
2262,0,0.0845949649810791,59,36,35
2263,1,0.10189902782440186,35,59,36
2264,0,0.08840203285217285,53,35,42
2265,2,0.11768293380737305,28,42,53
2266,1,0.15584099292755127,42,53,35
2267,1,0.18886792659759521,35,59,36
2268,0,0.08379995822906494,59,43,28
2269,2,0.13229501247406006,36,35,59
2270,0,0.08427608013153076,59,43,28
2271,1,0.08823502063751221,28,59,43
2272,0,0.11712408065795898,59,43,28
2273,1,0.11949503421783447,35,59,43
2274,1,0.1822490692138672,52,59,43
2275,1,0.09345901012420654,28,59,43
2276,1,0.2491520643234253,52,59,43
2277,2,0.08904504776000977,35,42,53
2278,2,0.08556699752807617,42,36,52
2279,2,0.06970393657684326,21,42,53
2280,0,0.09837496280670166,59,43,28
2281,2,0.09325110912322998,28,42,53
2282,2,0.13686394691467285,43,21,59
2283,2,0.2388390302658081,36,35,59
2284,0,0.10200202465057373,59,36,35
2285,1,0.1928960084915161,28,59,43
2286,0,0.0790109634399414,59,29,35
2287,1,0.08976900577545166,42,53,28
2288,0,0.16837704181671143,59,43,28
2289,2,0.09621191024780273,43,28,59
2290,0,0.09238207340240479,59,43,35
2291,1,0.12232398986816406,42,53,35
2292,0,0.1350160837173462,53,42,35
2293,2,0.09678208827972412,36,35,59
2294,1,0.12762999534606934,52,59,43
2295,2,0.10951197147369385,28,42,53
2296,0,0.09738898277282715,59,43,28
2297,2,0.10293102264404297,43,28,59
2298,1,0.0750279426574707,35,59,36
2299,0,0.08646595478057861,59,43,28
2300,0,0.10714304447174072,59,36,35
2301,1,0.06947898864746094,35,59,36
2302,2,0.07970905303955078,43,28,59
2303,2,0.08502793312072754,43,28,59
2304,2,0.1058199405670166,36,35,59
2305,1,0.08171093463897705,42,53,35
2306,0,0.08318197727203369,59,43,28
2307,1,0.08789002895355225,28,59,43
2308,2,0.10055196285247803,36,35,59
2309,0,0.14025092124938965,59,36,52
2310,1,0.08513796329498291,28,59,43
2311,1,0.0724560022354126,28,59,43
2312,2,0.06896400451660156,36,35,59
2313,0,0.07647299766540527,59,43,35
2314,1,0.07761001586914062,35,59,36
2315,1,0.12352502346038818,28,59,43
2316,2,0.13498997688293457,28,35,53
2317,0,0.09239602088928223,59,36,35
2318,0,0.0856480598449707,59,36,35
2319,0,0.19776499271392822,53,42,28
2320,2,0.08767104148864746,36,35,59
2321,0,0.09417998790740967,53,35,42
2322,1,0.0964590311050415,35,59,36
2323,1,0.08764207363128662,35,59,36
2324,2,0.09948205947875977,43,35,59
2325,0,0.12598800659179688,59,36,35
2326,2,0.07349693775177002,35,42,53
2327,0,0.1440739631652832,53,28,42
2328,2,0.0845329761505127,28,42,53
2329,1,0.10517799854278564,28,59,43
2330,0,0.09587204456329346,52,42,36
2331,2,0.14840197563171387,35,42,53
2332,0,0.09770798683166504,52,42,36
2333,2,0.0756080150604248,43,28,59
2334,0,0.1004859209060669,59,36,35
2335,2,0.09512901306152344,43,35,59
2336,0,0.13921010494232178,59,36,35
2337,0,0.09719204902648926,52,42,36
2338,0,0.09164094924926758,53,35,42
2339,1,0.13378310203552246,42,53,35
2340,0,0.23291099071502686,59,43,28
2341,1,0.08279800415039062,35,59,36
2342,0,0.135733962059021,59,43,52
2343,1,0.08514702320098877,42,53,35
2344,0,0.08664798736572266,59,36,35
2345,2,0.12116706371307373,43,28,59
2346,2,0.0806509256362915,35,42,53
2347,2,0.08107495307922363,43,35,59
2348,2,0.07833409309387207,36,35,59
2349,2,0.20625901222229004,43,52,59
2350,1,0.07892298698425293,42,53,35
2351,2,0.1236189603805542,35,42,53
2352,0,0.15519404411315918,59,43,28
2353,0,0.12439990043640137,59,43,28
2354,0,0.10879600048065186,52,42,43
2355,0,0.07601594924926758,59,36,35
2356,0,0.1013939380645752,59,43,52
2357,1,0.09173405170440674,35,59,43
2358,2,0.0845869779586792,36,35,59
2359,1,0.08303606510162354,28,59,43
2360,0,0.08315503597259521,53,35,42
2361,0,0.08138394355773926,59,36,35
2362,0,0.15324807167053223,59,43,28
2363,1,0.1945819854736328,35,53,42
2364,1,0.13958394527435303,52,59,43
2365,2,0.08559799194335938,35,42,53
2366,0,0.08277702331542969,53,35,42
2367,0,0.1071399450302124,53,35,42
2368,1,0.07653200626373291,42,53,35
2369,2,0.07915496826171875,28,36,59
2370,1,0.07325303554534912,42,53,21
2371,0,0.08417689800262451,59,43,28
2372,2,0.08986496925354004,43,28,59
2373,0,0.10936498641967773,59,36,35
2374,1,0.07934808731079102,35,59,43
2375,1,0.16843891143798828,35,59,43
2376,1,0.08984100818634033,35,59,43
2377,1,0.134086012840271,42,53,35
2378,0,0.23535704612731934,59,43,35
2379,2,0.08738791942596436,43,28,59
2380,2,0.12275207042694092,36,28,59
2381,1,0.09017300605773926,28,53,35
2382,2,0.0883859395980835,35,42,53
2383,0,0.06678903102874756,59,36,35
2384,0,0.08682799339294434,59,43,28
2385,0,0.08201205730438232,59,36,35
2386,2,0.0768890380859375,43,28,59
2387,2,0.08886301517486572,43,28,59
2388,1,0.08561396598815918,35,59,36
2389,0,0.09866797924041748,59,43,35
2390,0,0.07927501201629639,59,43,28
2391,0,0.08400607109069824,59,36,35
2392,0,0.06852400302886963,59,36,35
2393,1,0.1448599100112915,28,59,43
2394,2,0.09620893001556396,35,42,53
2395,2,0.11314105987548828,43,35,59
2396,0,0.12229704856872559,53,35,42
2397,2,0.13721692562103271,36,35,59
2398,0,0.10843193531036377,59,36,35
2399,2,0.15791106224060059,42,36,52
2400,0,0.0815500020980835,59,36,35
2401,0,0.09296798706054688,59,43,28
2402,1,0.08500099182128906,42,53,35
2403,1,0.08943498134613037,42,53,35
2404,2,0.10164797306060791,36,35,59
2405,2,0.09843409061431885,35,35,53
2406,1,0.1038140058517456,28,59,43
2407,1,0.08710706233978271,35,59,36
2408,2,0.10907900333404541,43,28,59
2409,0,0.21054601669311523,59,36,28
2410,2,0.09074199199676514,35,42,53
2411,1,0.079414963722229,28,59,43
2412,2,0.11222994327545166,43,28,59
2413,2,0.12509703636169434,36,28,59
2414,2,0.08247804641723633,36,35,59
2415,0,0.0755620002746582,53,28,42
2416,0,0.09026503562927246,59,43,28
2417,0,0.08981692790985107,59,43,35
2418,0,0.11062204837799072,59,36,35
2419,2,0.10706102848052979,28,42,53
2420,2,0.09103202819824219,35,42,53
2421,0,0.09272301197052002,53,35,42
2422,1,0.1219559907913208,35,59,36
2423,1,0.08619201183319092,28,59,43
2424,0,0.10796201229095459,59,43,28
2425,0,0.14235198497772217,53,35,42
2426,0,0.07740199565887451,59,36,35
2427,0,0.11361193656921387,52,42,43
2428,2,0.14605998992919922,43,28,59
2429,1,0.09647297859191895,28,59,43
2430,0,0.10225093364715576,53,35,42
2431,1,0.11921799182891846,36,52,42
2432,0,0.09154105186462402,59,43,28
2433,0,0.07681095600128174,59,36,35
2434,0,0.0808420181274414,59,43,28
2435,0,0.13263404369354248,59,43,28
2436,2,0.10428988933563232,36,35,59
2437,1,0.0874929428100586,28,59,43
2438,1,0.08421599864959717,28,52,43
2439,0,0.10503602027893066,52,42,36
2440,0,0.11297106742858887,53,21,42
2441,1,0.08981704711914062,35,59,36
2442,1,0.08083105087280273,28,59,43
2443,1,0.10089898109436035,42,53,28
2444,2,0.0744619369506836,36,35,59
2445,2,0.19236910343170166,43,35,59
2446,0,0.11206793785095215,59,36,35
2447,0,0.09344291687011719,59,43,28
2448,0,0.09161496162414551,59,43,28
2449,1,0.07225000858306885,42,53,35
2450,2,0.0716860294342041,36,35,59
2451,0,0.0893779993057251,52,36,42
2452,0,0.14956092834472656,59,43,52
2453,0,0.10665702819824219,53,35,42
2454,0,0.08233904838562012,53,35,42
2455,0,0.13411390781402588,59,43,28
2456,2,0.07967901229858398,43,28,59
2457,0,0.08159303665161133,59,43,28
2458,0,0.08283603191375732,59,36,35
2459,2,0.07840704917907715,36,35,59
2460,2,0.08833801746368408,43,52,59
2461,0,0.08084309101104736,59,36,35
2462,2,0.07545697689056396,43,28,59
2463,2,0.0924609899520874,35,42,53
2464,0,0.09200108051300049,59,36,35
2465,0,0.06771504878997803,53,35,35
2466,2,0.08761000633239746,35,42,53
2467,2,0.09919297695159912,36,28,59
2468,0,0.06617891788482666,53,28,42
2469,0,0.10068202018737793,59,43,28
2470,0,0.07513999938964844,59,36,35
2471,2,0.09613001346588135,35,42,53
2472,0,0.08914804458618164,59,43,28
2473,1,0.1088559627532959,28,59,36
2474,2,0.0827329158782959,28,42,53
2475,1,0.08108699321746826,35,59,43
2476,1,0.10022497177124023,42,53,35
2477,2,0.0734320878982544,36,35,59
2478,1,0.11217498779296875,42,53,35
2479,0,0.0764920711517334,59,43,28
2480,1,0.12140297889709473,35,59,43
2481,1,0.11126995086669922,35,59,43
2482,0,0.09911501407623291,59,43,52
2483,1,0.07934308052062988,35,59,36
2484,0,0.0815739631652832,59,36,35
2485,2,0.08495700359344482,43,28,59
2486,0,0.07940995693206787,59,36,35
2487,2,0.11760997772216797,36,35,59
2488,0,0.07422196865081787,59,36,28
2489,0,0.07870900630950928,59,43,21
2490,1,0.11520206928253174,35,59,43
2491,1,0.09939610958099365,35,59,36
2492,2,0.08561396598815918,35,42,53
2493,0,0.10220003128051758,59,36,35
2494,0,0.07951104640960693,53,35,42
2495,0,0.21002197265625,59,43,28
2496,2,0.10564601421356201,43,28,59
2497,0,0.11593401432037354,53,28,42
2498,1,0.1278059482574463,35,59,36
2499,1,0.06755006313323975,42,53,28
2500,0,0.09932398796081543,59,43,28
2501,1,0.08317697048187256,28,59,43
2502,0,0.13283097743988037,59,36,35
2503,0,0.15116703510284424,53,35,35
2504,2,0.08114707469940186,43,28,59
2505,1,0.0755089521408081,35,59,36
2506,0,0.09377193450927734,59,36,35
2507,0,0.168349027633667,59,36,28
2508,1,0.0829620361328125,35,59,36
2509,1,0.11296796798706055,42,53,35
2510,2,0.14525198936462402,43,42,52
2511,2,0.10704398155212402,35,42,53
2512,1,0.15691900253295898,35,59,43
2513,0,0.17077195644378662,59,43,52
2514,0,0.1126699447631836,52,42,36
2515,2,0.08048999309539795,35,42,53
2516,1,0.10074102878570557,36,52,42
2517,2,0.09779608249664307,36,35,59
2518,2,0.10966801643371582,43,28,59
2519,0,0.08101201057434082,53,35,42
2520,2,0.07085907459259033,36,28,59
2521,0,0.12467801570892334,59,43,28
2522,0,0.1326770782470703,59,36,35
2523,2,0.07738900184631348,43,21,59
2524,0,0.08424997329711914,59,36,28
2525,0,0.2105950117111206,59,43,35
2526,2,0.09903109073638916,36,28,59
2527,0,0.10045206546783447,53,35,42
2528,1,0.09555208683013916,35,59,36
2529,2,0.13851189613342285,36,35,59
2530,2,0.15327298641204834,36,28,59
2531,0,0.08708298206329346,59,43,28
2532,2,0.1580749750137329,35,42,53
2533,1,0.10063695907592773,42,53,28
2534,2,0.11015701293945312,43,28,59
2535,1,0.1133960485458374,35,59,36
2536,2,0.12942397594451904,43,52,59
2537,0,0.14487802982330322,53,28,42
2538,2,0.13425493240356445,43,28,59
2539,1,0.08756506443023682,35,59,43
2540,0,0.13056600093841553,59,43,35
2541,2,0.1198279857635498,43,28,59
2542,1,0.08687591552734375,28,59,43
2543,2,0.08434498310089111,43,28,59
2544,0,0.1594529151916504,59,43,35
2545,1,0.09676802158355713,28,59,43
2546,2,0.08009099960327148,36,35,59
2547,2,0.10058307647705078,36,35,59
2548,0,0.11205792427062988,59,43,28
2549,0,0.11161196231842041,59,36,35
2550,1,0.1016850471496582,35,59,36
2551,2,0.11226892471313477,43,28,59
2552,2,0.08503293991088867,28,42,53
2553,1,0.07432997226715088,35,59,36
2554,1,0.16772699356079102,42,53,28
2555,0,0.11056005954742432,52,42,43
2556,1,0.14008104801177979,43,52,42
2557,2,0.07005596160888672,29,35,59
2558,0,0.10477495193481445,59,43,28
2559,1,0.09069502353668213,42,53,35
2560,0,0.13283002376556396,59,43,28
2561,2,0.06990194320678711,36,35,59
2562,2,0.07467901706695557,35,42,53
2563,1,0.1455780267715454,35,59,36
2564,0,0.13009095191955566,53,28,42
2565,1,0.13349604606628418,42,52,36
2566,1,0.16175901889801025,42,53,35
2567,1,0.0942080020904541,42,53,35
2568,0,0.09132301807403564,59,36,28
2569,0,0.09177196025848389,59,36,35
2570,0,0.10098600387573242,52,36,42
2571,1,0.09085500240325928,28,59,43
2572,2,0.07962000370025635,36,35,59
2573,1,0.10839402675628662,35,59,36
2574,2,0.0792011022567749,43,28,59
2575,0,0.09837102890014648,59,43,28
2576,0,0.0921480655670166,59,36,28
2577,0,0.07973599433898926,59,36,28
2578,0,0.09452295303344727,52,42,36
2579,1,0.0750969648361206,28,59,43
2580,2,0.10893499851226807,36,35,59
2581,1,0.10273098945617676,42,53,35
2582,1,0.09888803958892822,35,59,36
2583,0,0.08054804801940918,59,43,28
2584,2,0.13521099090576172,35,36,59
2585,2,0.08460009098052979,36,35,59
2586,1,0.12818503379821777,42,53,28
2587,0,0.09064102172851562,59,36,35
2588,2,0.08689606189727783,35,42,53
2589,0,0.06165897846221924,60,21,14
2590,2,0.10333502292633057,42,36,52
2591,0,0.10962891578674316,53,35,42
2592,1,0.06949102878570557,42,53,35
2593,1,0.0904839038848877,28,59,43
2594,0,0.1001729965209961,59,43,28
2595,1,0.10706806182861328,14,59,29
2596,0,0.1307680606842041,53,28,42
2597,0,0.15314006805419922,52,42,36
2598,2,0.11346602439880371,42,36,52
2599,2,0.07987105846405029,43,28,59
2600,0,0.08943796157836914,53,42,35
2601,0,0.11147594451904297,53,35,42
2602,0,0.23864996433258057,59,43,35
2603,2,0.09890806674957275,35,42,53
2604,2,0.14526104927062988,36,35,59
2605,2,0.12625598907470703,36,28,59
2606,1,0.07410597801208496,35,59,36
2607,0,0.07847905158996582,59,36,35
2608,2,0.23807597160339355,43,35,59
2609,1,0.10427606105804443,35,59,36
2610,0,0.0734550952911377,53,35,42
2611,2,0.07050001621246338,36,35,59
2612,0,0.08589792251586914,53,35,42
2613,0,0.07161092758178711,59,36,28
2614,0,0.10126197338104248,59,43,28
2615,2,0.08249211311340332,43,28,59
2616,1,0.0894860029220581,42,53,35
2617,0,0.10880792140960693,59,43,28
2618,2,0.15588903427124023,35,36,59
2619,1,0.10404598712921143,35,59,36
2620,0,0.09147894382476807,59,36,28
2621,0,0.19040298461914062,59,43,35
2622,0,0.09282398223876953,59,43,28
2623,1,0.1291639804840088,28,59,43
2624,2,0.07780706882476807,36,35,59
2625,2,0.10139000415802002,35,42,53
2626,0,0.10786592960357666,53,35,42
2627,2,0.10318303108215332,43,28,59
2628,2,0.09052908420562744,43,28,59
2629,2,0.13387608528137207,43,35,59
2630,0,0.10435795783996582,53,28,42
2631,2,0.222883939743042,43,35,59
2632,2,0.07020199298858643,36,35,59
2633,1,0.07560992240905762,35,59,29
2634,0,0.07919704914093018,53,35,42
2635,2,0.19097399711608887,43,35,59
2636,2,0.08237206935882568,36,35,59
2637,0,0.0790400505065918,53,35,42
2638,0,0.09862697124481201,59,43,28
2639,0,0.0941469669342041,59,36,35
2640,0,0.08266091346740723,59,43,28
2641,0,0.07617700099945068,59,36,35
2642,0,0.10162794589996338,59,43,52
2643,1,0.15829098224639893,42,53,28
2644,1,0.0870809555053711,42,53,35
2645,0,0.12083101272583008,59,43,52
2646,1,0.08172202110290527,28,59,43
2647,2,0.1393439769744873,43,52,59
2648,2,0.21235597133636475,42,36,52
2649,0,0.10231494903564453,59,36,28
2650,2,0.07897305488586426,28,42,53
2651,0,0.12854397296905518,59,43,28
2652,2,0.13241291046142578,35,42,53
2653,1,0.06683897972106934,21,59,43
2654,2,0.1470879316329956,43,52,59
2655,0,0.08393990993499756,59,43,28
2656,0,0.13485002517700195,53,35,42
2657,0,0.09394097328186035,59,36,35
2658,2,0.20772993564605713,43,42,52
2659,0,0.1310100555419922,53,35,42
2660,2,0.08694899082183838,43,28,59
2661,0,0.1149899959564209,53,28,42
2662,1,0.27851295471191406,28,59,36
2663,0,0.16642701625823975,59,43,28
2664,2,0.09553992748260498,43,28,59
2665,0,0.08163094520568848,59,36,35
2666,1,0.10709595680236816,28,59,43
2667,0,0.10301005840301514,52,42,36
2668,1,0.15394902229309082,35,59,36
2669,1,0.18237900733947754,35,59,36
2670,0,0.13540899753570557,53,35,42
2671,1,0.12648701667785645,28,59,36
2672,1,0.09889304637908936,35,59,36
2673,2,0.13937807083129883,35,42,53
2674,2,0.1402430534362793,43,28,59
2675,0,0.09652602672576904,59,36,35
2676,1,0.10350000858306885,42,53,35
2677,0,0.10335302352905273,59,36,28
2678,1,0.21592700481414795,35,59,43
2679,0,0.08541607856750488,53,35,42
2680,2,0.07405602931976318,35,42,53
2681,1,0.12380897998809814,28,59,43
2682,0,0.10760104656219482,59,36,35
2683,2,0.18613004684448242,43,35,59
2684,0,0.07953906059265137,59,36,35
2685,0,0.10544097423553467,59,43,28
2686,2,0.16124200820922852,36,28,59
2687,0,0.08576202392578125,59,43,28
2688,2,0.07259798049926758,36,28,59
2689,2,0.17900502681732178,36,52,59
2690,0,0.19685804843902588,59,43,35
2691,1,0.07913994789123535,35,59,36
2692,0,0.0849219560623169,59,43,28
2693,2,0.15800893306732178,35,42,53
2694,2,0.10600006580352783,35,42,53
2695,1,0.109732985496521,42,53,35
2696,0,0.12129199504852295,59,43,28
2697,2,0.07209300994873047,36,28,59
2698,0,0.1223440170288086,59,43,35
2699,1,0.17758190631866455,52,59,36
2700,2,0.08471095561981201,43,28,59
2701,2,0.10107100009918213,43,35,59
2702,0,0.07194697856903076,59,36,35
2703,2,0.08491694927215576,28,42,53
2704,1,0.1950310468673706,28,59,36
2705,2,0.0782630443572998,35,42,53
2706,1,0.08474195003509521,42,53,35
2707,2,0.08757305145263672,43,28,59
2708,0,0.142333984375,59,43,28
2709,1,0.11858904361724854,52,59,43
2710,0,0.07352495193481445,59,36,35
2711,0,0.09370994567871094,59,36,35
2712,1,0.09211206436157227,35,59,36
2713,0,0.08686995506286621,53,35,42
2714,2,0.06896007061004639,36,28,59
2715,2,0.08636796474456787,36,35,59
2716,2,0.12831902503967285,36,35,59
2717,1,0.08006298542022705,28,59,43
2718,1,0.08607900142669678,35,59,36
2719,1,0.07467997074127197,35,59,36
2720,0,0.10888004302978516,59,43,35
2721,2,0.09042799472808838,43,35,59
2722,1,0.08306002616882324,42,53,35
2723,2,0.07853198051452637,43,35,59
2724,1,0.08144497871398926,42,53,35
2725,2,0.09911596775054932,35,42,53
2726,1,0.11005401611328125,28,59,43
2727,0,0.1965550184249878,59,36,35
2728,2,0.1052999496459961,35,42,53
2729,1,0.12812292575836182,35,59,22
2730,0,0.08834195137023926,59,43,28
2731,1,0.08086597919464111,42,53,28
2732,0,0.06393992900848389,53,21,42
2733,1,0.11943209171295166,43,52,42
2734,2,0.11014199256896973,29,21,59
2735,2,0.1280040740966797,42,36,52
2736,2,0.10522401332855225,43,28,59
2737,2,0.10568594932556152,35,42,53
2738,2,0.284633994102478,43,35,59
2739,1,0.13996505737304688,35,59,43
2740,0,0.08698999881744385,53,28,42
2741,0,0.1067349910736084,53,35,42
2742,0,0.16434097290039062,59,36,28
2743,0,0.13251900672912598,59,43,28
2744,1,0.08279299736022949,28,59,36
2745,0,0.12570500373840332,53,28,42
2746,1,0.085502028465271,42,53,35
2747,1,0.11997199058532715,42,53,35
2748,0,0.10411703586578369,59,36,35
2749,0,0.09452700614929199,59,43,28
2750,2,0.07429993152618408,36,35,59
2751,0,0.08035290241241455,59,43,28
2752,0,0.07485294342041016,59,43,28
2753,1,0.07744693756103516,28,59,43
2754,1,0.07995808124542236,35,59,36
2755,0,0.07526302337646484,59,36,35
2756,0,0.173753023147583,53,35,42
2757,0,0.08093798160552979,53,28,42
2758,0,0.0719219446182251,53,35,42
2759,0,0.07916200160980225,59,43,28
2760,2,0.09078192710876465,36,35,59
2761,2,0.08678901195526123,35,42,53
2762,0,0.17262089252471924,53,28,42
2763,2,0.08854103088378906,28,42,53
2764,1,0.07093691825866699,42,53,28
2765,2,0.15327000617980957,36,28,59
2766,2,0.0816580057144165,43,28,59
2767,0,0.07022404670715332,59,36,35
2768,0,0.07006800174713135,59,36,28
2769,1,0.10127699375152588,28,59,43
2770,1,0.10280704498291016,35,59,36
2771,0,0.41356098651885986,59,43,52
2772,0,0.08380603790283203,59,43,35
2773,2,0.1286790370941162,35,43,52
2774,0,0.10035300254821777,53,35,42
2775,2,0.10652601718902588,36,35,59
2776,0,0.12252998352050781,59,36,35
2777,0,0.12099897861480713,59,35,36
2778,2,0.17116308212280273,28,42,53
2779,1,0.07495498657226562,28,59,43
2780,0,0.13587701320648193,59,43,28
2781,0,0.09683799743652344,59,29,21
2782,1,0.09574699401855469,28,59,43
2783,1,0.12090194225311279,43,52,42
2784,0,0.11845695972442627,59,36,35
2785,0,0.10819399356842041,59,36,28
2786,2,0.22039103507995605,43,35,59
2787,2,0.09300506114959717,43,28,59
2788,1,0.14157891273498535,35,59,36
2789,2,0.11414897441864014,36,35,59
2790,1,0.07363200187683105,35,59,36
2791,1,0.0780179500579834,42,53,35
2792,1,0.10172903537750244,42,53,35
2793,1,0.12834107875823975,28,59,43
2794,0,0.08443903923034668,59,43,28
2795,0,0.09466302394866943,59,43,28
2796,2,0.11919200420379639,35,42,53
2797,1,0.10642397403717041,35,59,43
2798,1,0.12439990043640137,35,59,36
2799,1,0.07436096668243408,28,59,29
2800,0,0.07274103164672852,59,36,28
2801,1,0.09999394416809082,42,53,35
2802,2,0.11280393600463867,36,52,59
2803,1,0.08850407600402832,28,59,43
2804,2,0.07956409454345703,43,28,59
2805,2,0.09283292293548584,36,35,59
2806,2,0.12037694454193115,43,28,59
2807,1,0.09073591232299805,28,59,43
2808,1,0.07390892505645752,42,53,35
2809,2,0.0877079963684082,43,28,59
