# MCTS: [] []
# PLAYERS: [MCTS_TicketToRide.PlayerType.big, MCTS_TicketToRide.PlayerType.big]
GAME,PLAYERS,WINNER,TIME
2124,bbbbb,2,0.14366209506988525
2125,bbbbb,4,0.08085000514984131
2126,bbbbb,3,0.39093005657196045
2127,bbbbb,1,0.09518802165985107
2128,bbbbb,0,0.10342204570770264
2129,bbbbb,0,0.23729300498962402
2130,bbbbb,0,0.11932098865509033
2131,bbbbb,2,0.10183107852935791
2132,bbbbb,1,0.10682892799377441
2133,bbbbb,1,0.23186802864074707
2134,bbbbb,3,0.12221097946166992
2135,bbbbb,1,0.1909339427947998
2136,bbbbb,2,0.186021089553833
2137,bbbbb,2,0.17775201797485352
2138,bbbbb,1,0.14200198650360107
2139,bbbbb,1,0.11506497859954834
2140,bbbbb,4,0.11869001388549805
2141,bbbbb,3,0.08052003383636475
2142,bbbbb,1,0.11647498607635498
2143,bbbbb,4,0.08716404438018799
2144,bbbbb,2,0.12402892112731934
2145,bbbbb,2,0.09970998764038086
2146,bbbbb,3,0.15104496479034424
2147,bbbbb,2,0.19137394428253174
2148,bbbbb,2,0.07963299751281738
2149,bbbbb,1,0.0849599838256836
2150,bbbbb,1,0.09053099155426025
2151,bbbbb,2,0.104606032371521
2152,bbbbb,3,0.08442199230194092
2153,bbbbb,2,0.10863399505615234
2154,bbbbb,2,0.3084660768508911
2155,bbbbb,3,0.16151297092437744
2156,bbbbb,1,0.10193896293640137
2157,bbbbb,1,0.1279740333557129
2158,bbbbb,3,0.2911250591278076
2159,bbbbb,1,0.2251110076904297
2160,bbbbb,2,0.0837470293045044
2161,bbbbb,3,0.15398705005645752
2162,bbbbb,4,0.11507201194763184
2163,bbbbb,2,0.10172104835510254
2164,bbbbb,2,0.09040510654449463
2165,bbbbb,0,0.18490099906921387
2166,bbbbb,0,0.10798108577728271
2167,bbbbb,1,0.08749103546142578
2168,bbbbb,2,0.12354600429534912
2169,bbbbb,1,0.15513396263122559
2170,bbbbb,3,0.34898996353149414
2171,bbbbb,0,0.1940920352935791
2172,bbbbb,0,0.08599996566772461
2173,bbbbb,4,0.08907806873321533
2174,bbbbb,4,0.20936298370361328
2175,bbbbb,3,0.19165492057800293
2176,bbbbb,4,0.14980697631835938
2177,bbbbb,1,0.0793999433517456
2178,bbbbb,1,0.0806349515914917
2179,bbbbb,2,0.21277201175689697
2180,bbbbb,1,0.1066809892654419
2181,bbbbb,1,0.09937500953674316
2182,bbbbb,2,0.10924398899078369
2183,bbbbb,0,0.14930498600006104
2184,bbbbb,3,0.16442203521728516
2185,bbbbb,1,0.12219703197479248
2186,bbbbb,1,0.14528298377990723
2187,bbbbb,2,0.09421908855438232
2188,bbbbb,0,0.11873507499694824
2189,bbbbb,4,0.13163602352142334
2190,bbbbb,4,0.12474703788757324
2191,bbbbb,1,0.08235597610473633
2192,bbbbb,4,0.08404994010925293
2193,bbbbb,0,0.1105039119720459
2194,bbbbb,0,0.22105193138122559
2195,bbbbb,1,0.10780704021453857
2196,bbbbb,3,0.10585296154022217
2197,bbbbb,2,0.08679699897766113
2198,bbbbb,0,0.10768795013427734
2199,bbbbb,3,0.11766505241394043
2200,bbbbb,3,0.07813596725463867
2201,bbbbb,0,0.08594703674316406
2202,bbbbb,2,0.1167839765548706
2203,bbbbb,0,0.12000596523284912
2204,bbbbb,4,0.11329007148742676
2205,bbbbb,1,0.12753701210021973
2206,bbbbb,3,0.08944094181060791
2207,bbbbb,1,0.09737193584442139
2208,bbbbb,1,0.11532199382781982
2209,bbbbb,3,0.1014409065246582
2210,bbbbb,2,0.2775050401687622
2211,bbbbb,2,0.1439499855041504
2212,bbbbb,4,0.11610794067382812
2213,bbbbb,2,0.08746302127838135
2214,bbbbb,0,0.14939391613006592
2215,bbbbb,0,0.12324309349060059
2216,bbbbb,1,0.13988900184631348
2217,bbbbb,0,0.08559203147888184
2218,bbbbb,0,0.15194904804229736
2219,bbbbb,1,0.08372092247009277
2220,bbbbb,1,0.06598305702209473
2221,bbbbb,3,0.14670491218566895
2222,bbbbb,0,0.07810699939727783
2223,bbbbb,3,0.1019289493560791
2224,bbbbb,1,0.1044919490814209
2225,bbbbb,3,0.07980096340179443
2226,bbbbb,1,0.10943901538848877
2227,bbbbb,0,0.07533895969390869
2228,bbbbb,1,0.15778303146362305
2229,bbbbb,2,0.18019700050354004
2230,bbbbb,1,0.11628293991088867
2231,bbbbb,3,0.10461699962615967
2232,bbbbb,3,0.18684303760528564
2233,bbbbb,3,0.0868690013885498
2234,bbbbb,0,0.11893093585968018
2235,bbbbb,4,0.08793699741363525
2236,bbbbb,0,0.08308494091033936
2237,bbbbb,0,0.0989459753036499
2238,bbbbb,4,0.11039900779724121
2239,bbbbb,2,0.08569908142089844
2240,bbbbb,1,0.1602259874343872
2241,bbbbb,4,0.15201008319854736
2242,bbbbb,2,0.11029195785522461
2243,bbbbb,3,0.09099197387695312
2244,bbbbb,3,0.09927499294281006
2245,bbbbb,1,0.08488297462463379
2246,bbbbb,2,0.11231803894042969
2247,bbbbb,0,0.1448040008544922
2248,bbbbb,3,0.1809600591659546
2249,bbbbb,1,0.09809494018554688
2250,bbbbb,3,0.10006201267242432
2251,bbbbb,1,0.09734499454498291
2252,bbbbb,2,0.09687602519989014
2253,bbbbb,3,0.1950550079345703
2254,bbbbb,2,0.08593595027923584
2255,bbbbb,4,0.08724093437194824
2256,bbbbb,1,0.0988849401473999
2257,bbbbb,0,0.11260902881622314
2258,bbbbb,0,0.1428300142288208
2259,bbbbb,2,0.12758708000183105
2260,bbbbb,4,0.11444091796875
2261,bbbbb,1,0.07956600189208984
2262,bbbbb,3,0.08765292167663574
2263,bbbbb,1,0.08547103404998779
2264,bbbbb,4,0.09175693988800049
2265,bbbbb,3,0.07144200801849365
2266,bbbbb,2,0.15778601169586182
2267,bbbbb,0,0.12515699863433838
2268,bbbbb,4,0.191991925239563
2269,bbbbb,1,0.12423396110534668
2270,bbbbb,0,0.14452898502349854
2271,bbbbb,2,0.10787200927734375
2272,bbbbb,1,0.08235204219818115
2273,bbbbb,1,0.07782697677612305
2274,bbbbb,3,0.10309803485870361
2275,bbbbb,2,0.14284396171569824
2276,bbbbb,2,0.10673296451568604
2277,bbbbb,2,0.0768049955368042
2278,bbbbb,2,0.11135900020599365
2279,bbbbb,2,0.09369099140167236
2280,bbbbb,3,0.142799973487854
2281,bbbbb,1,0.15849900245666504
2282,bbbbb,0,0.08755898475646973
2283,bbbbb,3,0.08553707599639893
2284,bbbbb,0,0.1732339859008789
2285,bbbbb,1,0.08671700954437256
2286,bbbbb,4,0.09851992130279541
2287,bbbbb,1,0.08040106296539307
2288,bbbbb,2,0.12943291664123535
2289,bbbbb,0,0.0664510726928711
2290,bbbbb,2,0.09875094890594482
2291,bbbbb,3,0.0963599681854248
2292,bbbbb,2,0.12754297256469727
2293,bbbbb,2,0.11171102523803711
2294,bbbbb,4,0.0671149492263794
2295,bbbbb,2,0.10024404525756836
2296,bbbbb,2,0.09958088397979736
2297,bbbbb,0,0.10330092906951904
2298,bbbbb,2,0.10782694816589355
2299,bbbbb,2,0.08290696144104004
2300,bbbbb,2,0.08410096168518066
2301,bbbbb,1,0.16417694091796875
2302,bbbbb,2,0.11348497867584229
2303,bbbbb,2,0.07649099826812744
2304,bbbbb,1,0.09496402740478516
2305,bbbbb,2,0.24973607063293457
2306,bbbbb,2,0.09788203239440918
2307,bbbbb,2,0.11842596530914307
2308,bbbbb,2,0.3069509267807007
2309,bbbbb,3,0.0820389986038208
2310,bbbbb,1,0.1402590274810791
2311,bbbbb,0,0.09587907791137695
2312,bbbbb,2,0.09469795227050781
2313,bbbbb,4,0.09243297576904297
2314,bbbbb,0,0.11409103870391846
2315,bbbbb,3,0.07894599437713623
2316,bbbbb,0,0.1527169942855835
2317,bbbbb,3,0.12967896461486816
2318,bbbbb,4,0.08174300193786621
2319,bbbbb,1,0.20701193809509277
2320,bbbbb,0,0.11452901363372803
2321,bbbbb,2,0.3287830352783203
2322,bbbbb,3,0.12234902381896973
2323,bbbbb,0,0.12223207950592041
2324,bbbbb,0,0.09540402889251709
2325,bbbbb,0,0.14477598667144775
2326,bbbbb,1,0.1260010004043579
2327,bbbbb,0,0.11751091480255127
2328,bbbbb,1,0.12482905387878418
2329,bbbbb,2,0.10197198390960693
2330,bbbbb,4,0.11777007579803467
2331,bbbbb,1,0.3324199914932251
2332,bbbbb,3,0.11820197105407715
2333,bbbbb,2,0.09880399703979492
2334,bbbbb,4,0.14618301391601562
2335,bbbbb,0,0.1606830358505249
2336,bbbbb,4,0.09106802940368652
2337,bbbbb,1,0.10816001892089844
2338,bbbbb,4,0.1442270278930664
2339,bbbbb,1,0.11511802673339844
2340,bbbbb,0,0.23485803604125977
2341,bbbbb,3,0.14487695693969727
2342,bbbbb,0,0.11142802238464355
2343,bbbbb,2,0.11827301979064941
2344,bbbbb,2,0.1595320701599121
2345,bbbbb,3,0.10136401653289795
2346,bbbbb,1,0.13919401168823242
2347,bbbbb,4,0.1519629955291748
2348,bbbbb,1,0.09468400478363037
2349,bbbbb,3,0.1440800428390503
2350,bbbbb,3,0.08233904838562012
2351,bbbbb,1,0.08742594718933105
2352,bbbbb,0,0.11704099178314209
2353,bbbbb,3,0.10059404373168945
2354,bbbbb,3,0.09103703498840332
2355,bbbbb,4,0.21871888637542725
2356,bbbbb,3,0.12911295890808105
2357,bbbbb,2,0.18167996406555176
2358,bbbbb,4,0.2144540548324585
2359,bbbbb,3,0.12649106979370117
2360,bbbbb,3,0.13063693046569824
2361,bbbbb,2,0.12156593799591064
2362,bbbbb,1,0.10475003719329834
2363,bbbbb,0,0.1892000436782837
2364,bbbbb,1,0.2416929006576538
2365,bbbbb,0,0.10414493083953857
2366,bbbbb,3,0.11316001415252686
2367,bbbbb,4,0.08518195152282715
2368,bbbbb,0,0.08028697967529297
2369,bbbbb,1,0.1618669033050537
2370,bbbbb,1,0.16971397399902344
2371,bbbbb,0,0.10717296600341797
2372,bbbbb,2,0.08487701416015625
2373,bbbbb,1,0.15537691116333008
2374,bbbbb,1,0.07961702346801758
2375,bbbbb,1,0.12105000019073486
2376,bbbbb,1,0.14841699600219727
2377,bbbbb,1,0.07683992385864258
2378,bbbbb,3,0.1527930498123169
2379,bbbbb,2,0.1632530689239502
2380,bbbbb,1,0.09733295440673828
2381,bbbbb,3,0.10774993896484375
2382,bbbbb,3,0.101593017578125
2383,bbbbb,0,0.1089099645614624
2384,bbbbb,1,0.0697779655456543
2385,bbbbb,1,0.11120903491973877
2386,bbbbb,1,0.10974395275115967
2387,bbbbb,4,0.08395791053771973
2388,bbbbb,4,0.11381995677947998
2389,bbbbb,1,0.0736689567565918
2390,bbbbb,1,0.2138139009475708
2391,bbbbb,3,0.0753399133682251
2392,bbbbb,0,0.12757396697998047
2393,bbbbb,0,0.09790003299713135
2394,bbbbb,1,0.32886803150177
2395,bbbbb,1,0.07421398162841797
2396,bbbbb,1,0.08523094654083252
2397,bbbbb,2,0.08758294582366943
2398,bbbbb,0,0.16837799549102783
2399,bbbbb,3,0.11768794059753418
2400,bbbbb,1,0.0895310640335083
2401,bbbbb,1,0.17443394660949707
2402,bbbbb,1,0.12230300903320312
2403,bbbbb,0,0.16168200969696045
2404,bbbbb,0,0.11956894397735596
2405,bbbbb,0,0.13031399250030518
2406,bbbbb,0,0.1067800521850586
2407,bbbbb,2,0.19864702224731445
2408,bbbbb,2,0.08732795715332031
2409,bbbbb,2,0.12159490585327148
2410,bbbbb,4,0.19944703578948975
2411,bbbbb,2,0.08374893665313721
2412,bbbbb,0,0.14846301078796387
2413,bbbbb,3,0.07946407794952393
2414,bbbbb,1,0.14771389961242676
2415,bbbbb,4,0.10101211071014404
2416,bbbbb,0,0.07744991779327393
2417,bbbbb,1,0.11523997783660889
2418,bbbbb,3,0.13687098026275635
2419,bbbbb,2,0.2210540771484375
2420,bbbbb,1,0.07876193523406982
2421,bbbbb,0,0.07981407642364502
2422,bbbbb,4,0.14552104473114014
2423,bbbbb,0,0.1549379825592041
2424,bbbbb,0,0.10950493812561035
2425,bbbbb,1,0.11774301528930664
2426,bbbbb,3,0.07482194900512695
2427,bbbbb,4,0.13862597942352295
2428,bbbbb,0,0.09567499160766602
2429,bbbbb,4,0.07401096820831299
2430,bbbbb,1,0.09691500663757324
2431,bbbbb,4,0.1216120719909668
2432,bbbbb,0,0.12513494491577148
2433,bbbbb,0,0.09789299964904785
2434,bbbbb,1,0.10670304298400879
2435,bbbbb,0,0.08985304832458496
2436,bbbbb,3,0.12891697883605957
2437,bbbbb,4,0.15263700485229492
2438,bbbbb,3,0.09156405925750732
2439,bbbbb,1,0.11248695850372314
2440,bbbbb,2,0.1416950225830078
2441,bbbbb,1,0.13417696952819824
2442,bbbbb,1,0.12353003025054932
2443,bbbbb,0,0.08621501922607422
2444,bbbbb,1,0.11526894569396973
2445,bbbbb,2,0.10160601139068604
2446,bbbbb,3,0.08228695392608643
2447,bbbbb,3,0.09509396553039551
2448,bbbbb,3,0.08432900905609131
2449,bbbbb,0,0.09715306758880615
2450,bbbbb,1,0.07608699798583984
2451,bbbbb,0,0.12372803688049316
2452,bbbbb,4,0.1005859375
2453,bbbbb,3,0.21696996688842773
2454,bbbbb,4,0.14122498035430908
2455,bbbbb,1,0.08635199069976807
2456,bbbbb,2,0.09809505939483643
2457,bbbbb,0,0.08449804782867432
2458,bbbbb,1,0.15119707584381104
2459,bbbbb,1,0.10344505310058594
2460,bbbbb,1,0.17138493061065674
2461,bbbbb,2,0.11333394050598145
2462,bbbbb,0,0.21593701839447021
2463,bbbbb,4,0.08937907218933105
2464,bbbbb,4,0.09171497821807861
2465,bbbbb,4,0.0820549726486206
2466,bbbbb,0,0.17196106910705566
2467,bbbbb,0,0.10564088821411133
2468,bbbbb,3,0.0924760103225708
2469,bbbbb,0,0.10697197914123535
2470,bbbbb,4,0.09932506084442139
2471,bbbbb,3,0.10610806941986084
2472,bbbbb,2,0.10574197769165039
2473,bbbbb,4,0.10492396354675293
2474,bbbbb,2,0.11932098865509033
2475,bbbbb,3,0.12710201740264893
2476,bbbbb,1,0.10421407222747803
2477,bbbbb,0,0.08471798896789551
2478,bbbbb,1,0.14853692054748535
2479,bbbbb,3,0.12774598598480225
2480,bbbbb,3,0.24107098579406738
2481,bbbbb,0,0.07923507690429688
2482,bbbbb,1,0.10155105590820312
2483,bbbbb,0,0.08807206153869629
2484,bbbbb,1,0.15233099460601807
2485,bbbbb,1,0.07281696796417236
2486,bbbbb,0,0.12548601627349854
2487,bbbbb,1,0.15296196937561035
2488,bbbbb,4,0.11006999015808105
2489,bbbbb,4,0.0842139720916748
2490,bbbbb,4,0.10960805416107178
2491,bbbbb,2,0.07912600040435791
2492,bbbbb,1,0.2869889736175537
2493,bbbbb,3,0.14069390296936035
2494,bbbbb,3,0.0944509506225586
2495,bbbbb,0,0.11814701557159424
2496,bbbbb,2,0.10508096218109131
2497,bbbbb,3,0.11289107799530029
2498,bbbbb,2,0.1220020055770874
2499,bbbbb,4,0.09351897239685059
2500,bbbbb,1,0.10283792018890381
2501,bbbbb,4,0.09781503677368164
2502,bbbbb,3,0.08251404762268066
2503,bbbbb,4,0.16055703163146973
2504,bbbbb,2,0.18197596073150635
2505,bbbbb,3,0.08716404438018799
2506,bbbbb,4,0.09652197360992432
2507,bbbbb,4,0.30246901512145996
2508,bbbbb,4,0.10332798957824707
2509,bbbbb,0,0.12039494514465332
2510,bbbbb,1,0.08722198009490967
2511,bbbbb,4,0.08662295341491699
2512,bbbbb,3,0.12340795993804932
2513,bbbbb,4,0.08572900295257568
2514,bbbbb,4,0.12342798709869385
2515,bbbbb,0,0.13665401935577393
2516,bbbbb,1,0.09755289554595947
2517,bbbbb,4,0.09585106372833252
2518,bbbbb,1,0.11331403255462646
2519,bbbbb,1,0.15865600109100342
2520,bbbbb,0,0.11282098293304443
2521,bbbbb,0,0.22691404819488525
2522,bbbbb,0,0.18588995933532715
2523,bbbbb,1,0.07271599769592285
2524,bbbbb,4,0.07841598987579346
2525,bbbbb,2,0.09887194633483887
2526,bbbbb,1,0.08841097354888916
2527,bbbbb,2,0.13174808025360107
2528,bbbbb,2,0.1184380054473877
2529,bbbbb,0,0.11989796161651611
2530,bbbbb,2,0.19552409648895264
2531,bbbbb,2,0.15431606769561768
2532,bbbbb,4,0.08459007740020752
2533,bbbbb,3,0.09996795654296875
2534,bbbbb,2,0.11156201362609863
2535,bbbbb,3,0.09154391288757324
2536,bbbbb,1,0.10377490520477295
2537,bbbbb,2,0.1398988962173462
2538,bbbbb,1,0.12340199947357178
2539,bbbbb,4,0.10774707794189453
2540,bbbbb,2,0.12919902801513672
2541,bbbbb,0,0.09196901321411133
2542,bbbbb,4,0.11552906036376953
2543,bbbbb,0,0.13674402236938477
2544,bbbbb,1,0.11302006244659424
2545,bbbbb,1,0.0951380729675293
2546,bbbbb,3,0.09119999408721924
2547,bbbbb,0,0.12205195426940918
2548,bbbbb,0,0.11441206932067871
2549,bbbbb,1,0.12469601631164551
2550,bbbbb,2,0.1651899814605713
2551,bbbbb,4,0.11903703212738037
2552,bbbbb,2,0.09407997131347656
2553,bbbbb,0,0.14321494102478027
2554,bbbbb,0,0.11394500732421875
2555,bbbbb,1,0.08496510982513428
2556,bbbbb,4,0.07957804203033447
2557,bbbbb,3,0.07912492752075195
2558,bbbbb,3,0.07677602767944336
2559,bbbbb,0,0.17448604106903076
2560,bbbbb,4,0.21074390411376953
2561,bbbbb,3,0.24998295307159424
2562,bbbbb,0,0.08921301364898682
2563,bbbbb,4,0.0999910831451416
2564,bbbbb,2,0.11404001712799072
2565,bbbbb,1,0.08327603340148926
2566,bbbbb,3,0.11727595329284668
2567,bbbbb,0,0.12611889839172363
2568,bbbbb,0,0.11636090278625488
2569,bbbbb,1,0.15916097164154053
2570,bbbbb,1,0.08789205551147461
2571,bbbbb,3,0.11001801490783691
2572,bbbbb,2,0.09918808937072754
2573,bbbbb,4,0.09312701225280762
2574,bbbbb,1,0.2699730396270752
2575,bbbbb,3,0.07403790950775146
2576,bbbbb,0,0.17355597019195557
2577,bbbbb,2,0.1266489028930664
2578,bbbbb,4,0.08245110511779785
2579,bbbbb,3,0.0972449779510498
2580,bbbbb,0,0.12629389762878418
2581,bbbbb,3,0.15624403953552246
2582,bbbbb,4,0.07453203201293945
2583,bbbbb,4,0.12927401065826416
2584,bbbbb,4,0.11925101280212402
2585,bbbbb,2,0.10305094718933105
2586,bbbbb,2,0.08316600322723389
2587,bbbbb,2,0.0834360122680664
2588,bbbbb,0,0.09175002574920654
2589,bbbbb,1,0.12027895450592041
2590,bbbbb,1,0.08049404621124268
2591,bbbbb,3,0.12205588817596436
2592,bbbbb,2,0.09687304496765137
2593,bbbbb,3,0.13853192329406738
2594,bbbbb,1,0.10362696647644043
2595,bbbbb,2,0.2536900043487549
2596,bbbbb,1,0.17511999607086182
2597,bbbbb,1,0.09853589534759521
2598,bbbbb,1,0.1523360013961792
2599,bbbbb,2,0.0829780101776123
2600,bbbbb,0,0.09655392169952393
2601,bbbbb,3,0.1083669662475586
2602,bbbbb,3,0.12381303310394287
2603,bbbbb,3,0.16335797309875488
2604,bbbbb,0,0.07800102233886719
2605,bbbbb,4,0.18121302127838135
2606,bbbbb,3,0.08951699733734131
2607,bbbbb,1,0.12844300270080566
2608,bbbbb,1,0.0910329818725586
2609,bbbbb,2,0.06975197792053223
2610,bbbbb,0,0.1065669059753418
2611,bbbbb,0,0.0788038969039917
2612,bbbbb,0,0.11734497547149658
2613,bbbbb,2,0.14420998096466064
2614,bbbbb,4,0.09101402759552002
2615,bbbbb,4,0.10763001441955566
2616,bbbbb,3,0.22843098640441895
2617,bbbbb,1,0.12115490436553955
2618,bbbbb,4,0.11551392078399658
2619,bbbbb,3,0.1449909210205078
2620,bbbbb,3,0.11439895629882812
2621,bbbbb,4,0.2524759769439697
2622,bbbbb,0,0.12692296504974365
2623,bbbbb,2,0.08620500564575195
2624,bbbbb,4,0.08439600467681885
2625,bbbbb,2,0.15789806842803955
2626,bbbbb,0,0.12093997001647949
2627,bbbbb,0,0.08788096904754639
2628,bbbbb,1,0.07718396186828613
2629,bbbbb,1,0.08558404445648193
2630,bbbbb,0,0.1371859312057495
2631,bbbbb,2,0.07939696311950684
2632,bbbbb,3,0.08892905712127686
2633,bbbbb,1,0.08087503910064697
2634,bbbbb,0,0.08112800121307373
2635,bbbbb,4,0.17635703086853027
2636,bbbbb,2,0.09250402450561523
2637,bbbbb,1,0.08548808097839355
2638,bbbbb,1,0.08465909957885742
2639,bbbbb,2,0.13321197032928467
2640,bbbbb,1,0.12568092346191406
2641,bbbbb,4,0.07946205139160156
2642,bbbbb,4,0.07091999053955078
2643,bbbbb,2,0.13043999671936035
2644,bbbbb,3,0.16658902168273926
2645,bbbbb,3,0.10365402698516846
2646,bbbbb,0,0.08266294002532959
2647,bbbbb,2,0.08935892581939697
2648,bbbbb,1,0.08100295066833496
2649,bbbbb,2,0.15620100498199463
2650,bbbbb,3,0.1565229892730713
2651,bbbbb,2,0.08230602741241455
2652,bbbbb,0,0.13020610809326172
2653,bbbbb,2,0.15991997718811035
2654,bbbbb,3,0.07305300235748291
2655,bbbbb,2,0.1183619499206543
2656,bbbbb,2,0.09580695629119873
2657,bbbbb,0,0.4167560338973999
2658,bbbbb,3,0.26354897022247314
2659,bbbbb,0,0.1511610746383667
2660,bbbbb,3,0.25018107891082764
2661,bbbbb,1,0.22193193435668945
2662,bbbbb,2,0.14581000804901123
2663,bbbbb,3,0.12721192836761475
2664,bbbbb,1,0.096343994140625
2665,bbbbb,1,0.08046603202819824
2666,bbbbb,3,0.09967601299285889
2667,bbbbb,1,0.15816092491149902
2668,bbbbb,0,0.1050410270690918
2669,bbbbb,1,0.18635594844818115
2670,bbbbb,3,0.1798030138015747
2671,bbbbb,3,0.09511196613311768
2672,bbbbb,4,0.11906290054321289
2673,bbbbb,4,0.0785980224609375
2674,bbbbb,1,0.1433560848236084
2675,bbbbb,0,0.16612303256988525
2676,bbbbb,1,0.13165998458862305
2677,bbbbb,0,0.11061501502990723
2678,bbbbb,4,0.08829092979431152
2679,bbbbb,2,0.1917799711227417
2680,bbbbb,0,0.16615307331085205
2681,bbbbb,2,0.07449793815612793
2682,bbbbb,0,0.10566198825836182
2683,bbbbb,0,0.10296106338500977
2684,bbbbb,1,0.10291600227355957
2685,bbbbb,4,0.08477997779846191
2686,bbbbb,2,0.1428070068359375
2687,bbbbb,0,0.144292950630188
2688,bbbbb,2,0.1480090618133545
2689,bbbbb,2,0.13957703113555908
2690,bbbbb,2,0.13700997829437256
2691,bbbbb,2,0.09910094738006592
2692,bbbbb,0,0.19942593574523926
2693,bbbbb,2,0.2105940580368042
2694,bbbbb,3,0.08581197261810303
2695,bbbbb,3,0.12298202514648438
2696,bbbbb,0,0.1432809829711914
2697,bbbbb,1,0.09607899188995361
2698,bbbbb,2,0.07997405529022217
2699,bbbbb,0,0.15377700328826904
2700,bbbbb,2,0.12574303150177002
2701,bbbbb,3,0.15004098415374756
2702,bbbbb,4,0.08995497226715088
2703,bbbbb,4,0.09681904315948486
2704,bbbbb,1,0.08520698547363281
2705,bbbbb,0,0.08431100845336914
2706,bbbbb,1,0.23841094970703125
2707,bbbbb,0,0.14751899242401123
2708,bbbbb,1,0.17679989337921143
2709,bbbbb,1,0.1263810396194458
2710,bbbbb,2,0.2386380434036255
2711,bbbbb,0,0.08054804801940918
2712,bbbbb,3,0.09033596515655518
2713,bbbbb,2,0.08823096752166748
2714,bbbbb,0,0.09491801261901855
2715,bbbbb,1,0.09885704517364502
2716,bbbbb,2,0.09673500061035156
2717,bbbbb,4,0.10527694225311279
2718,bbbbb,3,0.09083294868469238
2719,bbbbb,1,0.0954359769821167
2720,bbbbb,1,0.07429194450378418
2721,bbbbb,0,0.19265007972717285
2722,bbbbb,4,0.13516199588775635
2723,bbbbb,1,0.11025702953338623
2724,bbbbb,3,0.11130201816558838
2725,bbbbb,1,0.11223292350769043
2726,bbbbb,1,0.08531105518341064
2727,bbbbb,0,0.08220803737640381
2728,bbbbb,0,0.17743992805480957
2729,bbbbb,3,0.08095109462738037
2730,bbbbb,3,0.12238597869873047
2731,bbbbb,0,0.07888007164001465
2732,bbbbb,3,0.09270799160003662
2733,bbbbb,3,0.08175003528594971
2734,bbbbb,0,0.1347179412841797
2735,bbbbb,1,0.15507102012634277
2736,bbbbb,3,0.1357508897781372
2737,bbbbb,2,0.07992804050445557
2738,bbbbb,3,0.12953698635101318
2739,bbbbb,2,0.10639500617980957
2740,bbbbb,0,0.19930505752563477
2741,bbbbb,0,0.08611392974853516
2742,bbbbb,4,0.1280219554901123
2743,bbbbb,1,0.19858896732330322
2744,bbbbb,2,0.1014859676361084
2745,bbbbb,1,0.13948404788970947
2746,bbbbb,3,0.1874319314956665
2747,bbbbb,1,0.14765596389770508
2748,bbbbb,4,0.10620903968811035
2749,bbbbb,1,0.10357201099395752
2750,bbbbb,4,0.19134199619293213
2751,bbbbb,1,0.11469399929046631
2752,bbbbb,0,0.12104392051696777
2753,bbbbb,0,0.1557389497756958
2754,bbbbb,0,0.17102599143981934
2755,bbbbb,1,0.10366606712341309
2756,bbbbb,1,0.15685999393463135
2757,bbbbb,1,0.1338430643081665
2758,bbbbb,3,0.21424102783203125
2759,bbbbb,0,0.11196589469909668
2760,bbbbb,2,0.0928720235824585
2761,bbbbb,1,0.11460590362548828
2762,bbbbb,1,0.14040100574493408
2763,bbbbb,0,0.17172396183013916
2764,bbbbb,0,0.12272703647613525
2765,bbbbb,1,0.10564208030700684
2766,bbbbb,4,0.12105798721313477
2767,bbbbb,4,0.1019449234008789
2768,bbbbb,3,0.12586700916290283
2769,bbbbb,3,0.08573794364929199
2770,bbbbb,2,0.09654700756072998
2771,bbbbb,3,0.15901601314544678
2772,bbbbb,3,0.14014697074890137
2773,bbbbb,1,0.1302260160446167
2774,bbbbb,0,0.0799100399017334
2775,bbbbb,2,0.0884239673614502
2776,bbbbb,0,0.1549699306488037
2777,bbbbb,2,0.08580994606018066
2778,bbbbb,4,0.11874592304229736
2779,bbbbb,1,0.14912104606628418
2780,bbbbb,3,0.1861569881439209
2781,bbbbb,0,0.12649405002593994
2782,bbbbb,1,0.17116904258728027
2783,bbbbb,1,0.12269091606140137
2784,bbbbb,1,0.10622906684875488
2785,bbbbb,1,0.10546696186065674
2786,bbbbb,1,0.11685407161712646
2787,bbbbb,0,0.17922794818878174
2788,bbbbb,2,0.12254500389099121
2789,bbbbb,0,0.07465004920959473
2790,bbbbb,2,0.11527597904205322
2791,bbbbb,1,0.07437992095947266
2792,bbbbb,4,0.09377503395080566
2793,bbbbb,1,0.20856702327728271
2794,bbbbb,0,0.09368503093719482
2795,bbbbb,1,0.20966804027557373
2796,bbbbb,3,0.1697920560836792
2797,bbbbb,3,0.092926025390625
2798,bbbbb,4,0.19494092464447021
2799,bbbbb,2,0.08171594142913818
2800,bbbbb,3,0.2339320182800293
2801,bbbbb,3,0.09358799457550049
2802,bbbbb,2,0.09704899787902832
2803,bbbbb,4,0.09630298614501953
2804,bbbbb,2,0.10496389865875244
2805,bbbbb,3,0.06826496124267578
2806,bbbbb,2,0.14204299449920654
2807,bbbbb,3,0.07971203327178955
2808,bbbbb,0,0.108193039894104
2809,bbbbb,4,0.11886000633239746
2810,bbbbb,2,0.2077699899673462
2811,bbbbb,0,0.22581911087036133
2812,bbbbb,0,0.0771099328994751
2813,bbbbb,0,0.11751794815063477
2814,bbbbb,0,0.15321004390716553
2815,bbbbb,0,0.08922708034515381
2816,bbbbb,1,0.10494697093963623
2817,bbbbb,0,0.1588420867919922
2818,bbbbb,1,0.16039609909057617
2819,bbbbb,0,0.1615060567855835
