# MCTS: [] []
# PLAYERS: [MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random]
GAME,WINNER,TIME,random,random,random,random
1915,0,0.2976400852203369,40,39,25,18
1916,0,0.32369303703308105,41,27,19,18
1917,0,0.3344019651412964,43,23,26,20
1918,0,0.3527289628982544,44,19,29,23
1919,1,0.3690069913864136,39,40,26,28
1920,1,0.31118106842041016,23,39,25,26
1921,3,0.31621503829956055,27,25,29,44
1922,0,0.32031190395355225,39,25,22,27
1923,2,0.29905200004577637,22,25,39,22
1924,2,0.3697770833969116,38,25,42,22
1925,0,0.39058995246887207,42,27,28,23
1926,1,0.3449820280075073,28,42,20,22
1927,1,0.3562479019165039,27,43,26,27
1928,3,0.36133408546447754,26,27,27,39
1929,2,0.2985420227050781,26,19,42,26
1930,0,0.3223869800567627,39,22,22,27
1931,1,0.29061901569366455,25,41,23,15
1932,2,0.33725500106811523,40,29,42,26
1933,0,0.2889469861984253,39,28,16,25
1934,3,0.2920759916305542,30,24,24,41
1935,1,0.35882997512817383,29,43,27,28
1936,3,0.2665749788284302,24,16,22,42
1937,1,0.3645089864730835,14,40,27,29
1938,2,0.38839399814605713,26,26,42,42
1939,2,0.29326605796813965,17,26,38,25
1940,2,0.3220909833908081,17,25,45,27
1941,0,0.30160701274871826,42,21,23,23
1942,0,0.38172101974487305,46,26,24,24
1943,3,0.2865560054779053,20,26,17,42
1944,1,0.3004789352416992,20,37,18,20
1945,1,0.36022794246673584,23,42,26,31
1946,0,0.31289196014404297,42,19,19,22
1947,3,0.3653329610824585,20,26,32,42
1948,2,0.3370680809020996,28,25,40,26
1949,2,0.29980504512786865,27,22,39,18
1950,1,0.31545400619506836,20,44,23,28
1951,2,0.3595799207687378,24,31,38,24
1952,1,0.32555508613586426,23,37,25,24
1953,2,0.346843957901001,23,19,42,29
1954,0,0.30917203426361084,45,21,24,25
1955,0,0.31765902042388916,39,20,29,21
1956,1,0.3731989860534668,24,39,25,25
1957,2,0.3463590145111084,40,26,43,28
1958,0,0.34943604469299316,40,18,26,29
1959,3,0.25052106380462646,16,19,13,39
1960,2,0.35228800773620605,26,40,41,30
1961,2,0.3166389465332031,23,21,41,30
1962,3,0.36465299129486084,24,26,25,42
1963,3,0.29603397846221924,22,22,24,40
1964,1,0.3522500991821289,22,39,20,25
1965,1,0.34516990184783936,25,43,19,25
1966,2,0.3273550271987915,20,25,42,25
1967,3,0.28899097442626953,17,22,20,42
1968,1,0.34469497203826904,22,45,28,23
1969,2,0.326759934425354,24,24,41,31
1970,2,0.45249295234680176,30,35,46,29
1971,1,0.3254070281982422,19,41,17,25
1972,3,0.4185640811920166,45,30,26,46
1973,1,0.387565016746521,25,39,24,22
1974,1,0.3497049808502197,22,44,28,32
1975,3,0.3426780700683594,32,28,22,44
1976,1,0.32414698600769043,22,42,19,22
1977,2,0.3118610382080078,27,24,40,28
1978,0,0.41173601150512695,41,31,31,28
1979,2,0.2810570001602173,23,22,42,21
1980,2,0.37750303745269775,29,30,45,23
1981,0,0.3198610544204712,42,27,25,25
1982,1,0.2969629764556885,23,39,22,22
1983,0,0.35054194927215576,41,25,39,27
1984,2,0.3609369993209839,24,28,40,28
1985,3,0.36882102489471436,22,20,31,40
1986,2,0.32769501209259033,26,26,39,21
1987,0,0.452739953994751,45,44,28,31
1988,3,0.3510249853134155,25,28,20,39
1989,1,0.34443390369415283,24,40,21,28
1990,0,0.281000018119812,38,18,20,19
1991,0,0.3127419948577881,45,19,25,23
1992,2,0.29366397857666016,18,18,39,21
1993,3,0.30856800079345703,25,18,19,39
1994,3,0.31728994846343994,27,27,31,38
1995,2,0.2930980920791626,21,28,45,30
1996,1,0.28673601150512695,25,40,21,30
1997,2,0.37111997604370117,29,31,43,27
1998,3,0.39285099506378174,30,45,33,46
1999,1,0.3938789367675781,25,40,26,26
2000,2,0.31435203552246094,25,28,40,25
2001,0,0.34635794162750244,40,25,27,28
2002,3,0.41745901107788086,28,41,25,46
2003,2,0.3316640853881836,25,20,42,18
2004,1,0.3695340156555176,29,42,30,25
2005,1,0.299314022064209,27,39,21,12
2006,3,0.38847506046295166,27,30,43,44
2007,0,0.3195769786834717,43,26,25,25
2008,1,0.35029494762420654,22,39,18,30
2009,1,0.33416998386383057,32,46,26,26
2010,2,0.26979899406433105,23,18,39,22
2011,2,0.38076603412628174,29,32,41,28
2012,3,0.32955801486968994,25,25,22,41
2013,0,0.3691749572753906,42,22,23,25
2014,0,0.3346099853515625,39,15,19,26
2015,0,0.34003007411956787,39,21,24,31
2016,0,0.2815589904785156,38,21,19,27
2017,0,0.33753299713134766,39,24,17,26
2018,1,0.3935610055923462,27,41,28,24
2019,2,0.3321089744567871,19,28,42,20
2020,1,0.2976059913635254,23,40,24,22
2021,0,0.3625149726867676,41,33,22,21
2022,1,0.31028103828430176,23,43,23,22
2023,0,0.3350769281387329,41,29,26,24
2024,0,0.2943509817123413,42,22,29,22
2025,0,0.309053897857666,38,26,31,18
2026,0,0.34153008460998535,41,25,17,26
2027,0,0.3965669870376587,42,28,27,26
2028,0,0.3410630226135254,41,30,28,25
2029,1,0.3594059944152832,30,42,29,31
2030,0,0.35679805278778076,43,24,22,31
2031,3,0.3305649757385254,29,27,23,44
2032,1,0.3098299503326416,22,39,20,25
2033,2,0.3105200529098511,21,22,44,30
2034,1,0.3604450225830078,19,39,31,26
2035,2,0.35370898246765137,23,26,41,20
2036,3,0.3304939270019531,30,29,24,46
2037,1,0.3212019205093384,29,39,22,19
2038,2,0.31249701976776123,26,24,44,21
2039,0,0.4014960527420044,42,30,25,23
2040,1,0.33707094192504883,27,42,29,42
2041,3,0.3043949604034424,24,24,22,39
2042,0,0.3294640779495239,41,18,28,26
2043,1,0.3210420608520508,19,42,27,28
2044,0,0.307576060295105,41,24,24,27
2045,3,0.35071492195129395,23,28,25,40
2046,1,0.32510995864868164,28,39,21,23
2047,3,0.34995603561401367,24,23,29,44
2048,2,0.33109796047210693,19,24,44,28
2049,0,0.2985769510269165,37,19,25,25
2050,1,0.3465670347213745,27,45,28,20
2051,2,0.30527591705322266,16,19,39,28
2052,3,0.3778190612792969,27,28,28,41
2053,0,0.3447248935699463,43,25,29,25
2054,0,0.3238929510116577,42,27,19,18
2055,0,0.31088101863861084,40,23,24,25
2056,3,0.3034900426864624,39,25,22,40
2057,3,0.32988297939300537,22,26,22,39
2058,3,0.31608402729034424,23,17,25,40
2059,3,0.3396790027618408,27,23,24,43
2060,0,0.27860093116760254,40,28,25,25
2061,0,0.2852940559387207,37,13,22,23
2062,2,0.3287760019302368,19,22,39,22
2063,2,0.3423689603805542,27,27,45,24
2064,0,0.3573399782180786,39,23,22,22
2065,2,0.40132391452789307,28,24,46,28
2066,0,0.3494439125061035,39,19,20,28
2067,2,0.33582305908203125,17,25,41,22
2068,1,0.3489309549331665,40,42,27,18
2069,0,0.3607819080352783,45,21,28,28
2070,1,0.2965819835662842,22,41,21,18
2071,0,0.31079697608947754,39,28,28,23
2072,2,0.34578394889831543,24,29,39,28
2073,3,0.3040570020675659,22,29,21,44
2074,0,0.3286999464035034,41,31,34,20
2075,3,0.35019004344940186,28,26,26,43
2076,0,0.3067030906677246,38,19,27,17
2077,1,0.3556269407272339,32,43,28,31
2078,1,0.33863604068756104,21,42,29,23
2079,3,0.4058690071105957,27,42,27,45
2080,3,0.31326591968536377,26,24,18,38
2081,0,0.32575106620788574,43,23,28,22
2082,0,0.3160219192504883,39,25,21,25
2083,1,0.35238397121429443,24,43,27,42
2084,1,0.37626802921295166,38,39,25,28
2085,3,0.2820090055465698,22,23,25,42
2086,1,0.3323439359664917,23,41,20,22
2087,0,0.3239319324493408,40,25,19,28
2088,2,0.3167250156402588,24,29,38,25
2089,2,0.31773900985717773,28,25,40,22
2090,2,0.31680595874786377,28,39,40,22
2091,2,0.3387889862060547,25,24,40,24
2092,3,0.3403339385986328,28,21,26,41
2093,2,0.3581959009170532,25,26,46,20
2094,0,0.2935229539871216,42,14,18,27
2095,1,0.26506805419921875,19,39,20,20
2096,0,0.24496495723724365,38,18,16,20
2097,1,0.3327460289001465,28,42,25,25
2098,0,0.3308969736099243,41,26,27,29
2099,2,0.33834803104400635,19,27,44,43
2100,1,0.3192859888076782,25,39,21,23
2101,3,0.36431407928466797,25,26,20,45
2102,0,0.33453893661499023,39,39,20,28
2103,3,0.3605719804763794,29,27,26,45
2104,1,0.3114440441131592,23,39,26,24
2105,1,0.3630259037017822,29,43,23,25
2106,1,0.31394505500793457,24,40,25,27
2107,3,0.31245100498199463,23,26,21,39
2108,2,0.3183159828186035,28,22,39,16
2109,0,0.32757604122161865,40,28,23,28
2110,1,0.4372119903564453,39,41,26,28
2111,2,0.3228790760040283,18,27,44,23
2112,3,0.32475197315216064,17,21,22,42
2113,2,0.3743330240249634,22,24,42,24
2114,2,0.37654709815979004,27,27,40,26
2115,0,0.2676910161972046,39,16,27,19
2116,1,0.34470999240875244,29,41,22,24
2117,1,0.3150540590286255,26,41,22,24
2118,1,0.3355579376220703,24,40,38,27
2119,0,0.3831409215927124,42,24,20,31
2120,2,0.3839069604873657,28,20,47,44
2121,1,0.4316279888153076,32,46,43,44
2122,3,0.36725902557373047,28,29,25,45
2123,0,0.36761200428009033,38,26,26,27
2124,0,0.319923996925354,40,19,29,27
2125,1,0.354544997215271,23,41,25,24
2126,1,0.341264009475708,28,44,26,18
2127,0,0.34068596363067627,41,29,22,28
2128,0,0.27121901512145996,39,24,15,16
2129,1,0.339061975479126,22,44,28,25
2130,0,0.3765749931335449,41,31,23,28
2131,1,0.36101293563842773,26,40,29,25
2132,0,0.36629998683929443,40,23,28,26
2133,2,0.27445197105407715,17,16,39,26
2134,0,0.3105109930038452,38,21,24,20
2135,1,0.3520200252532959,25,40,26,28
2136,3,0.3621490001678467,27,28,23,41
2137,0,0.24262702465057373,38,16,17,20
2138,1,0.3264399766921997,19,41,27,25
2139,1,0.3811410665512085,19,39,23,25
2140,2,0.3293759822845459,27,22,42,28
2141,0,0.35985493659973145,40,27,25,28
2142,1,0.33945298194885254,23,44,20,26
2143,2,0.3390970230102539,26,24,43,26
2144,1,0.28211796283721924,21,39,20,19
2145,3,0.3076019287109375,17,23,25,46
2146,2,0.30363500118255615,22,26,39,22
2147,1,0.34384310245513916,22,41,27,30
2148,0,0.30158698558807373,37,18,20,20
2149,0,0.3358420133590698,48,27,17,23
2150,2,0.35491204261779785,26,27,39,28
2151,3,0.38662993907928467,41,19,24,43
2152,3,0.34666502475738525,26,29,26,42
2153,0,0.30548095703125,42,27,27,20
2154,0,0.32671308517456055,39,16,22,22
2155,0,0.3536170721054077,42,27,26,28
2156,0,0.2822840213775635,39,26,20,14
2157,2,0.34793198108673096,19,25,39,22
2158,2,0.30912601947784424,25,22,46,20
2159,0,0.3651280403137207,40,40,30,24
2160,2,0.31627702713012695,21,24,43,23
2161,1,0.32537293434143066,18,41,26,17
2162,3,0.3563539981842041,25,22,29,39
2163,0,0.3845630884170532,45,26,43,27
2164,2,0.5387799739837646,24,31,42,22
2165,3,0.3333679437637329,24,21,21,39
2166,0,0.3670610189437866,40,23,20,39
2167,0,0.3402690887451172,39,39,24,20
2168,2,0.3653908967971802,26,22,39,22
2169,3,0.3733099699020386,26,29,31,46
2170,0,0.3377809524536133,38,27,21,23
2171,0,0.3860570192337036,41,41,27,27
2172,0,0.40214502811431885,42,29,23,26
2173,1,0.34459805488586426,41,44,27,27
2174,0,0.32416093349456787,42,23,39,22
2175,2,0.3068230152130127,26,25,39,31
2176,1,0.34579193592071533,22,44,40,24
2177,0,0.2715350389480591,42,21,18,20
2178,2,0.3774399757385254,23,22,41,24
2179,0,0.277008056640625,39,26,21,20
2180,2,0.3127230405807495,17,23,41,38
2181,1,0.40588104724884033,28,43,24,22
2182,3,0.33800601959228516,26,20,25,43
2183,3,0.2685610055923462,19,16,25,41
2184,2,0.3237529993057251,26,26,37,27
2185,0,0.28808295726776123,41,23,26,22
2186,3,0.325003981590271,26,22,23,42
2187,0,0.3524129390716553,43,25,22,26
2188,2,0.30725598335266113,26,20,42,24
2189,3,0.36058008670806885,29,22,25,42
2190,2,0.2870800495147705,21,28,39,28
2191,3,0.3408299684524536,28,25,29,41
2192,3,0.4109230041503906,44,29,31,47
2193,2,0.3385200500488281,26,37,40,24
2194,1,0.35518109798431396,29,41,26,23
2195,0,0.30647099018096924,39,20,19,24
2196,0,0.31163299083709717,43,23,27,22
2197,2,0.33705902099609375,24,23,39,24
2198,2,0.3213670253753662,27,18,43,24
2199,0,0.3202359676361084,43,16,21,26
2200,0,0.3467869758605957,41,28,22,29
2201,2,0.29669106006622314,20,24,38,27
2202,0,0.3718268871307373,42,21,21,29
2203,2,0.3379859924316406,21,29,40,28
2204,1,0.2861030101776123,22,40,25,26
2205,0,0.4547910690307617,45,31,31,31
2206,3,0.2842370271682739,23,25,22,39
2207,3,0.3202430009841919,24,25,23,44
2208,1,0.395111083984375,28,45,27,43
2209,3,0.36723804473876953,18,24,25,46
2210,2,0.33417701721191406,25,19,45,26
2211,0,0.28972506523132324,38,21,22,18
2212,0,0.34557998180389404,40,23,26,20
2213,3,0.3147679567337036,26,25,19,39
2214,3,0.3102729320526123,17,28,18,39
2215,3,0.36540699005126953,27,27,24,44
2216,3,0.31436002254486084,22,21,27,43
2217,3,0.42269599437713623,27,27,32,44
2218,1,0.3045400381088257,28,40,24,38
2219,1,0.33987700939178467,27,42,25,42
2220,3,0.3124600648880005,24,25,26,41
2221,0,0.291300892829895,39,16,17,16
2222,2,0.34990406036376953,25,28,43,23
2223,3,0.331415057182312,21,22,23,43
2224,0,0.33420097827911377,40,26,26,27
2225,1,0.39207303524017334,40,42,28,24
2226,0,0.3087519407272339,39,20,14,18
2227,1,0.3674290180206299,23,40,22,24
2228,1,0.2653939723968506,14,37,18,18
2229,2,0.3189319372177124,25,22,41,20
2230,3,0.39203202724456787,21,21,26,42
2231,1,0.34556901454925537,20,46,24,29
2232,3,0.39558398723602295,21,22,28,42
2233,2,0.31796300411224365,24,29,44,25
2234,2,0.3622009754180908,26,25,42,24
2235,0,0.36720001697540283,43,30,28,29
2236,0,0.40545904636383057,38,26,21,21
2237,0,0.31223607063293457,39,39,22,22
2238,0,0.3880159854888916,41,28,30,32
2239,0,0.31952595710754395,41,27,21,23
2240,0,0.3160649538040161,40,19,21,22
2241,0,0.3757450580596924,43,24,26,24
2242,1,0.3460808992385864,26,43,24,23
2243,1,0.38094890117645264,23,42,27,28
2244,3,0.36226606369018555,25,27,24,40
2245,1,0.3231309652328491,27,43,27,27
2246,1,0.38979291915893555,27,45,25,29
2247,0,0.3175719976425171,43,22,18,26
2248,1,0.36173295974731445,17,42,21,25
2249,1,0.3939629793167114,40,42,42,29
2250,3,0.39452600479125977,20,20,23,43
2251,1,0.3144420385360718,19,40,24,28
2252,2,0.31277310848236084,19,22,38,20
2253,0,0.3103140592575073,42,21,20,25
2254,3,0.37523698806762695,25,29,23,43
2255,2,0.3683229684829712,32,25,45,28
2256,2,0.33827900886535645,25,24,40,27
2257,1,0.3627610206604004,19,41,18,24
2258,0,0.37300896644592285,43,30,27,20
2259,3,0.32126498222351074,20,20,26,43
2260,2,0.34077000617980957,29,22,43,22
2261,3,0.36806607246398926,46,27,22,48
2262,2,0.3198789358139038,24,22,40,27
2263,0,0.3287010192871094,40,30,13,29
2264,3,0.31957995891571045,20,28,25,40
2265,0,0.3644329309463501,44,22,26,30
2266,2,0.35771095752716064,26,21,40,25
2267,0,0.3365839719772339,44,27,22,29
2268,2,0.34661293029785156,22,20,41,22
2269,0,0.314831018447876,38,17,22,22
2270,0,0.3333810567855835,38,27,19,27
2271,2,0.3846280574798584,29,23,43,25
2272,3,0.39034605026245117,27,22,24,43
2273,0,0.30875492095947266,39,24,22,27
2274,2,0.34035801887512207,38,28,39,18
2275,2,0.36111605167388916,23,22,39,25
2276,3,0.37858593463897705,18,22,25,41
2277,2,0.39062201976776123,27,22,41,22
2278,0,0.3770509958267212,42,22,25,24
2279,1,0.31751203536987305,20,41,26,26
2280,2,0.37380802631378174,29,32,43,27
2281,0,0.2906140089035034,40,19,28,22
2282,0,0.33313000202178955,39,30,17,23
2283,3,0.3598669767379761,30,24,43,44
2284,1,0.3628770112991333,28,41,18,21
2285,3,0.38689398765563965,25,24,21,40
2286,1,0.3104480504989624,17,42,20,22
2287,2,0.3893629312515259,28,25,39,31
2288,0,0.3579980134963989,42,18,24,31
2289,0,0.31807398796081543,41,26,18,24
2290,1,0.38688206672668457,27,45,45,23
2291,0,0.34134697914123535,43,20,22,27
2292,1,0.3663899898529053,24,39,28,25
2293,1,0.3469489812850952,23,48,21,30
2294,1,0.39430296421051025,21,41,22,25
2295,3,0.3573179244995117,23,29,21,42
2296,1,0.3116379976272583,24,39,28,21
2297,2,0.3163869380950928,24,22,41,24
2298,1,0.2927520275115967,21,40,19,18
2299,3,0.319301962852478,26,21,24,42
2300,1,0.3680330514907837,28,39,25,20
2301,1,0.351207971572876,21,42,25,21
2302,1,0.3667069673538208,26,44,30,22
2303,0,0.33302903175354004,39,27,27,26
2304,2,0.3883540630340576,29,27,40,27
2305,1,0.3639340400695801,24,42,22,28
2306,0,0.3041229248046875,39,21,19,27
2307,2,0.38795995712280273,27,28,42,26
2308,2,0.33220207691192627,21,23,39,20
2309,0,0.3216789960861206,40,25,26,25
2310,3,0.37727105617523193,23,27,27,39
2311,1,0.3029060363769531,21,44,22,21
2312,2,0.3501620292663574,26,19,43,22
2313,0,0.32240796089172363,44,31,28,23
2314,1,0.3776179552078247,26,43,22,26
2315,3,0.4034409523010254,27,32,28,44
2316,2,0.317376971244812,32,16,41,29
2317,1,0.3319169282913208,26,39,22,26
2318,0,0.4053550958633423,45,25,41,43
2319,0,0.3151799440383911,40,21,21,24
2320,0,0.3587878942489624,42,26,22,30
2321,1,0.3816579580307007,28,47,43,29
2322,1,0.2579149007797241,18,39,20,14
2323,1,0.3742640018463135,29,41,24,25
2324,2,0.3492400646209717,25,22,41,25
2325,3,0.3662480115890503,26,24,30,43
2326,2,0.34323298931121826,22,29,40,26
2327,1,0.3284560441970825,22,45,28,20
2328,1,0.316119909286499,20,38,25,23
2329,3,0.32968103885650635,21,24,19,42
2330,0,0.3321959972381592,40,25,39,25
2331,2,0.3159019947052002,23,17,40,19
2332,2,0.36298298835754395,23,28,39,26
2333,0,0.3341900110244751,41,21,27,24
2334,0,0.39479100704193115,44,32,25,29
2335,0,0.29722607135772705,42,16,22,18
2336,2,0.35150694847106934,25,27,40,27
2337,2,0.3364609479904175,18,25,45,24
2338,0,0.3785029649734497,42,32,19,31
2339,2,0.28460097312927246,20,22,38,25
2340,1,0.3290339708328247,25,38,25,25
2341,0,0.2975679636001587,40,14,37,24
2342,1,0.3973909616470337,43,46,45,24
2343,2,0.3338860273361206,25,26,42,22
2344,1,0.3118579387664795,25,40,28,23
2345,3,0.3447439670562744,26,29,26,44
2346,1,0.311832070350647,22,42,24,25
2347,1,0.3235100507736206,24,39,21,25
2348,1,0.27852094173431396,26,42,25,22
2349,0,0.3225100040435791,38,22,27,23
2350,3,0.3516860008239746,26,27,26,44
2351,2,0.3614550828933716,29,22,38,28
2352,0,0.35941898822784424,40,21,22,28
2353,0,0.3612799644470215,40,24,23,26
2354,3,0.33193302154541016,20,20,22,37
2355,2,0.3143649101257324,22,26,39,22
2356,0,0.27549004554748535,36,21,17,18
2357,1,0.3651130199432373,26,40,27,27
2358,3,0.3516659736633301,21,26,26,40
2359,1,0.33503103256225586,28,40,26,28
2360,3,0.3322160243988037,30,25,20,41
2361,1,0.343156099319458,26,39,20,21
2362,0,0.32627809047698975,39,27,25,28
2363,1,0.40585291385650635,22,43,29,23
2364,0,0.39342498779296875,42,42,24,42
2365,3,0.3952370882034302,32,33,28,44
2366,0,0.33300602436065674,42,24,28,25
2367,2,0.29501497745513916,18,24,42,22
2368,0,0.2778749465942383,44,19,23,19
2369,1,0.2688620090484619,18,39,27,10
2370,2,0.31067800521850586,27,22,40,23
2371,1,0.3236429691314697,22,40,25,26
2372,0,0.26646900177001953,39,21,25,16
2373,1,0.3611719608306885,20,40,25,25
2374,3,0.2855069637298584,18,24,25,41
2375,1,0.3106459379196167,20,39,27,20
2376,3,0.33784306049346924,23,31,23,45
2377,3,0.3375840187072754,28,20,21,40
2378,0,0.2941899299621582,41,25,17,22
2379,1,0.35433006286621094,26,42,19,25
2380,0,0.32177698612213135,41,26,24,28
2381,0,0.4020099639892578,45,26,26,26
2382,0,0.34069597721099854,39,26,26,22
2383,0,0.32431304454803467,42,26,25,19
2384,0,0.31732892990112305,40,31,23,22
2385,1,0.35197699069976807,26,42,26,23
2386,0,0.3014709949493408,40,20,23,26
2387,0,0.30038607120513916,39,19,19,25
2388,2,0.3374999761581421,22,24,42,31
2389,2,0.3576580286026001,25,27,39,19
2390,1,0.31362199783325195,29,39,18,22
2391,0,0.2520869970321655,39,20,19,30
2392,0,0.3436969518661499,41,20,23,29
2393,2,0.3177649974822998,26,24,42,28
2394,2,0.3017699718475342,22,24,42,21
2395,0,0.3449970483779907,40,20,25,31
2396,1,0.31511008739471436,20,40,23,26
2397,0,0.2852010726928711,39,23,31,18
2398,1,0.34424805641174316,30,42,20,25
2399,3,0.35378098487854004,30,29,25,42
2400,0,0.2691689729690552,39,18,18,20
2401,0,0.2584189176559448,39,21,19,16
2402,3,0.3635520935058594,29,40,30,41
2403,3,0.3423219919204712,26,22,25,40
2404,2,0.333440899848938,23,27,41,27
2405,2,0.29994404315948486,20,25,42,18
2406,0,0.3353610038757324,42,25,18,23
2407,1,0.35083794593811035,27,39,25,29
2408,2,0.34620201587677,20,25,39,26
2409,0,0.3002270460128784,41,19,23,22
2410,0,0.2731360197067261,44,19,17,14
2411,1,0.3384389877319336,40,42,25,27
2412,1,0.3852360248565674,27,43,26,21
2413,3,0.3549020290374756,23,28,29,43
2414,2,0.35707807540893555,29,40,42,29
2415,3,0.42948007583618164,43,27,42,45
2416,2,0.3276180028915405,27,21,41,20
2417,1,0.32242095470428467,23,39,19,28
2418,0,0.3236119747161865,42,29,30,25
2419,1,0.3557850122451782,26,41,27,26
2420,0,0.4016749858856201,43,42,32,27
2421,2,0.33278799057006836,22,22,40,29
2422,1,0.37465500831604004,26,41,27,25
2423,1,0.3913789987564087,23,47,27,27
2424,0,0.33665597438812256,42,23,29,22
2425,1,0.2896980047225952,20,39,14,21
2426,0,0.3257310390472412,41,24,23,22
2427,3,0.31626296043395996,21,26,25,40
2428,2,0.2632240056991577,17,19,39,20
2429,1,0.4035179615020752,40,42,28,41
2430,0,0.31064093112945557,42,24,14,28
2431,0,0.33253395557403564,43,23,26,21
2432,0,0.36407899856567383,43,27,24,22
2433,0,0.3128700256347656,41,27,19,22
2434,3,0.33650994300842285,33,34,33,43
2435,2,0.3390690088272095,23,26,42,28
2436,2,0.3186990022659302,24,26,40,40
2437,3,0.3541220426559448,31,22,26,41
2438,3,0.34768998622894287,31,25,28,42
2439,1,0.36408495903015137,39,42,25,23
2440,1,0.32474303245544434,20,38,19,25
2441,0,0.3013509511947632,41,27,26,22
2442,3,0.34299004077911377,26,19,27,47
2443,3,0.2806450128555298,25,22,22,40
2444,3,0.3566780090332031,28,26,27,42
2445,3,0.32927894592285156,26,25,24,42
2446,1,0.3416560888290405,27,42,22,21
2447,2,0.32709693908691406,26,26,41,24
2448,1,0.29837894439697266,22,42,25,27
2449,3,0.31653594970703125,23,22,25,39
2450,1,0.3332899808883667,25,39,22,23
2451,1,0.3544809818267822,32,43,26,22
2452,2,0.33816802501678467,32,28,43,26
2453,0,0.34001004695892334,42,24,31,19
2454,0,0.29020798206329346,39,25,20,28
2455,0,0.29366207122802734,40,25,28,18
2456,1,0.3077200651168823,24,38,27,24
2457,3,0.3396810293197632,35,27,27,44
2458,3,0.36509501934051514,26,28,19,44
2459,0,0.3030170202255249,45,23,31,23
2460,1,0.3021899461746216,23,39,18,19
2461,3,0.3679819107055664,31,27,18,47
2462,1,0.3404430150985718,25,41,25,29
2463,3,0.33155298233032227,26,24,25,41
2464,1,0.386491060256958,26,43,25,33
2465,1,0.3219369649887085,17,40,27,25
2466,3,0.3568640947341919,23,28,30,45
2467,0,0.312701940536499,39,19,25,23
2468,3,0.2908060550689697,25,25,25,40
2469,2,0.32433199882507324,22,20,42,28
2470,3,0.30637598037719727,26,25,27,39
2471,1,0.28817999362945557,25,39,23,25
2472,1,0.3269699811935425,19,40,22,25
2473,1,0.2992030382156372,29,40,22,21
2474,0,0.38625097274780273,45,26,30,23
2475,0,0.3432389497756958,39,26,26,26
2476,2,0.2511039972305298,22,16,40,19
2477,1,0.4331320524215698,19,44,27,30
2478,1,0.3926130533218384,27,43,43,31
2479,3,0.3623199462890625,27,24,22,44
2480,2,0.3393970727920532,27,21,39,23
2481,0,0.32363295555114746,45,26,27,25
2482,1,0.2865450382232666,26,41,16,16
2483,0,0.34497106075286865,45,26,26,25
2484,0,0.3368949890136719,38,25,24,23
2485,1,0.312480092048645,25,41,23,24
2486,2,0.34654903411865234,22,26,41,21
2487,0,0.4234210252761841,43,26,28,27
2488,0,0.3247029781341553,46,24,22,27
2489,0,0.33601999282836914,39,22,25,23
2490,1,0.31648194789886475,25,40,25,28
2491,2,0.3020009994506836,25,23,39,21
2492,0,0.3476860523223877,41,20,26,18
2493,0,0.3966050148010254,41,40,24,29
2494,0,0.28165602684020996,38,22,16,19
2495,3,0.35078001022338867,25,22,29,39
2496,2,0.3313629627227783,25,24,40,20
2497,3,0.31571006774902344,27,20,28,46
2498,2,0.312885046005249,19,24,38,18
2499,1,0.3371700048446655,20,41,22,25
2500,1,0.31314706802368164,28,44,22,23
2501,2,0.37891602516174316,26,27,42,25
2502,0,0.3226109743118286,41,21,14,22
2503,0,0.31764400005340576,42,25,25,21
2504,2,0.4065650701522827,28,28,45,24
2505,1,0.364982008934021,18,41,21,30
2506,1,0.298366904258728,20,40,22,23
2507,2,0.38388001918792725,25,26,42,20
2508,2,0.27912306785583496,23,19,40,16
2509,0,0.290274977684021,39,24,26,24
2510,0,0.31957197189331055,42,27,20,23
2511,1,0.3606220483779907,26,42,29,22
2512,2,0.36329102516174316,28,20,44,21
2513,0,0.31860995292663574,45,25,25,32
2514,1,0.2832599878311157,25,40,22,18
2515,1,0.31174206733703613,22,41,25,24
2516,3,0.35377800464630127,26,43,28,44
2517,0,0.28486907482147217,42,23,22,20
2518,2,0.3171980381011963,28,27,39,25
2519,2,0.3775320053100586,26,24,41,32
2520,1,0.337894082069397,22,41,27,30
2521,0,0.3224579095840454,41,19,19,23
2522,0,0.30419695377349854,40,28,25,28
2523,0,0.2779099941253662,43,22,22,22
2524,3,0.26023805141448975,21,13,21,39
2525,1,0.3386960029602051,28,41,26,14
2526,0,0.3313080072402954,43,29,16,21
2527,1,0.32358598709106445,29,41,27,32
2528,0,0.34553003311157227,41,29,28,29
2529,2,0.33376097679138184,18,28,46,24
2530,2,0.3053929805755615,27,24,41,21
2531,1,0.35246002674102783,31,42,27,26
2532,3,0.3140599727630615,27,18,27,41
2533,2,0.3596150875091553,24,22,41,26
2534,3,0.36802899837493896,28,24,26,38
2535,3,0.3110840320587158,27,26,18,42
2536,0,0.3461710214614868,38,28,25,19
2537,2,0.27852296829223633,12,25,39,25
2538,3,0.28115200996398926,22,26,28,39
2539,0,0.29523491859436035,39,18,24,27
2540,2,0.37980198860168457,25,20,43,25
2541,0,0.28195905685424805,42,27,17,22
2542,3,0.3066859245300293,25,23,24,41
2543,0,0.3373119831085205,40,29,29,29
2544,1,0.36008596420288086,28,42,27,42
2545,1,0.3519420623779297,26,40,24,20
2546,2,0.36041104793548584,32,28,43,20
