# MCTS: [] []
# PLAYERS: [MCTS_TicketToRide.PlayerType.big, MCTS_TicketToRide.PlayerType.big]
GAME,WINNER,TIME,big,big
1594,0,0.07413196563720703,59,43
1595,0,0.104248046875,53,35
1596,0,0.0611879825592041,53,42
1597,1,0.060591936111450195,43,59
1598,1,0.051396965980529785,43,59
1599,0,0.053019046783447266,59,43
1600,1,0.09850907325744629,43,59
1601,0,0.0849609375,59,36
1602,0,0.05568695068359375,59,43
1603,0,0.06839907169342041,59,43
1604,1,0.06901490688323975,28,60
1605,1,0.05554401874542236,43,59
1606,0,0.07729494571685791,60,21
1607,0,0.05924403667449951,59,43
1608,0,0.05339503288269043,59,43
1609,0,0.056303977966308594,59,43
1610,0,0.047485947608947754,53,42
1611,0,0.10100400447845459,59,43
1612,0,0.055168986320495605,59,43
1613,0,0.04597902297973633,60,35
1614,1,0.05516695976257324,43,59
1615,1,0.10179793834686279,43,59
1616,0,0.05521595478057861,59,43
1617,1,0.050524115562438965,43,59
1618,1,0.05792200565338135,43,59
1619,0,0.04735994338989258,60,35
1620,0,0.045091986656188965,53,35
1621,0,0.05726492404937744,59,43
1622,0,0.06289994716644287,59,43
1623,0,0.09838294982910156,59,43
1624,1,0.05051398277282715,42,53
1625,0,0.05314195156097412,59,36
1626,0,0.05982100963592529,59,43
1627,0,0.05971992015838623,59,43
1628,1,0.04037296772003174,14,60
1629,1,0.04991292953491211,42,53
1630,1,0.05653393268585205,43,59
1631,1,0.050526976585388184,36,59
1632,0,0.043804049491882324,53,42
1633,1,0.11057102680206299,43,59
1634,1,0.057893991470336914,43,59
1635,0,0.05404794216156006,59,43
1636,0,0.03969299793243408,60,21
1637,1,0.05395495891571045,43,59
1638,1,0.05256199836730957,43,59
1639,1,0.04546701908111572,42,53
1640,1,0.05546307563781738,43,59
1641,1,0.05466902256011963,43,59
1642,1,0.049797892570495605,43,59
1643,0,0.054258108139038086,59,43
1644,1,0.05519604682922363,43,59
1645,1,0.060655951499938965,43,59
1646,0,0.057929039001464844,59,43
1647,1,0.050617098808288574,29,59
1648,0,0.056468963623046875,59,36
1649,0,0.06805598735809326,59,43
1650,0,0.058537960052490234,59,43
1651,1,0.058020949363708496,43,59
1652,1,0.06385493278503418,43,59
1653,1,0.11916697025299072,43,59
1654,1,0.050981998443603516,43,59
1655,1,0.08672893047332764,43,59
1656,1,0.0651940107345581,43,59
1657,0,0.05608105659484863,59,43
1658,1,0.07197999954223633,36,59
1659,1,0.06596601009368896,35,60
1660,1,0.06324005126953125,43,59
1661,1,0.10455191135406494,43,59
1662,1,0.06129300594329834,43,59
1663,0,0.06925404071807861,59,43
1664,0,0.05026602745056152,53,35
1665,0,0.06216299533843994,59,43
1666,1,0.05053102970123291,42,53
1667,0,0.09016096591949463,59,43
1668,1,0.06435203552246094,43,59
1669,0,0.059931039810180664,59,36
1670,0,0.05280804634094238,53,35
1671,1,0.062293052673339844,42,53
1672,1,0.07619404792785645,43,59
1673,1,0.10854005813598633,43,59
1674,0,0.06453299522399902,59,43
1675,0,0.07033991813659668,59,43
1676,1,0.05475497245788574,43,59
1677,0,0.06499707698822021,59,43
1678,1,0.07091903686523438,43,59
1679,0,0.06767797470092773,59,43
1680,1,0.07192802429199219,43,59
1681,0,0.06969606876373291,59,43
1682,1,0.05485498905181885,42,53
1683,1,0.07597100734710693,43,59
1684,0,0.0607990026473999,59,43
1685,0,0.051841020584106445,53,42
1686,1,0.06941807270050049,43,59
1687,0,0.06265997886657715,59,43
1688,1,0.06910908222198486,43,59
1689,0,0.1081470251083374,59,43
1690,0,0.06831991672515869,59,43
1691,0,0.06783103942871094,59,43
1692,1,0.14979398250579834,43,59
1693,1,0.05385994911193848,42,53
1694,0,0.10866105556488037,59,43
1695,0,0.10114002227783203,59,43
1696,0,0.06589400768280029,59,43
1697,1,0.0629739761352539,43,59
1698,0,0.06192302703857422,59,43
1699,1,0.1466660499572754,43,59
1700,1,0.06439793109893799,43,59
1701,1,0.0582270622253418,43,59
1702,1,0.062139034271240234,43,59
1703,1,0.056285977363586426,43,59
1704,0,0.05629599094390869,59,43
1705,0,0.057948946952819824,59,43
1706,0,0.07715094089508057,59,43
1707,0,0.08740103244781494,59,43
1708,1,0.07960999011993408,43,59
1709,1,0.06475508213043213,43,59
1710,0,0.06894397735595703,59,43
1711,0,0.06505095958709717,59,43
1712,0,0.05930602550506592,59,43
1713,0,0.05739998817443848,59,43
1714,0,0.04716694355010986,59,43
1715,1,0.0490339994430542,36,59
1716,0,0.13172197341918945,59,36
1717,0,0.07022404670715332,59,43
1718,0,0.0698390007019043,59,43
1719,1,0.08625400066375732,43,59
1720,1,0.06732499599456787,36,59
1721,1,0.056279897689819336,43,59
1722,0,0.05853891372680664,59,43
1723,1,0.06393802165985107,43,59
1724,1,0.0492171049118042,43,59
1725,0,0.054653048515319824,59,43
1726,0,0.07542598247528076,53,42
1727,0,0.06125307083129883,59,43
1728,1,0.061022043228149414,43,59
1729,0,0.06458091735839844,59,43
1730,0,0.06157207489013672,59,43
1731,0,0.04803001880645752,59,43
1732,1,0.05804300308227539,43,59
1733,0,0.05620098114013672,59,43
1734,0,0.05283498764038086,59,43
1735,1,0.0628499984741211,43,59
1736,1,0.06868505477905273,43,59
1737,1,0.05174291133880615,43,59
1738,0,0.060531020164489746,59,43
1739,0,0.047294020652770996,59,29
1740,0,0.05308198928833008,59,43
1741,0,0.05007600784301758,59,36
1742,0,0.057579994201660156,59,43
1743,0,0.06123805046081543,59,43
1744,1,0.07890605926513672,43,59
1745,1,0.14443695545196533,43,59
1746,0,0.05824899673461914,59,43
1747,1,0.05735599994659424,43,59
1748,0,0.0694739818572998,59,43
1749,0,0.06448900699615479,59,43
1750,0,0.06256699562072754,59,43
1751,0,0.07009398937225342,59,43
1752,0,0.05575096607208252,59,36
1753,0,0.05132794380187988,59,43
1754,1,0.047624945640563965,35,60
1755,1,0.06285595893859863,43,59
1756,1,0.050698041915893555,21,60
1757,0,0.06984889507293701,59,43
1758,1,0.06958997249603271,43,59
1759,1,0.04988908767700195,28,60
1760,1,0.06506693363189697,43,59
1761,0,0.05727994441986084,59,43
1762,1,0.059384942054748535,43,59
1763,0,0.06430292129516602,59,43
1764,1,0.06776201725006104,43,59
1765,0,0.05442500114440918,53,42
1766,0,0.07051205635070801,59,43
1767,0,0.0663520097732544,59,43
1768,1,0.052033066749572754,43,59
1769,1,0.04503893852233887,21,60
1770,1,0.050418972969055176,28,60
1771,0,0.0428919792175293,59,29
1772,0,0.07742011547088623,59,43
1773,0,0.09479904174804688,59,43
1774,1,0.04917490482330322,36,59
1775,1,0.15949499607086182,43,59
1776,1,0.0631479024887085,43,59
1777,1,0.07485306262969971,43,59
1778,1,0.09148609638214111,43,59
1779,1,0.07312202453613281,43,59
1780,1,0.06608295440673828,43,59
1781,0,0.06335794925689697,59,43
1782,0,0.05708193778991699,59,36
1783,0,0.05729198455810547,59,43
1784,0,0.07957494258880615,59,36
1785,0,0.08551406860351562,53,42
1786,0,0.0560300350189209,59,43
1787,1,0.06578707695007324,42,53
1788,0,0.07309198379516602,59,43
1789,1,0.1678609848022461,43,59
1790,0,0.0934300422668457,59,36
1791,1,0.048385024070739746,43,59
1792,1,0.03785204887390137,42,53
1793,1,0.07877600193023682,43,59
1794,1,0.04754507541656494,43,59
1795,1,0.06067800521850586,43,59
1796,0,0.06142294406890869,53,42
1797,1,0.06934595108032227,43,59
1798,1,0.046466946601867676,43,59
1799,1,0.050526976585388184,36,59
1800,1,0.05884504318237305,43,59
1801,0,0.039723992347717285,60,28
1802,0,0.05289900302886963,59,43
1803,0,0.05064499378204346,59,36
1804,1,0.045623064041137695,42,53
1805,0,0.04756605625152588,59,43
1806,1,0.056585073471069336,43,59
1807,1,0.05780899524688721,43,59
1808,0,0.04831099510192871,59,29
1809,1,0.05906403064727783,43,59
1810,0,0.05447709560394287,59,43
1811,0,0.051271915435791016,59,43
1812,0,0.11688506603240967,59,43
1813,0,0.03971505165100098,59,29
1814,0,0.0569990873336792,59,43
1815,0,0.051973938941955566,59,43
1816,0,0.07531702518463135,59,43
1817,1,0.06178700923919678,43,59
1818,0,0.05798006057739258,59,29
1819,1,0.06675302982330322,43,59
1820,0,0.06032991409301758,59,43
1821,0,0.050096988677978516,59,43
1822,0,0.06311392784118652,59,43
1823,0,0.059844970703125,59,43
1824,1,0.06624901294708252,43,59
1825,0,0.061253905296325684,60,35
1826,1,0.06544601917266846,43,59
1827,1,0.06118309497833252,43,59
1828,1,0.060928940773010254,42,53
1829,1,0.06340193748474121,42,53
1830,0,0.05991709232330322,59,43
1831,0,0.05884897708892822,59,43
1832,0,0.05721104145050049,53,42
1833,0,0.04402494430541992,60,21
1834,1,0.05879700183868408,43,59
1835,0,0.062264084815979004,59,43
1836,0,0.17976510524749756,53,42
1837,0,0.06348705291748047,59,43
1838,0,0.056688904762268066,59,43
1839,0,0.0979299545288086,59,43
1840,0,0.05119895935058594,59,43
1841,1,0.055348992347717285,43,59
1842,1,0.048429012298583984,43,59
1843,0,0.05071401596069336,59,36
1844,0,0.05259096622467041,59,43
1845,1,0.09098696708679199,43,59
1846,0,0.12000501155853271,59,43
1847,1,0.05778992176055908,43,59
1848,0,0.10612809658050537,59,43
1849,0,0.05660104751586914,59,43
1850,0,0.13178002834320068,59,43
1851,0,0.05396699905395508,59,43
1852,0,0.08773303031921387,59,43
1853,0,0.05877804756164551,59,43
1854,1,0.1324160099029541,43,59
1855,0,0.04914593696594238,59,43
1856,1,0.03950297832489014,21,60
1857,1,0.12328696250915527,43,59
1858,1,0.04659295082092285,42,53
1859,0,0.05338108539581299,59,43
1860,1,0.05141806602478027,43,59
1861,0,0.05756700038909912,59,43
1862,0,0.05944204330444336,59,43
1863,1,0.05806398391723633,43,59
1864,0,0.04638099670410156,59,43
1865,1,0.0458599328994751,42,53
1866,0,0.050335049629211426,59,43
1867,1,0.08392989635467529,35,60
1868,0,0.060140013694763184,59,43
1869,1,0.05241799354553223,35,53
1870,0,0.062448978424072266,59,43
1871,1,0.0612339973449707,43,59
1872,1,0.08565294742584229,36,59
1873,0,0.048700928688049316,59,36
1874,1,0.04876399040222168,36,59
1875,1,0.06176102161407471,43,59
1876,1,0.062023043632507324,43,59
1877,0,0.06270205974578857,59,43
1878,0,0.07528698444366455,59,43
1879,1,0.05015099048614502,36,59
1880,1,0.059703946113586426,43,59
1881,1,0.04730403423309326,36,59
1882,1,0.04255998134613037,36,59
1883,0,0.04984009265899658,53,35
1884,1,0.06315410137176514,43,59
1885,0,0.052819013595581055,59,43
1886,0,0.0542600154876709,59,43
1887,0,0.05707693099975586,59,43
1888,1,0.061709046363830566,43,59
1889,1,0.06194710731506348,43,59
1890,0,0.047099947929382324,59,43
1891,1,0.0676259994506836,35,53
1892,1,0.047315001487731934,43,59
1893,0,0.06273496150970459,59,43
1894,1,0.06085002422332764,43,59
1895,1,0.05595505237579346,43,59
1896,0,0.05710494518280029,59,43
1897,1,0.05853092670440674,43,59
1898,1,0.10333609580993652,42,53
1899,0,0.060244083404541016,59,43
1900,0,0.08475291728973389,59,43
1901,0,0.06033194065093994,59,43
1902,0,0.05512702465057373,59,43
1903,0,0.20417094230651855,59,43
1904,0,0.09382903575897217,59,43
1905,0,0.05258893966674805,59,29
1906,1,0.050019025802612305,42,53
1907,0,0.06053900718688965,59,43
1908,1,0.09609508514404297,43,59
1909,0,0.061599016189575195,59,29
1910,0,0.05659294128417969,53,35
1911,0,0.04197096824645996,60,21
1912,1,0.05956602096557617,43,59
1913,0,0.06532704830169678,59,43
1914,1,0.07314693927764893,43,59
1915,0,0.07746291160583496,59,43
1916,1,0.07784402370452881,35,60
1917,1,0.0697019100189209,43,59
1918,1,0.07386493682861328,43,59
1919,0,0.05322098731994629,60,35
1920,0,0.06581401824951172,59,43
1921,0,0.05927300453186035,59,43
1922,0,0.05061507225036621,53,42
1923,1,0.04902994632720947,36,59
1924,0,0.061650991439819336,59,43
1925,0,0.06402802467346191,59,43
1926,0,0.0629810094833374,59,43
1927,1,0.05804407596588135,43,59
1928,0,0.06717002391815186,59,43
1929,0,0.05708599090576172,59,43
1930,1,0.06802797317504883,43,59
1931,1,0.06350994110107422,43,59
1932,1,0.06142401695251465,43,59
1933,1,0.05146896839141846,36,59
1934,1,0.03499305248260498,21,60
1935,0,0.05223095417022705,53,42
1936,0,0.08646798133850098,59,43
1937,1,0.06165492534637451,43,59
1938,1,0.06041693687438965,43,59
1939,0,0.05882704257965088,53,35
1940,1,0.043580055236816406,42,53
1941,0,0.0525970458984375,59,43
1942,0,0.058836936950683594,59,43
1943,0,0.05749309062957764,59,43
1944,1,0.05972099304199219,43,59
1945,1,0.05715298652648926,43,59
1946,0,0.06281006336212158,59,43
1947,0,0.06739699840545654,52,43
1948,1,0.13409197330474854,42,53
1949,0,0.06805896759033203,59,43
1950,1,0.07779204845428467,43,59
1951,1,0.06584703922271729,43,59
1952,1,0.05705595016479492,35,53
1953,0,0.06066596508026123,59,43
1954,1,0.06245994567871094,43,59
1955,1,0.04136192798614502,36,59
1956,1,0.05479395389556885,43,59
1957,0,0.046208977699279785,59,36
1958,1,0.13111495971679688,43,59
1959,0,0.08515691757202148,60,35
1960,0,0.05607295036315918,59,43
1961,0,0.05673098564147949,59,43
1962,1,0.05439400672912598,43,59
1963,1,0.08528399467468262,43,59
1964,1,0.05495607852935791,43,59
1965,0,0.05311000347137451,59,43
1966,0,0.05439496040344238,59,43
1967,0,0.05150604248046875,59,43
1968,0,0.09119701385498047,59,43
1969,0,0.051306962966918945,59,43
1970,1,0.1091759204864502,43,59
1971,1,0.11357402801513672,43,59
1972,1,0.05626404285430908,43,59
1973,1,0.058212995529174805,35,53
1974,0,0.05811500549316406,59,43
1975,1,0.04643702507019043,43,59
1976,1,0.05375397205352783,43,59
1977,0,0.0561370849609375,59,43
1978,0,0.05674898624420166,59,43
1979,1,0.05768406391143799,43,59
1980,1,0.04862701892852783,36,59
1981,0,0.05677497386932373,59,43
1982,1,0.05897796154022217,43,59
1983,1,0.0606459379196167,43,59
1984,0,0.045138001441955566,53,42
1985,1,0.05366408824920654,43,59
1986,0,0.053820013999938965,59,43
1987,0,0.04820895195007324,59,43
1988,0,0.04608798027038574,53,42
1989,0,0.048419952392578125,59,36
1990,0,0.04858100414276123,59,36
1991,0,0.07798910140991211,59,43
1992,0,0.049346923828125,59,43
1993,1,0.07864892482757568,43,59
1994,0,0.05461394786834717,53,42
1995,1,0.0717470645904541,36,59
1996,0,0.06886708736419678,59,43
1997,0,0.04602205753326416,53,42
1998,1,0.07282698154449463,42,53
1999,0,0.045326948165893555,60,35
2000,1,0.05983304977416992,43,59
2001,0,0.09909605979919434,59,43
2002,0,0.05029904842376709,59,43
2003,0,0.05396103858947754,53,42
2004,0,0.04899406433105469,59,43
2005,0,0.06167805194854736,59,43
2006,1,0.062277913093566895,43,59
2007,0,0.04664909839630127,59,36
2008,0,0.08064699172973633,59,43
2009,0,0.04164302349090576,60,21
2010,1,0.05516493320465088,43,59
2011,1,0.08099508285522461,36,59
2012,0,0.1857529878616333,59,43
2013,0,0.05833399295806885,59,43
2014,1,0.041120052337646484,21,60
2015,0,0.05714702606201172,60,35
2016,0,0.06780898571014404,59,43
2017,1,0.05547499656677246,36,59
2018,1,0.050563931465148926,43,59
2019,0,0.04002201557159424,60,28
2020,0,0.05967605113983154,59,29
2021,0,0.05473196506500244,59,43
2022,0,0.051946043968200684,59,43
2023,1,0.048060059547424316,43,59
2024,0,0.05218195915222168,59,43
2025,0,0.048287034034729004,53,42
2026,0,0.12880194187164307,59,43
2027,0,0.14043307304382324,59,43
2028,0,0.10238993167877197,59,43
2029,1,0.036544084548950195,36,59
2030,0,0.041525959968566895,53,35
2031,1,0.061659932136535645,43,59
2032,0,0.04361402988433838,59,43
2033,1,0.04885399341583252,43,59
2034,0,0.08461999893188477,59,43
2035,0,0.05494809150695801,53,42
2036,0,0.04714095592498779,59,43
2037,0,0.04796099662780762,59,43
2038,0,0.08246898651123047,59,43
2039,1,0.10563790798187256,35,53
2040,0,0.05152702331542969,59,43
2041,0,0.05272698402404785,59,43
2042,1,0.07835102081298828,43,59
2043,1,0.05327200889587402,43,59
2044,1,0.07445502281188965,43,59
2045,0,0.05820596218109131,59,43
2046,1,0.07417404651641846,43,59
2047,1,0.0569380521774292,43,59
2048,0,0.05160105228424072,59,43
2049,0,0.0489119291305542,59,43
2050,1,0.07339704036712646,43,59
2051,1,0.05484902858734131,43,59
2052,0,0.051183104515075684,59,43
2053,0,0.051573991775512695,59,43
2054,1,0.054826974868774414,43,59
2055,0,0.05645298957824707,59,43
2056,0,0.043141961097717285,53,42
2057,1,0.07668900489807129,43,59
2058,0,0.05633199214935303,59,43
2059,1,0.04870498180389404,43,59
2060,1,0.15895092487335205,43,59
2061,0,0.04944801330566406,59,43
2062,0,0.09522390365600586,59,43
2063,1,0.12559199333190918,42,53
2064,0,0.06882107257843018,59,43
2065,0,0.05462205410003662,59,43
2066,1,0.0529789924621582,43,59
2067,0,0.04979097843170166,59,43
2068,0,0.05178499221801758,59,43
2069,0,0.051554083824157715,59,43
2070,1,0.05190896987915039,43,59
2071,0,0.045516014099121094,59,43
2072,0,0.05663895606994629,53,42
2073,0,0.04854404926300049,59,36
2074,0,0.0537029504776001,59,36
2075,0,0.05867302417755127,59,43
2076,0,0.0538480281829834,59,43
2077,1,0.06618702411651611,43,59
2078,0,0.03857600688934326,53,42
2079,0,0.053356051445007324,59,43
2080,0,0.06640088558197021,59,43
2081,1,0.06602990627288818,43,59
2082,0,0.05812704563140869,59,43
2083,1,0.05376100540161133,43,59
2084,1,0.0519709587097168,43,59
2085,1,0.05462205410003662,43,59
2086,1,0.06533503532409668,42,53
2087,0,0.055081963539123535,59,43
2088,1,0.06295597553253174,43,59
2089,1,0.051362037658691406,43,59
2090,1,0.05257904529571533,42,53
2091,0,0.045202016830444336,59,36
2092,0,0.10964596271514893,59,36
2093,1,0.05887198448181152,43,59
2094,0,0.06479501724243164,60,21
2095,1,0.08745598793029785,43,59
2096,1,0.06331396102905273,36,59
2097,0,0.08535110950469971,59,43
2098,0,0.06232094764709473,53,42
2099,0,0.05464804172515869,59,43
2100,0,0.05763900279998779,59,43
2101,0,0.06652593612670898,59,43
2102,1,0.06184399127960205,43,59
2103,0,0.06792306900024414,59,43
2104,1,0.05075395107269287,43,59
2105,0,0.05871391296386719,59,43
2106,0,0.0543360710144043,59,43
2107,1,0.04599106311798096,29,59
2108,0,0.060806989669799805,59,43
2109,0,0.08537304401397705,59,43
2110,1,0.07576501369476318,43,59
2111,0,0.09354996681213379,59,43
2112,0,0.047280073165893555,59,43
2113,0,0.09728503227233887,59,43
2114,0,0.04741203784942627,53,42
2115,1,0.047167062759399414,42,53
2116,0,0.04681706428527832,53,42
2117,0,0.14931392669677734,59,43
2118,1,0.09430193901062012,43,59
2119,1,0.05489206314086914,43,59
2120,1,0.058476924896240234,43,59
2121,0,0.05931198596954346,53,42
2122,1,0.06548702716827393,35,53
2123,1,0.05530500411987305,43,59
2124,0,0.07863402366638184,59,43
2125,1,0.036911964416503906,21,60
2126,0,0.04888796806335449,53,42
2127,1,0.05490696430206299,35,60
2128,1,0.05159711837768555,43,59
2129,0,0.05144798755645752,59,43
2130,0,0.07649409770965576,59,43
2131,0,0.05095100402832031,59,43
2132,1,0.10954403877258301,36,59
2133,1,0.05246102809906006,43,59
2134,1,0.04356396198272705,42,53
2135,0,0.053369998931884766,59,43
2136,1,0.047575950622558594,36,59
2137,1,0.0465700626373291,29,59
2138,0,0.04245889186859131,59,29
2139,0,0.04881000518798828,59,43
2140,0,0.05365705490112305,59,43
2141,0,0.1077890396118164,59,43
2142,0,0.056509971618652344,59,43
2143,1,0.05620896816253662,43,59
2144,1,0.04527401924133301,42,53
2145,1,0.042083024978637695,29,59
2146,0,0.06218600273132324,59,43
2147,1,0.052618980407714844,43,59
2148,1,0.12984490394592285,43,59
2149,0,0.05167090892791748,59,43
2150,0,0.05708503723144531,59,43
2151,1,0.049726009368896484,35,53
2152,0,0.05982792377471924,59,43
2153,1,0.039410948753356934,36,59
2154,1,0.05540895462036133,43,59
2155,0,0.041166067123413086,60,35
2156,0,0.048193931579589844,53,42
2157,0,0.03797793388366699,60,21
2158,0,0.05590999126434326,59,43
2159,1,0.07464301586151123,28,60
2160,1,0.05197608470916748,43,59
2161,1,0.07143592834472656,43,59
2162,0,0.05046391487121582,59,43
2163,1,0.05340099334716797,43,59
2164,1,0.05689501762390137,43,59
2165,0,0.04856598377227783,59,43
2166,1,0.04632699489593506,42,53
2167,0,0.06287992000579834,59,43
2168,0,0.05405104160308838,59,43
2169,0,0.04860496520996094,59,43
2170,0,0.08945202827453613,59,43
2171,0,0.10589802265167236,59,43
2172,0,0.05689799785614014,59,43
2173,0,0.05220198631286621,59,43
2174,1,0.045707106590270996,35,60
2175,1,0.08802807331085205,43,59
2176,0,0.04916799068450928,59,43
2177,1,0.043219923973083496,42,53
2178,0,0.05181705951690674,59,43
2179,0,0.05356907844543457,59,43
2180,1,0.05703103542327881,43,59
2181,1,0.054411888122558594,43,59
2182,1,0.058938026428222656,43,59
2183,0,0.053936004638671875,59,43
2184,0,0.049215078353881836,59,43
2185,0,0.05309593677520752,59,43
2186,0,0.11109697818756104,59,36
2187,0,0.05462193489074707,59,43
2188,1,0.05689895153045654,43,59
2189,0,0.057109951972961426,59,43
2190,0,0.05338406562805176,59,43
2191,0,0.046980977058410645,53,42
2192,0,0.033390045166015625,60,21
2193,0,0.054916977882385254,59,43
2194,1,0.1271740198135376,29,59
2195,1,0.052873969078063965,43,59
2196,0,0.05534195899963379,59,43
2197,0,0.041336894035339355,59,36
2198,1,0.05362391471862793,43,59
2199,1,0.05235910415649414,43,59
2200,0,0.05245697498321533,59,43
2201,1,0.04935407638549805,36,59
2202,1,0.05854594707489014,43,59
2203,1,0.04561507701873779,42,53
2204,0,0.0537029504776001,59,43
2205,1,0.052886009216308594,43,59
2206,1,0.044404029846191406,42,53
2207,0,0.059291958808898926,60,21
2208,1,0.05931591987609863,43,59
2209,0,0.04740798473358154,59,29
2210,0,0.06503093242645264,59,43
2211,1,0.05039393901824951,43,59
2212,0,0.051354050636291504,59,43
2213,1,0.04631805419921875,29,59
2214,0,0.05424904823303223,59,43
2215,1,0.05824995040893555,43,59
2216,1,0.05459392070770264,43,59
2217,1,0.11315202713012695,43,59
2218,0,0.12942898273468018,59,43
2219,1,0.05603599548339844,43,59
2220,1,0.04743194580078125,43,59
2221,1,0.05609595775604248,43,59
2222,1,0.05833101272583008,43,59
2223,0,0.05002701282501221,59,43
2224,1,0.05339705944061279,43,59
2225,1,0.08059990406036377,43,59
2226,1,0.051849961280822754,43,59
2227,1,0.05619800090789795,43,59
2228,0,0.04672896862030029,59,36
2229,1,0.05643594264984131,43,59
2230,1,0.04906105995178223,43,59
2231,0,0.04887807369232178,59,43
2232,1,0.048039913177490234,42,53
2233,1,0.0563199520111084,43,59
2234,1,0.054266929626464844,43,59
2235,1,0.042811036109924316,35,60
2236,1,0.05311906337738037,43,59
2237,0,0.0538029670715332,59,43
2238,0,0.05743205547332764,59,43
2239,1,0.046810030937194824,36,59
2240,1,0.11002695560455322,43,59
2241,1,0.053707003593444824,43,59
2242,1,0.05109298229217529,43,59
2243,1,0.05629289150238037,43,59
2244,1,0.05293595790863037,43,59
2245,0,0.05404996871948242,59,43
2246,1,0.049522995948791504,43,59
2247,1,0.061625003814697266,43,59
2248,0,0.051210999488830566,59,43
2249,0,0.054567933082580566,59,43
2250,1,0.05215096473693848,43,59
2251,1,0.04633593559265137,35,60
2252,1,0.04918694496154785,43,59
2253,0,0.054690003395080566,59,43
2254,1,0.04046893119812012,36,59
2255,1,0.0781869888305664,36,59
2256,1,0.047815918922424316,36,59
2257,1,0.05012691020965576,43,59
2258,1,0.05237698554992676,43,59
2259,1,0.049365997314453125,43,59
2260,1,0.051406025886535645,43,59
2261,0,0.052742958068847656,59,43
2262,1,0.05059409141540527,43,59
2263,0,0.05157601833343506,59,43
2264,0,0.044345974922180176,53,42
2265,0,0.05484604835510254,60,35
2266,1,0.05031096935272217,43,59
2267,0,0.058659911155700684,59,43
2268,0,0.05065906047821045,59,43
2269,1,0.056359052658081055,43,59
2270,0,0.05231606960296631,59,43
2271,0,0.08250999450683594,53,35
2272,1,0.046769022941589355,42,53
2273,0,0.05324900150299072,59,43
2274,1,0.0509190559387207,43,59
2275,1,0.06422793865203857,29,59
2276,0,0.05055105686187744,59,43
2277,1,0.05493497848510742,43,59
2278,1,0.0559689998626709,43,59
2279,0,0.0485689640045166,53,42
2280,0,0.05551600456237793,59,43
2281,0,0.05062901973724365,59,43
2282,1,0.055570006370544434,43,59
2283,0,0.05618298053741455,59,43
2284,0,0.047511935234069824,59,36
2285,0,0.05756497383117676,59,43
2286,1,0.05274403095245361,43,59
2287,1,0.04969894886016846,43,59
2288,0,0.06550204753875732,59,43
2289,0,0.045098066329956055,59,36
2290,1,0.04876208305358887,43,59
2291,0,0.04924607276916504,59,43
2292,0,0.08700799942016602,59,43
2293,1,0.053678035736083984,43,59
2294,1,0.05310392379760742,43,59
2295,1,0.1261730194091797,43,59
2296,0,0.0950019359588623,59,43
2297,1,0.08086705207824707,43,59
2298,0,0.0628659725189209,59,36
2299,1,0.0511319637298584,43,59
2300,1,0.05507194995880127,43,59
2301,1,0.041102051734924316,36,59
2302,0,0.06283402442932129,53,42
2303,0,0.049368977546691895,59,43
2304,0,0.05525994300842285,59,43
2305,0,0.04252493381500244,53,42
2306,1,0.044090986251831055,35,53
2307,1,0.04836404323577881,43,59
2308,1,0.052812933921813965,43,59
2309,1,0.05280303955078125,43,59
2310,1,0.05038094520568848,42,53
2311,0,0.12591803073883057,59,43
2312,0,0.05211806297302246,59,43
2313,1,0.056481003761291504,43,59
2314,1,0.05701303482055664,43,59
2315,1,0.05387091636657715,43,59
2316,0,0.04986107349395752,59,43
2317,1,0.05392193794250488,43,59
2318,0,0.04754197597503662,53,35
2319,0,0.05763900279998779,59,43
2320,0,0.05437600612640381,59,43
2321,1,0.12636291980743408,43,59
2322,1,0.05438196659088135,43,59
2323,1,0.05716598033905029,43,59
2324,0,0.059748053550720215,59,43
2325,0,0.049786925315856934,59,43
2326,0,0.05520796775817871,59,43
2327,0,0.05377304553985596,59,43
2328,1,0.04896903038024902,35,53
2329,0,0.052255988121032715,59,43
2330,0,0.05510890483856201,59,43
2331,0,0.05403697490692139,59,43
2332,1,0.05110597610473633,42,53
2333,0,0.04754996299743652,60,35
2334,1,0.0744858980178833,43,59
2335,0,0.05024302005767822,53,42
2336,0,0.05490398406982422,59,43
2337,1,0.04593002796173096,36,59
2338,1,0.05723404884338379,43,59
2339,1,0.04640793800354004,35,53
2340,0,0.04587996006011963,53,42
2341,1,0.043099045753479004,42,53
2342,1,0.049790024757385254,43,59
2343,1,0.11948800086975098,43,59
2344,0,0.05636191368103027,59,43
2345,1,0.05269598960876465,43,59
2346,0,0.057582974433898926,59,43
2347,1,0.06707191467285156,43,59
2348,0,0.044130921363830566,53,42
2349,0,0.05282092094421387,59,43
2350,0,0.048834919929504395,59,43
2351,0,0.05988192558288574,53,42
2352,0,0.05553305149078369,59,43
2353,0,0.05077099800109863,59,43
2354,1,0.05069303512573242,43,59
2355,0,0.05545699596405029,59,43
2356,1,0.05312991142272949,43,59
2357,1,0.04483592510223389,42,53
2358,1,0.05388200283050537,35,60
2359,0,0.04884791374206543,59,43
2360,0,0.05483698844909668,59,43
2361,0,0.10044300556182861,59,43
2362,1,0.054499030113220215,43,59
2363,0,0.055802106857299805,59,43
2364,1,0.05069708824157715,36,59
2365,0,0.05097794532775879,59,43
2366,0,0.0594789981842041,59,43
